dataset,wave,layer,phase,physical_dense_m,fresh_m,fresh_fraction,shape_class,token_expert_pairs,remote_assignments,remote_bytes_one_way_bf16,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,max_rows_per_expert,tiny_expert_fraction_le4,destination_fanout_mean,destination_fanout_max,rank0_load,rank1_load,rank2_load,rank3_load,rank_load_cv,critical_rank,source_trace_kind,epoch_status,normal_fresh_ms,normal_cached_ms,low_latency_ms,best_existing_ms,best_existing_path,payload_lower_bound_ms,o1_control_free_ms,o2_physical_lower_ms,o3_refineep_target_ms,normal_to_o0_saved_ms,o0_to_o3_saved_ms
humaneval,58,23,middle,416,149,0.358173077,medium,1192,845,6922240,131,9.099236641,4.000000000,24.000000000,55,0.511450382,3.181208054,4,309,272,333,278,0.082573522,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.016198058,0.016198058,0.036198058,0.066198058,0.151448405,0.037094720
humaneval,58,24,middle,416,149,0.358173077,medium,1192,903,7397376,105,11.352380952,7.000000000,26.000000000,57,0.371428571,3.033557047,4,236,245,463,248,0.320017074,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.017309877,0.017309877,0.037309877,0.067309877,0.151448405,0.035982900
humaneval,58,25,middle,416,149,0.358173077,medium,1192,899,7364608,116,10.275862069,5.000000000,28.500000000,65,0.439655172,2.912751678,4,505,160,153,374,0.499690233,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.017233200,0.017233200,0.037233200,0.067233200,0.151448405,0.036059578
humaneval,58,26,middle,416,149,0.358173077,medium,1192,884,7241728,119,10.016806723,6.000000000,26.000000000,58,0.428571429,3.248322148,4,296,283,311,302,0.034139245,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.016945660,0.016945660,0.036945660,0.066945660,0.151448405,0.036347117
humaneval,58,27,middle,416,149,0.358173077,medium,1192,929,7610368,125,9.536000000,5.000000000,23.600000000,69,0.408000000,3.114093960,4,238,500,208,246,0.394234609,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.017808279,0.017808279,0.037808279,0.067808279,0.151448405,0.035484499
humaneval,58,28,middle,416,149,0.358173077,medium,1192,913,7479296,122,9.770491803,6.000000000,23.000000000,74,0.442622951,3.067114094,4,153,196,293,550,0.517034496,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.017501570,0.017501570,0.037501570,0.067501570,0.151448405,0.035791207
humaneval,58,29,middle,416,149,0.358173077,medium,1192,871,7135232,120,9.933333333,5.000000000,26.500000000,82,0.491666667,3.060402685,4,230,164,514,284,0.442113298,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.016696460,0.016696460,0.036696460,0.066696460,0.151448405,0.036596318
humaneval,58,30,middle,416,149,0.358173077,medium,1192,908,7438336,129,9.240310078,3.000000000,27.000000000,88,0.573643411,3.140939597,4,264,263,292,373,0.150465099,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.017405724,0.017405724,0.037405724,0.067405724,0.151448405,0.035887054
humaneval,58,31,middle,416,149,0.358173077,medium,1192,884,7241728,129,9.240310078,4.000000000,23.200000000,111,0.604651163,3.040268456,4,183,205,373,431,0.356668948,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254741183,0.211909058,0.103292777,0.103292777,low_latency,0.016945660,0.016945660,0.036945660,0.066945660,0.151448405,0.036347117
humaneval,59,1,middle,416,151,0.362980769,medium,1208,901,7380992,73,16.547945205,4.000000000,43.400000000,137,0.547945205,3.125827815,4,74,453,403,278,0.484287796,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017271539,0.017271539,0.037271539,0.067271539,0.150942847,0.036615317
humaneval,59,2,middle,416,151,0.362980769,medium,1208,984,8060928,71,17.014084507,4.000000000,46.000000000,139,0.549295775,2.834437086,4,585,54,210,359,0.648250167,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018862590,0.018862590,0.038862590,0.068862590,0.150942847,0.035024265
humaneval,59,3,middle,416,151,0.362980769,medium,1208,895,7331840,105,11.504761905,2.000000000,34.800000000,139,0.647619048,2.774834437,4,146,65,692,305,0.798511152,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017156523,0.017156523,0.037156523,0.067156523,0.150942847,0.036730333
humaneval,59,4,middle,416,151,0.362980769,medium,1208,1003,8216576,94,12.851063830,3.000000000,33.400000000,135,0.585106383,2.960264901,4,554,154,65,435,0.660730870,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.019226807,0.019226807,0.039226807,0.069226807,0.150942847,0.034660048
humaneval,59,5,middle,416,151,0.362980769,medium,1208,922,7553024,127,9.511811024,3.000000000,21.400000000,120,0.637795276,3.119205298,4,488,127,263,330,0.430227903,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017674094,0.017674094,0.037674094,0.067674094,0.150942847,0.036212762
humaneval,59,6,middle,416,151,0.362980769,medium,1208,866,7094272,146,8.273972603,3.000000000,19.500000000,85,0.595890411,3.205298013,4,289,422,197,300,0.264890314,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.016600613,0.016600613,0.036600613,0.066600613,0.150942847,0.037286242
humaneval,59,7,middle,416,151,0.362980769,medium,1208,884,7241728,128,9.437500000,4.000000000,24.600000000,104,0.523437500,3.052980132,4,221,541,164,282,0.477344038,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.016945660,0.016945660,0.036945660,0.066945660,0.150942847,0.036941195
humaneval,59,8,middle,416,151,0.362980769,medium,1208,826,6766592,148,8.162162162,4.500000000,19.000000000,68,0.500000000,3.072847682,4,326,445,341,96,0.422045815,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.015833841,0.015833841,0.035833841,0.065833841,0.150942847,0.038053014
humaneval,59,9,middle,416,151,0.362980769,medium,1208,940,7700480,147,8.217687075,5.000000000,18.000000000,89,0.489795918,2.933774834,4,265,191,264,488,0.369209010,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018019141,0.018019141,0.038019141,0.068019141,0.150942847,0.035867714
humaneval,59,10,middle,416,151,0.362980769,medium,1208,905,7413760,145,8.331034483,5.000000000,19.600000000,58,0.468965517,2.993377483,4,467,190,351,200,0.379619552,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017348216,0.017348216,0.037348216,0.067348216,0.150942847,0.036538640
humaneval,59,11,middle,416,151,0.362980769,medium,1208,777,6365184,111,10.882882883,6.000000000,28.000000000,66,0.423423423,3.258278146,4,381,277,381,169,0.290542866,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.014894545,0.014894545,0.034894545,0.064894545,0.150942847,0.038992310
humaneval,59,12,middle,416,151,0.362980769,medium,1208,937,7675904,101,11.960396040,6.000000000,31.000000000,59,0.396039604,3.218543046,4,206,438,212,352,0.324063765,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017961633,0.017961633,0.037961633,0.067961633,0.150942847,0.035925222
humaneval,59,13,middle,416,151,0.362980769,medium,1208,909,7446528,132,9.151515152,6.000000000,23.900000000,70,0.462121212,3.238410596,4,388,257,319,244,0.189307274,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017424893,0.017424893,0.037424893,0.067424893,0.150942847,0.036461962
humaneval,59,14,middle,416,151,0.362980769,medium,1208,883,7233536,145,8.331034483,6.000000000,20.000000000,61,0.406896552,3.013245033,4,201,486,228,293,0.368778151,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.016926491,0.016926491,0.036926491,0.066926491,0.150942847,0.036960364
humaneval,59,15,middle,416,151,0.362980769,medium,1208,1025,8396800,155,7.793548387,4.000000000,18.000000000,49,0.522580645,2.993377483,4,240,237,237,494,0.367079527,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.019648532,0.019648532,0.039648532,0.069648532,0.150942847,0.034238324
humaneval,59,16,middle,416,151,0.362980769,medium,1208,887,7266304,117,10.324786325,6.000000000,25.000000000,51,0.418803419,3.145695364,4,352,392,208,256,0.243056282,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017003168,0.017003168,0.037003168,0.067003168,0.150942847,0.036883687
humaneval,59,17,middle,416,151,0.362980769,medium,1208,953,7806976,129,9.364341085,5.000000000,23.400000000,77,0.465116279,3.112582781,4,272,214,290,432,0.265355570,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018268342,0.018268342,0.038268342,0.068268342,0.150942847,0.035618513
humaneval,59,18,middle,416,151,0.362980769,medium,1208,979,8019968,124,9.741935484,6.000000000,20.000000000,57,0.387096774,3.059602649,4,141,298,304,465,0.379388420,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018766744,0.018766744,0.038766744,0.068766744,0.150942847,0.035120112
humaneval,59,19,middle,416,151,0.362980769,medium,1208,916,7503872,142,8.507042254,6.000000000,19.900000000,49,0.415492958,3.086092715,4,178,360,407,263,0.292845181,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017559078,0.017559078,0.037559078,0.067559078,0.150942847,0.036327777
humaneval,59,20,middle,416,151,0.362980769,medium,1208,911,7462912,131,9.221374046,5.000000000,24.000000000,42,0.442748092,3.152317881,4,296,350,298,264,0.102059834,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017463232,0.017463232,0.037463232,0.067463232,0.150942847,0.036423624
humaneval,59,21,middle,416,151,0.362980769,medium,1208,893,7315456,131,9.221374046,6.000000000,23.000000000,53,0.435114504,3.145695364,4,258,278,361,311,0.129032899,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017118184,0.017118184,0.037118184,0.067118184,0.150942847,0.036768671
humaneval,59,22,middle,416,151,0.362980769,medium,1208,955,7823360,109,11.082568807,7.000000000,25.200000000,68,0.412844037,2.860927152,4,562,132,359,155,0.576762833,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018306681,0.018306681,0.038306681,0.068306681,0.150942847,0.035580175
humaneval,59,23,middle,416,151,0.362980769,medium,1208,831,6807552,118,10.237288136,5.000000000,25.300000000,51,0.474576271,3.192052980,4,307,339,263,299,0.089526529,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.015929688,0.015929688,0.035929688,0.065929688,0.150942847,0.037957168
humaneval,59,24,middle,416,151,0.362980769,medium,1208,933,7643136,101,11.960396040,7.000000000,31.000000000,70,0.346534653,3.079470199,4,255,216,485,252,0.353522377,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017884956,0.017884956,0.037884956,0.067884956,0.150942847,0.036001899
humaneval,59,25,middle,416,151,0.362980769,medium,1208,948,7766016,100,12.080000000,5.500000000,32.600000000,55,0.480000000,2.980132450,4,458,158,152,440,0.487261529,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018172496,0.018172496,0.038172496,0.068172496,0.150942847,0.035714360
humaneval,59,26,middle,416,151,0.362980769,medium,1208,940,7700480,99,12.202020202,6.000000000,32.400000000,80,0.444444444,3.370860927,4,328,298,286,296,0.051935057,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018019141,0.018019141,0.038019141,0.068019141,0.150942847,0.035867714
humaneval,59,27,middle,416,151,0.362980769,medium,1208,902,7389184,109,11.082568807,6.000000000,28.000000000,93,0.412844037,3.066225166,4,248,537,195,228,0.453612171,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017290708,0.017290708,0.037290708,0.067290708,0.150942847,0.036596148
humaneval,59,28,middle,416,151,0.362980769,medium,1208,958,7847936,106,11.396226415,6.000000000,28.000000000,101,0.386792453,3.013245033,4,135,184,335,554,0.540065109,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.018364189,0.018364189,0.038364189,0.068364189,0.150942847,0.035522667
humaneval,59,29,middle,416,151,0.362980769,medium,1208,906,7421952,104,11.615384615,4.000000000,30.700000000,107,0.509615385,3.238410596,4,233,175,492,308,0.395366180,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017367385,0.017367385,0.037367385,0.067367385,0.150942847,0.036519470
humaneval,59,30,middle,416,151,0.362980769,medium,1208,885,7249920,116,10.413793103,3.000000000,28.000000000,114,0.603448276,3.331125828,4,265,240,305,398,0.198937465,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.016964830,0.016964830,0.036964830,0.066964830,0.150942847,0.036922026
humaneval,59,31,middle,416,151,0.362980769,medium,1208,934,7651328,115,10.504347826,3.000000000,26.600000000,127,0.634782609,3.026490066,4,151,189,409,459,0.443226485,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254829702,0.212004319,0.103886855,0.103886855,low_latency,0.017904125,0.017904125,0.037904125,0.067904125,0.150942847,0.035982730
humaneval,60,1,middle,352,172,0.488636364,medium,1376,1074,8798208,69,19.942028986,5.000000000,56.000000000,159,0.492753623,3.093023256,4,72,536,453,315,0.510937861,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020587827,0.020587827,0.040587827,0.070587827,0.145634483,0.039536847
humaneval,60,2,middle,352,172,0.488636364,medium,1376,1028,8421376,73,18.849315068,5.000000000,45.800000000,155,0.479452055,2.936046512,4,669,63,239,405,0.648933320,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019706040,0.019706040,0.039706040,0.069706040,0.145634483,0.040418634
humaneval,60,3,middle,352,172,0.488636364,medium,1376,1021,8364032,111,12.396396396,2.000000000,39.000000000,156,0.639639640,2.901162791,4,147,111,760,358,0.750132380,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019571854,0.019571854,0.039571854,0.069571854,0.145634483,0.040552819
humaneval,60,4,middle,352,172,0.488636364,medium,1376,1064,8716288,103,13.359223301,2.000000000,39.400000000,157,0.572815534,2.930232558,4,663,139,129,445,0.650364180,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020396134,0.020396134,0.040396134,0.070396134,0.145634483,0.039728540
humaneval,60,5,middle,352,172,0.488636364,medium,1376,1014,8306688,120,11.466666667,4.000000000,27.000000000,105,0.550000000,3.226744186,4,518,131,329,398,0.407977383,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019437669,0.019437669,0.039437669,0.069437669,0.145634483,0.040687005
humaneval,60,6,middle,352,172,0.488636364,medium,1376,1059,8675328,157,8.764331210,4.000000000,20.000000000,84,0.547770701,3.343023256,4,320,493,242,321,0.266864582,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020300288,0.020300288,0.040300288,0.070300288,0.145634483,0.039824386
humaneval,60,7,middle,352,172,0.488636364,medium,1376,992,8126464,149,9.234899329,4.000000000,24.200000000,81,0.543624161,3.087209302,4,291,585,189,311,0.426256375,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019015945,0.019015945,0.039015945,0.069015945,0.145634483,0.041108729
humaneval,60,8,middle,352,172,0.488636364,medium,1376,956,7831552,153,8.993464052,5.000000000,23.800000000,68,0.496732026,3.040697674,4,373,452,364,187,0.281669396,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.018325850,0.018325850,0.038325850,0.068325850,0.145634483,0.041798824
humaneval,60,9,middle,352,172,0.488636364,medium,1376,1073,8790016,151,9.112582781,6.000000000,22.000000000,75,0.437086093,2.924418605,4,249,247,335,545,0.352799685,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020568658,0.020568658,0.040568658,0.070568658,0.145634483,0.039556016
humaneval,60,10,middle,352,172,0.488636364,medium,1376,1092,8945664,164,8.390243902,4.500000000,20.700000000,47,0.500000000,3.040697674,4,467,264,391,254,0.259348924,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020932875,0.020932875,0.040932875,0.070932875,0.145634483,0.039191799
humaneval,60,11,middle,352,172,0.488636364,medium,1376,871,7135232,124,11.096774194,6.000000000,30.700000000,86,0.459677419,3.197674419,4,449,327,413,187,0.293316690,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.016696460,0.016696460,0.036696460,0.066696460,0.145634483,0.043428214
humaneval,60,12,middle,352,172,0.488636364,medium,1376,1128,9240576,122,11.278688525,4.500000000,34.700000000,55,0.500000000,3.250000000,4,245,509,241,381,0.321756499,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.021622969,0.021622969,0.041622969,0.071622969,0.145634483,0.038501704
humaneval,60,13,middle,352,172,0.488636364,medium,1376,1058,8667136,147,9.360544218,5.000000000,24.000000000,66,0.496598639,3.203488372,4,459,298,330,289,0.198026789,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020281119,0.020281119,0.040281119,0.070281119,0.145634483,0.039843555
humaneval,60,14,middle,352,172,0.488636364,medium,1376,1034,8470528,143,9.622377622,7.000000000,22.000000000,54,0.391608392,3.017441860,4,299,518,258,301,0.296262150,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019821055,0.019821055,0.039821055,0.069821055,0.145634483,0.040303619
humaneval,60,15,middle,352,172,0.488636364,medium,1376,1053,8626176,154,8.935064935,5.000000000,22.800000000,75,0.480519481,3.023255814,4,366,233,233,544,0.370927271,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020185272,0.020185272,0.040185272,0.070185272,0.145634483,0.039939402
humaneval,60,16,middle,352,172,0.488636364,medium,1376,1065,8724480,132,10.424242424,7.000000000,22.000000000,47,0.340909091,3.075581395,4,406,333,257,380,0.164636032,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020415304,0.020415304,0.040415304,0.070415304,0.145634483,0.039709370
humaneval,60,17,middle,352,172,0.488636364,medium,1376,1121,9183232,132,10.424242424,6.000000000,24.900000000,81,0.424242424,3.127906977,4,293,224,406,453,0.262940827,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.021488784,0.021488784,0.041488784,0.071488784,0.145634483,0.038635890
humaneval,60,18,middle,352,172,0.488636364,medium,1376,1056,8650752,140,9.828571429,6.000000000,22.100000000,59,0.414285714,3.069767442,4,163,354,345,514,0.361220373,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020242780,0.020242780,0.040242780,0.070242780,0.145634483,0.039881894
humaneval,60,19,middle,352,172,0.488636364,medium,1376,1068,8749056,148,9.297297297,6.500000000,20.000000000,63,0.385135135,3.139534884,4,244,375,468,289,0.249060227,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020472812,0.020472812,0.040472812,0.070472812,0.145634483,0.039651862
humaneval,60,20,middle,352,172,0.488636364,medium,1376,1029,8429568,141,9.758865248,5.000000000,23.000000000,47,0.425531915,3.156976744,4,337,401,334,304,0.102756591,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019725209,0.019725209,0.039725209,0.069725209,0.145634483,0.040399465
humaneval,60,21,middle,352,172,0.488636364,medium,1376,1026,8404992,138,9.971014493,7.000000000,21.000000000,57,0.384057971,3.069767442,4,338,282,386,370,0.115550040,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019667701,0.019667701,0.039667701,0.069667701,0.145634483,0.040456973
humaneval,60,22,middle,352,172,0.488636364,medium,1376,1065,8724480,126,10.920634921,7.000000000,24.000000000,79,0.388888889,2.843023256,4,600,163,463,150,0.563109984,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020415304,0.020415304,0.040415304,0.070415304,0.145634483,0.039709370
humaneval,60,23,middle,352,172,0.488636364,medium,1376,1026,8404992,132,10.424242424,5.000000000,27.900000000,52,0.401515152,3.220930233,4,356,342,316,362,0.051511759,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019667701,0.019667701,0.039667701,0.069667701,0.145634483,0.040456973
humaneval,60,24,middle,352,172,0.488636364,medium,1376,1070,8765440,109,12.623853211,8.000000000,33.200000000,75,0.339449541,3.162790698,4,278,297,503,298,0.267860201,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020511150,0.020511150,0.040511150,0.070511150,0.145634483,0.039613524
humaneval,60,25,middle,352,172,0.488636364,medium,1376,1089,8921088,116,11.862068966,6.000000000,36.500000000,57,0.413793103,3.040697674,4,531,220,185,440,0.423367007,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020875367,0.020875367,0.040875367,0.070875367,0.145634483,0.039249307
humaneval,60,26,middle,352,172,0.488636364,medium,1376,1109,9084928,109,12.623853211,7.000000000,29.600000000,79,0.366972477,3.348837209,4,338,383,311,344,0.074766402,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.021258753,0.021258753,0.041258753,0.071258753,0.145634483,0.038865921
humaneval,60,27,middle,352,172,0.488636364,medium,1376,1044,8552448,121,11.371900826,6.000000000,26.000000000,99,0.413223140,3.063953488,4,273,611,194,298,0.461802329,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020012748,0.020012748,0.040012748,0.070012748,0.145634483,0.040111926
humaneval,60,28,middle,352,172,0.488636364,medium,1376,1112,9109504,122,11.278688525,7.000000000,27.600000000,101,0.393442623,2.953488372,4,164,247,350,615,0.493514420,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.021316261,0.021316261,0.041316261,0.071316261,0.145634483,0.038808413
humaneval,60,29,middle,352,172,0.488636364,medium,1376,1071,8773632,115,11.965217391,6.000000000,33.600000000,97,0.434782609,3.168604651,4,262,213,570,331,0.398399015,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020530319,0.020530319,0.040530319,0.070530319,0.145634483,0.039594354
humaneval,60,30,middle,352,172,0.488636364,medium,1376,1003,8216576,118,11.661016949,5.000000000,30.300000000,121,0.491525424,3.261627907,4,333,296,304,443,0.170906995,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.019226807,0.019226807,0.039226807,0.069226807,0.145634483,0.040897867
humaneval,60,31,middle,352,172,0.488636364,medium,1376,1051,8609792,130,10.584615385,3.000000000,25.100000000,150,0.607692308,3.139534884,4,209,202,491,474,0.403059428,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255759157,0.213004562,0.110124674,0.110124674,low_latency,0.020146933,0.020146933,0.040146933,0.070146933,0.145634483,0.039977740
humaneval,61,1,middle,352,169,0.480113636,medium,1352,982,8044544,72,18.777777778,4.500000000,55.000000000,153,0.500000000,3.124260355,4,105,454,466,327,0.429376487,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.018824252,0.018824252,0.038824252,0.068824252,0.146392821,0.040409305
