dataset,evidence_class,output_budget,ignore_eos,restart,run,label,source_request_id,family,prompt_tokens,ttft_s,e2e_s,processor_s
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:text_image_split:w4,multi_012,two_real_images,443,0.6712882970459759,0.6712882970459759,0.02672505797818303
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_006,text_only_no_image_control,15,0.7711229212582111,0.7711229212582111,0.0008140853606164455
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_007,text_only_no_image_control,14,0.7702772771008313,0.7702772771008313,0.000584946945309639
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_008,text_only_no_image_control,13,0.7696640309877694,0.7696640309877694,0.000525925774127245
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_010,text_only_no_image_control,17,0.7691142112016678,0.7691142112016678,0.0005201529711484909
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_011,text_only_no_image_control,20,0.7685711290687323,0.7685711290687323,0.00045830290764570236
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_012,text_only_no_image_control,14,0.7680901950225234,0.7680901950225234,0.0004616137593984604
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_014,text_only_no_image_control,14,0.7676084479317069,0.7676084479317069,0.00044555263593792915
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_015,text_only_no_image_control,18,0.7671436299569905,0.7671436299569905,0.0004561580717563629
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_016,text_only_no_image_control,16,0.7666680221445858,0.7666680221445858,0.0004035411402583122
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_019,text_only_no_image_control,25,0.7662449972704053,0.7662449972704053,0.000497112050652504
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_021,text_only_no_image_control,18,0.765725560951978,0.765725560951978,0.0004350547678768635
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_024,text_only_no_image_control,17,0.7652661921456456,0.7652661921456456,0.0004643942229449749
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_026,text_only_no_image_control,22,0.7647816338576376,0.7647816338576376,0.00047830259427428246
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_027,text_only_no_image_control,28,0.764282442163676,0.764282442163676,0.0005161319859325886
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_028,text_only_no_image_control,22,0.7637449889443815,0.7637449889443815,0.00047666672617197037
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,text_029,text_only_no_image_control,26,0.7632496170699596,0.7632496170699596,0.0004751281812787056
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_000,long_text_plus_image,577,0.7627547299489379,0.7627547299489379,0.03662946401163936
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_013,single_real_image,192,0.7260500150732696,0.7260500150732696,0.02502044988796115
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_004,long_text_plus_image,613,0.7009938871487975,0.7009938871487975,0.019582717213779688
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_008,single_real_image,207,0.6813711272552609,0.6813711272552609,0.01444158609956503
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_012,long_text_plus_image,655,0.6669121091254056,0.6669121091254056,0.016363549046218395
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_005,single_real_image,255,0.6505151139572263,0.6505151139572263,0.01624028105288744
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_006,long_text_plus_image,663,0.6342574362643063,0.6342574362643063,0.018412151373922825
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_003,single_real_image,265,0.6158078219741583,0.6158078219741583,0.017282808665186167
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_014,single_real_image,263,0.598507930058986,0.598507930058986,0.018066641874611378
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_007,long_text_plus_image,662,0.5804243781603873,0.5804243781603873,0.01742699695751071
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_001,single_real_image,263,0.5629605981521308,0.5629605981521308,0.015977267175912857
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_010,long_text_plus_image,652,0.5469662719406188,0.5469662719406188,0.018820589873939753
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_011,long_text_plus_image,655,0.528111529070884,0.528111529070884,0.018944338895380497
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_002,single_real_image,251,0.5091348150745034,0.5091348150745034,0.01852635620161891
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,longtext_009,long_text_plus_image,671,0.49059138214215636,0.49059138214215636,0.02003816096112132
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P1_vision_bucket:w0,single_009,single_real_image,272,0.470518636982888,0.470518636982888,0.019274032674729824
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,single_027,single_real_image,277,0.3882576138712466,0.3882576138712466,0.03916418086737394
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,multi_024,two_real_images,521,0.3490572590380907,0.3490572590380907,0.0466106878593564
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,longtext_025,long_text_plus_image,682,0.3024249509908259,0.3024249509908259,0.017011846881359816
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,longtext_024,long_text_plus_image,665,0.28536111395806074,0.28536111395806074,0.01643399801105261
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,single_013,single_real_image,192,0.2688845219090581,0.2688845219090581,0.013535731006413698
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,multi_020,two_real_images,521,0.25533261708915234,0.25533261708915234,0.026908746920526028
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:RANDOM:w3,single_023,single_real_image,267,0.45519349491223693,0.45519349491223693,0.012431282084435225
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_015,text_only_no_image_control,18,0.7332640239037573,0.7332640239037573,0.0008076028898358345
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_010,two_real_images,495,1.2483159941621125,1.2483159941621125,0.08914291113615036
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_014,two_real_images,521,1.1591515480540693,1.1591515480540693,0.0404438991099596
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_004,long_text_plus_image,613,1.1186891878023744,1.1186891878023744,0.015008372720330954
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_022,two_real_images,514,1.1036409228108823,1.1036409228108823,0.023574082646518946
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_027,long_text_plus_image,676,1.0800489177927375,1.0800489177927375,0.013558897655457258
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_012,text_only_no_image_control,14,1.0664551761001348,1.0664551761001348,0.0002280878834426403
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_001,long_text_plus_image,662,1.066218778025359,1.066218778025359,0.016580312978476286
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_028,long_text_plus_image,670,1.049606205895543,1.049606205895543,0.012809965759515762
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_026,two_real_images,521,1.036764482036233,1.036764482036233,0.02443675883114338
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_019,text_only_no_image_control,25,1.01231033122167,1.01231033122167,0.00027623120695352554
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,single_005,single_real_image,255,1.012024121824652,1.012024121824652,0.01608484098687768
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_029,two_real_images,521,0.9959225608035922,0.9959225608035922,0.02924354560673237
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_016,text_only_no_image_control,16,0.9666607161052525,0.9666607161052525,0.000254747923463583
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,single_011,single_real_image,256,0.9663958791643381,0.9663958791643381,0.018668195232748985
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_008,long_text_plus_image,606,0.9477109662257135,0.9477109662257135,0.014174498151987791
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_004,two_real_images,459,0.9335017348639667,0.9335017348639667,0.02919102367013693
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_018,two_real_images,521,0.9042920442298055,0.9042920442298055,0.026065140031278133
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,single_029,single_real_image,275,0.8782084449194372,0.8782084449194372,0.012641547713428736
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_023,long_text_plus_image,666,1.004069382790476,1.004069382790476,0.01303840707987547
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_016,two_real_images,514,0.9909911919385195,0.9909911919385195,0.025724643375724554
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,single_030,single_real_image,275,0.9652478117495775,0.9652478117495775,0.018382422160357237
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_017,text_only_no_image_control,21,0.9468470029532909,0.9468470029532909,0.0002643801271915436
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_020,text_only_no_image_control,24,0.9465729775838554,0.9465729775838554,0.0001804516650736332
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_022,text_only_no_image_control,17,0.946383754722774,0.946383754722774,0.00014819204807281494
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_004,text_only_no_image_control,20,0.9462268576025963,0.9462268576025963,0.00013920385390520096
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_030,text_only_no_image_control,26,0.9460795009508729,0.9460795009508729,0.00015794718638062477
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_005,two_real_images,514,0.9459141530096531,0.9459141530096531,0.032941630110144615
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,multi_031,two_real_images,434,0.912953897845,0.912953897845,0.022883632220327854
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_011,text_only_no_image_control,20,0.8900515688583255,0.8900515688583255,0.0002435878850519657
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,longtext_022,long_text_plus_image,658,0.8897981508634984,0.8897981508634984,0.011910950299352407
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_028,text_only_no_image_control,22,0.877850541844964,0.877850541844964,0.00025816215202212334
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_005,text_only_no_image_control,13,0.8775832578539848,0.8775832578539848,0.00015392713248729706
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,single_002,single_real_image,251,0.8774220957420766,0.8774220957420766,0.018758365884423256
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:RANDOM:w1,text_008,text_only_no_image_control,13,0.8586472319439054,0.8586472319439054,0.000246949028223753
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_013,single_real_image,192,0.4602287281304598,0.4602287281304598,0.04106835834681988
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_008,single_real_image,207,0.4191212998703122,0.4191212998703122,0.0270237410441041
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_010,single_real_image,253,0.3920729700475931,0.3920729700475931,0.024535045959055424
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_012,single_real_image,256,0.3675196189433336,0.3675196189433336,0.01636079978197813
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_016,single_real_image,258,0.35114212706685066,0.35114212706685066,0.012456578202545643
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_022,single_real_image,259,0.33866924699395895,0.33866924699395895,0.011741702910512686
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_007,single_real_image,263,0.3269112640991807,0.3269112640991807,0.01712473388761282
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b16:P2_lm_length_bucket:w2,single_003,single_real_image,265,0.3097702241502702,0.3097702241502702,0.017180181108415127
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_005,text_only_no_image_control,13,0.6653145947493613,0.6653145947493613,0.0007469658739864826
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_001,text_only_no_image_control,14,0.6645209989510477,0.6645209989510477,0.0005924389697611332
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_009,text_only_no_image_control,14,0.6639020349830389,0.6639020349830389,0.0005402402020990849
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_013,text_only_no_image_control,14,0.6633374188095331,0.6633374188095331,0.0004924321547150612
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_002,text_only_no_image_control,15,0.6628195969387889,0.6628195969387889,0.00048822304233908653
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_000,text_only_no_image_control,16,0.6623075897805393,0.6623075897805393,0.00045440811663866043
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_003,text_only_no_image_control,16,0.6618320718407631,0.6618320718407631,0.00045411381870508194
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_022,text_only_no_image_control,17,0.661357038654387,0.661357038654387,0.0004321630112826824
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_023,text_only_no_image_control,18,0.6609049807302654,0.6609049807302654,0.00042600370943546295
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_018,text_only_no_image_control,19,0.6604596558026969,0.6604596558026969,0.0004297238774597645
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_004,text_only_no_image_control,20,0.6600088276900351,0.6600088276900351,0.00048464210703969
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_026,text_only_no_image_control,22,0.6595026147551835,0.6595026147551835,0.0005041267722845078
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_028,text_only_no_image_control,22,0.6589782587252557,0.6589782587252557,0.0004453877918422222
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_019,text_only_no_image_control,25,0.6585128759033978,0.6585128759033978,0.0004924070090055466
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_029,text_only_no_image_control,26,0.6580004077404737,0.6580004077404737,0.0004864279180765152
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,text_027,text_only_no_image_control,28,0.6574943466112018,0.6574943466112018,0.0005052029155194759
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,single_013,single_real_image,192,0.6569686490111053,0.6569686490111053,0.03898719139397144
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,single_008,single_real_image,207,0.617945009842515,0.617945009842515,0.025263408198952675
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,single_010,single_real_image,253,0.5926591269671917,0.5926591269671917,0.023156962357461452
max1_balanced_grid,screen,1,True,0,pool128_balanced_clean_r0,r0:b64:P2_lm_length_bucket:w0,single_012,single_real_image,256,0.5694852406159043,0.5694852406159043,0.0160212148912251
