dR0,dR1,dR2,dR3,delta_l2,direction,layer,request_id
0.0,-2.0,0.0,2.0,2.8284271247461903,VT,33,method
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,34,method
0.0,1.0,1.0,-2.0,2.449489742783178,VT,34,method
-4.0,2.0,1.0,1.0,4.69041575982343,TV,35,method
4.0,0.0,-2.0,-2.0,4.898979485566356,VT,35,method
0.0,-1.0,-1.0,2.0,2.449489742783178,TV,36,method
0.0,0.0,-2.0,2.0,2.8284271247461903,VT,36,method
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,37,method
3.0,-1.0,-1.0,-1.0,3.4641016151377544,VT,37,method
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,38,method
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,38,method
1.0,-2.0,2.0,-1.0,3.1622776601683795,TV,39,method
2.0,1.0,-2.0,-1.0,3.1622776601683795,VT,39,method
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,40,method
-2.0,-2.0,4.0,0.0,4.898979485566356,VT,40,method
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,41,method
0.0,1.0,-1.0,0.0,1.4142135623730951,VT,41,method
1.0,-1.0,1.0,-1.0,2.0,TV,42,method
-1.0,-1.0,3.0,-1.0,3.4641016151377544,VT,42,method
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,43,method
0.0,1.0,1.0,-2.0,2.449489742783178,VT,43,method
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,44,method
-1.0,-2.0,3.0,0.0,3.7416573867739413,VT,44,method
-1.0,2.0,-2.0,1.0,3.1622776601683795,TV,45,method
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,45,method
-2.0,1.0,1.0,0.0,2.449489742783178,TV,46,method
-4.0,2.0,0.0,2.0,4.898979485566356,VT,46,method
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,47,method
0.0,0.0,0.0,0.0,0.0,VT,47,method
