request_id,category,pair_id,token_bucket,prompt_tokens,vision_tokens,prefix_tokens,tail_tokens,layer,component,duration_ms,dispatch_ms,expert_ms,combine_ms,fastest_rank_ms
bit_allocate,chart_document,15,medium,671,648,653,18,26,language_tail,0.9043840169906616,0.20828799437731504,0.4333760142326355,0.13315200805664062,0.8691520094871521
bit_allocate,chart_document,15,medium,671,648,653,18,26,vision_prefix,1.0181440114974976,0.25340799055993557,0.5984960198402405,0.16460800170898438,0.9832640290260315
bit_allocate,chart_document,15,medium,671,648,653,18,27,language_tail,0.880128026008606,0.20089600421488285,0.40969598293304443,0.11334401369094849,0.8252800107002258
bit_allocate,chart_document,15,medium,671,648,653,18,27,vision_prefix,1.0024000406265259,0.2519680140540004,0.5920000076293945,0.1064000129699707,0.9716160297393799
bit_allocate,chart_document,15,medium,671,648,653,18,28,language_tail,0.8693439960479736,0.1889920001849532,0.4152960181236267,0.10390400886535645,0.8469759821891785
bit_allocate,chart_document,15,medium,671,648,653,18,28,vision_prefix,1.0338560342788696,0.2718400089070201,0.5991680026054382,0.1227840781211853,0.9952319860458374
bit_allocate,chart_document,15,medium,671,648,653,18,29,language_tail,0.9026560187339783,0.19865599926561117,0.4294079840183258,0.11731201410293579,0.8625280261039734
bit_allocate,chart_document,15,medium,671,648,653,18,29,vision_prefix,0.9901440143585205,0.2485759984701872,0.5719040036201477,0.08406400680541992,0.9570879936218262
bit_allocate,chart_document,15,medium,671,648,653,18,30,language_tail,0.8780480027198792,0.18495999835431576,0.4244160056114197,0.10950404405593872,0.8331519961357117
bit_allocate,chart_document,15,medium,671,648,653,18,30,vision_prefix,0.9990720152854919,0.259680001065135,0.5760959684848785,0.12172800302505493,0.9681599736213684
bit_allocate,chart_document,15,medium,671,648,653,18,31,language_tail,0.9436799883842468,0.24147199373692274,0.42284801602363586,0.1236799955368042,0.8735039830207825
bit_allocate,chart_document,15,medium,671,648,653,18,31,vision_prefix,0.9899839758872986,0.24748800229281187,0.5582399964332581,0.11023998260498047,0.9556159973144531
bit_allocate,chart_document,15,medium,671,648,653,18,32,language_tail,0.8586239814758301,0.1838400000706315,0.4136640131473541,0.1040639877319336,0.8378239870071411
