scope,key,source,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,bit_allocate:L34,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,54,46.0,0.12393211142381934,1.173913043478261,3,64.0
request_layer,bit_allocate:L35,text,23,184,3.5652173913043477,4.0,4.0,0.5652173913043478,1.0,67,46.0,0.2771206257387383,1.4565217391304348,0,59.0
request_layer,bit_allocate:L36,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,57,46.0,0.17860518179516285,1.2391304347826086,3,67.0
request_layer,bit_allocate:L37,text,23,184,3.652173913043478,4.0,4.0,0.6956521739130435,0.9565217391304348,60,46.0,0.2045096491546389,1.3043478260869565,0,61.0
request_layer,bit_allocate:L38,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,58,46.0,0.2719564348521044,1.2608695652173914,0,61.0
request_layer,bit_allocate:L39,text,23,184,3.652173913043478,4.0,4.0,0.6956521739130435,0.9565217391304348,64,46.0,0.29925869343339573,1.391304347826087,3,61.0
request_layer,bit_allocate:L40,text,23,184,3.9565217391304346,4.0,4.0,0.9565217391304348,1.0,64,46.0,0.24450482346091287,1.391304347826087,2,68.0
request_layer,bit_allocate:L41,text,23,184,3.5652173913043477,4.0,4.0,0.5652173913043478,1.0,73,46.0,0.40757246215766685,1.5869565217391304,2,59.0
request_layer,bit_allocate:L42,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,64,46.0,0.25023618333089864,1.391304347826087,1,65.0
request_layer,bit_allocate:L43,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,72,46.0,0.3300484011019343,1.565217391304348,2,64.0
request_layer,bit_allocate:L44,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,54,46.0,0.18382102744878004,1.173913043478261,2,64.0
request_layer,bit_allocate:L45,text,23,184,3.652173913043478,4.0,4.0,0.6956521739130435,0.9565217391304348,62,46.0,0.2535196476019696,1.3478260869565217,2,61.0
request_layer,bit_allocate:L46,text,23,184,3.5652173913043477,4.0,4.0,0.5652173913043478,1.0,56,46.0,0.15600760972181874,1.2173913043478262,3,59.0
request_layer,bit_allocate:L47,text,23,184,3.6956521739130435,4.0,4.0,0.6956521739130435,1.0,58,46.0,0.17727724380760967,1.2608695652173914,3,62.0
request_layer,model_card:L0,text,23,184,3.5217391304347827,4.0,4.0,0.6086956521739131,0.9130434782608695,56,46.0,0.1513955247520013,1.2173913043478262,2,58.0
request_layer,model_card:L1,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,57,46.0,0.26669226405185426,1.2391304347826086,3,60.0
request_layer,model_card:L2,text,23,184,3.5652173913043477,4.0,4.0,0.6086956521739131,0.9565217391304348,61,46.0,0.2168471450354348,1.326086956521739,1,59.0
request_layer,model_card:L3,text,23,184,3.217391304347826,3.0,4.0,0.34782608695652173,0.8695652173913043,62,46.0,0.3371317917232788,1.3478260869565217,2,51.0
request_layer,model_card:L4,text,23,184,3.5217391304347827,4.0,4.0,0.5217391304347826,1.0,58,46.0,0.25117869583242053,1.2608695652173914,3,58.0
request_layer,model_card:L5,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,54,46.0,0.17391304347826086,1.173913043478261,0,66.0
request_layer,model_card:L6,text,23,184,3.4347826086956523,3.0,4.0,0.4782608695652174,0.9565217391304348,62,46.0,0.3321892780420897,1.3478260869565217,2,56.0
request_layer,model_card:L7,text,23,184,3.739130434782609,4.0,4.0,0.782608695652174,0.9565217391304348,62,46.0,0.2710861720291288,1.3478260869565217,0,63.0
request_layer,model_card:L8,text,23,184,3.739130434782609,4.0,4.0,0.7391304347826086,1.0,52,46.0,0.14663845177426132,1.1304347826086956,2,63.0
request_layer,model_card:L9,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,61,46.0,0.21132850103503892,1.326086956521739,2,67.0
request_layer,model_card:L10,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,54,46.0,0.1267598238009848,1.173913043478261,1,66.0
request_layer,model_card:L11,text,23,184,3.5652173913043477,4.0,4.0,0.6086956521739131,0.9565217391304348,66,46.0,0.2920658444031392,1.434782608695652,0,59.0
request_layer,model_card:L12,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,54,46.0,0.14824110540202015,1.173913043478261,2,67.0
request_layer,model_card:L13,text,23,184,3.608695652173913,4.0,4.0,0.6521739130434783,0.9565217391304348,57,46.0,0.14663845177426132,1.2391304347826086,0,60.0
request_layer,model_card:L14,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,68,46.0,0.29044324382363884,1.4782608695652173,0,60.0
request_layer,model_card:L15,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,49,46.0,0.05542412514774766,1.065217391304348,0,65.0
request_layer,model_card:L16,text,23,184,3.6956521739130435,4.0,4.0,0.782608695652174,0.9130434782608695,67,46.0,0.39401236870417083,1.4565217391304348,2,62.0
request_layer,model_card:L17,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,67,46.0,0.2675768179367646,1.4565217391304348,2,60.0
request_layer,model_card:L18,text,23,184,3.3043478260869565,3.0,4.0,0.391304347826087,0.9130434782608695,73,46.0,0.4312355309755951,1.5869565217391304,2,53.0
request_layer,model_card:L19,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,62,46.0,0.356216730612477,1.3478260869565217,3,60.0
request_layer,model_card:L20,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,53,46.0,0.08830476526778218,1.1521739130434783,1,65.0
request_layer,model_card:L21,text,23,184,3.739130434782609,4.0,4.0,0.7391304347826086,1.0,57,46.0,0.21244369875752245,1.2391304347826086,3,63.0
request_layer,model_card:L22,text,23,184,3.739130434782609,4.0,4.0,0.7391304347826086,1.0,56,46.0,0.167687485005886,1.2173913043478262,3,63.0
request_layer,model_card:L23,text,23,184,3.608695652173913,4.0,4.0,0.6521739130434783,0.9565217391304348,61,46.0,0.19013973570147719,1.326086956521739,0,60.0
request_layer,model_card:L24,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,53,46.0,0.2033509449333664,1.1521739130434783,3,67.0
request_layer,model_card:L25,text,23,184,3.4347826086956523,3.0,4.0,0.43478260869565216,1.0,55,46.0,0.15600760972181874,1.1956521739130435,0,56.0
request_layer,model_card:L26,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,56,46.0,0.17660953053556436,1.2173913043478262,0,64.0
request_layer,model_card:L27,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,66,46.0,0.27455067261554544,1.434782608695652,3,67.0
request_layer,model_card:L28,text,23,184,3.608695652173913,4.0,4.0,0.6956521739130435,0.9130434782608695,80,46.0,0.44445757174480155,1.7391304347826086,2,60.0
request_layer,model_card:L29,text,23,184,3.6956521739130435,4.0,4.0,0.7391304347826086,0.9565217391304348,71,46.0,0.3307635664065856,1.5434782608695652,2,62.0
request_layer,model_card:L30,text,23,184,3.4347826086956523,3.0,4.0,0.43478260869565216,1.0,63,46.0,0.43532574770653887,1.3695652173913044,1,56.0
request_layer,model_card:L31,text,23,184,3.4347826086956523,3.0,4.0,0.4782608695652174,0.9565217391304348,79,46.0,0.482442196112438,1.7173913043478262,0,56.0
request_layer,model_card:L32,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,56,46.0,0.14663845177426132,1.2173913043478262,3,66.0
request_layer,model_card:L33,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,53,46.0,0.22644202886956152,1.1521739130434783,2,65.0
request_layer,model_card:L34,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,57,46.0,0.1956521739130435,1.2391304347826086,3,65.0
request_layer,model_card:L35,text,23,184,3.5217391304347827,4.0,4.0,0.5652173913043478,0.9565217391304348,72,46.0,0.3508698345993255,1.565217391304348,0,58.0
request_layer,model_card:L36,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,61,46.0,0.23863585217500163,1.326086956521739,3,66.0
request_layer,model_card:L37,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,62,46.0,0.20101350009681446,1.3478260869565217,0,60.0
request_layer,model_card:L38,text,23,184,3.5217391304347827,4.0,4.0,0.5652173913043478,0.9565217391304348,54,46.0,0.20393111999232302,1.173913043478261,0,58.0
request_layer,model_card:L39,text,23,184,3.652173913043478,4.0,4.0,0.6956521739130435,0.9565217391304348,58,46.0,0.26267491246944724,1.2608695652173914,1,61.0
request_layer,model_card:L40,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,65,46.0,0.2838601055913173,1.4130434782608696,2,67.0
request_layer,model_card:L41,text,23,184,3.5217391304347827,4.0,4.0,0.5217391304347826,1.0,72,46.0,0.35455448761521935,1.565217391304348,2,58.0
request_layer,model_card:L42,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,63,46.0,0.24158816055318336,1.3695652173913044,1,64.0
request_layer,model_card:L43,text,23,184,3.5652173913043477,4.0,4.0,0.5652173913043478,1.0,70,46.0,0.3307635664065856,1.5217391304347827,2,59.0
request_layer,model_card:L44,text,23,184,3.9565217391304346,4.0,4.0,0.9565217391304348,1.0,52,46.0,0.11907012119677525,1.1304347826086956,0,68.0
request_layer,model_card:L45,text,23,184,3.608695652173913,4.0,4.0,0.6521739130434783,0.9565217391304348,62,46.0,0.2516486283215266,1.3478260869565217,2,60.0
request_layer,model_card:L46,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,65,46.0,0.24546934327470032,1.4130434782608696,3,60.0
request_layer,model_card:L47,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,62,46.0,0.22381804654319568,1.3478260869565217,3,60.0
request_layer,deep_field:L0,text,20,160,3.6,4.0,4.0,0.6,1.0,49,40.0,0.2358495283014151,1.225,2,52.0
request_layer,deep_field:L1,text,20,160,3.45,3.0,4.0,0.45,1.0,47,40.0,0.28885550020728357,1.175,2,49.0
request_layer,deep_field:L2,text,20,160,3.8,4.0,4.0,0.8,1.0,47,40.0,0.1828592354790974,1.175,1,56.0
request_layer,deep_field:L3,text,20,160,3.55,4.0,4.0,0.55,1.0,49,40.0,0.1704772712123232,1.225,3,51.0
request_layer,deep_field:L4,text,20,160,3.65,4.0,4.0,0.65,1.0,48,40.0,0.18957188610128878,1.2,2,53.0
request_layer,deep_field:L5,text,20,160,3.85,4.0,4.0,0.85,1.0,48,40.0,0.12374368670764582,1.2,0,57.0
request_layer,deep_field:L6,text,20,160,3.65,4.0,4.0,0.65,1.0,47,40.0,0.15512092057488572,1.175,2,53.0
request_layer,deep_field:L7,text,20,160,3.65,4.0,4.0,0.7,0.95,51,40.0,0.2069118169655856,1.275,3,53.0
request_layer,deep_field:L8,text,20,160,3.7,4.0,4.0,0.7,1.0,55,40.0,0.2567829823021767,1.375,1,54.0
request_layer,deep_field:L9,text,20,160,3.85,4.0,4.0,0.85,1.0,43,40.0,0.075,1.075,2,57.0
request_layer,deep_field:L10,text,20,160,3.9,4.0,4.0,0.9,1.0,49,40.0,0.1571225636247067,1.225,2,58.0
request_layer,deep_field:L11,text,20,160,3.45,3.5,4.0,0.5,0.95,56,40.0,0.29208303613869807,1.4,0,49.0
request_layer,deep_field:L12,text,20,160,3.7,4.0,4.0,0.7,1.0,54,40.0,0.27156951228000537,1.35,3,54.0
request_layer,deep_field:L13,text,20,160,3.5,4.0,4.0,0.55,0.95,53,40.0,0.20155644370746373,1.325,0,50.0
request_layer,deep_field:L14,text,20,160,3.6,4.0,4.0,0.6,1.0,49,40.0,0.2172268399622846,1.225,0,52.0
request_layer,deep_field:L15,text,20,160,3.65,4.0,4.0,0.7,0.95,50,40.0,0.25248762345905196,1.25,0,53.0
request_layer,deep_field:L16,text,20,160,3.85,4.0,4.0,0.85,1.0,54,40.0,0.280066956280101,1.35,2,57.0
request_layer,deep_field:L17,text,20,160,3.6,4.0,4.0,0.6,1.0,53,40.0,0.19605483926697653,1.325,2,52.0
request_layer,deep_field:L18,text,20,160,3.4,3.0,4.0,0.4,1.0,53,40.0,0.3820176697484031,1.325,2,48.0
request_layer,deep_field:L19,text,20,160,3.7,4.0,4.0,0.7,1.0,50,40.0,0.22844583603121332,1.25,0,54.0
request_layer,deep_field:L20,text,20,160,3.8,4.0,4.0,0.8,1.0,50,40.0,0.19121323175972943,1.25,1,56.0
request_layer,deep_field:L21,text,20,160,3.65,4.0,4.0,0.65,1.0,52,40.0,0.1845602882529175,1.3,3,53.0
request_layer,deep_field:L22,text,20,160,3.9,4.0,4.0,0.9,1.0,57,40.0,0.24558603380485625,1.425,2,58.0
request_layer,deep_field:L23,text,20,160,3.65,4.0,4.0,0.65,1.0,53,40.0,0.20766559657295186,1.325,0,53.0
request_layer,deep_field:L24,text,20,160,3.75,4.0,4.0,0.75,1.0,52,40.0,0.19685019685029528,1.3,3,55.0
request_layer,deep_field:L25,text,20,160,3.6,4.0,4.0,0.6,1.0,49,40.0,0.20766559657295186,1.225,3,52.0
request_layer,deep_field:L26,text,20,160,3.75,4.0,4.0,0.75,1.0,43,40.0,0.1015504800579495,1.075,0,55.0
request_layer,deep_field:L27,text,20,160,3.6,4.0,4.0,0.65,0.95,50,40.0,0.23782871988050558,1.25,1,52.0
request_layer,deep_field:L28,text,20,160,3.65,4.0,4.0,0.7,0.95,61,40.0,0.3269174207655505,1.525,2,53.0
request_layer,deep_field:L29,text,20,160,3.85,4.0,4.0,0.85,1.0,50,40.0,0.17765838004439868,1.25,2,57.0
request_layer,deep_field:L30,text,20,160,3.55,4.0,4.0,0.55,1.0,54,40.0,0.38770156048177057,1.35,0,51.0
request_layer,deep_field:L31,text,20,160,3.6,4.0,4.0,0.6,1.0,51,40.0,0.2404423007708918,1.275,0,52.0
request_layer,deep_field:L32,text,20,160,3.9,4.0,4.0,0.9,1.0,43,40.0,0.04330127018922193,1.075,3,58.0
request_layer,deep_field:L33,text,20,160,3.8,4.0,4.0,0.8,1.0,48,40.0,0.22150056433336687,1.2,3,56.0
request_layer,deep_field:L34,text,20,160,3.85,4.0,4.0,0.85,1.0,50,40.0,0.15909902576697318,1.25,2,57.0
request_layer,deep_field:L35,text,20,160,3.65,4.0,4.0,0.65,1.0,61,40.0,0.31374750995027834,1.525,0,53.0
request_layer,deep_field:L36,text,20,160,3.7,4.0,4.0,0.7,1.0,51,40.0,0.16770509831248423,1.275,3,54.0
request_layer,deep_field:L37,text,20,160,3.85,4.0,4.0,0.85,1.0,51,40.0,0.20991069529683332,1.275,0,57.0
request_layer,deep_field:L38,text,20,160,3.65,4.0,4.0,0.65,1.0,43,40.0,0.10307764064044152,1.075,0,53.0
request_layer,deep_field:L39,text,20,160,3.55,4.0,4.0,0.6,0.95,62,40.0,0.33541019662496846,1.55,1,51.0
request_layer,deep_field:L40,text,20,160,3.9,4.0,4.0,0.9,1.0,48,40.0,0.21139418156609704,1.2,2,58.0
request_layer,deep_field:L41,text,20,160,3.55,4.0,4.0,0.55,1.0,55,40.0,0.26575364531836626,1.375,2,51.0
request_layer,deep_field:L42,text,20,160,3.75,4.0,4.0,0.75,1.0,56,40.0,0.2449489742783178,1.4,1,55.0
request_layer,deep_field:L43,text,20,160,3.7,4.0,4.0,0.7,1.0,51,40.0,0.16393596310755001,1.275,2,54.0
request_layer,deep_field:L44,text,20,160,3.75,4.0,4.0,0.75,1.0,59,40.0,0.30362394503727796,1.475,2,55.0
request_layer,deep_field:L45,text,20,160,3.7,4.0,4.0,0.7,1.0,57,40.0,0.2555631037532609,1.425,0,54.0
request_layer,deep_field:L46,text,20,160,3.6,4.0,4.0,0.6,1.0,55,40.0,0.23518609652783473,1.375,3,52.0
request_layer,deep_field:L47,text,20,160,3.7,4.0,4.0,0.7,1.0,49,40.0,0.1334634781503914,1.225,3,54.0
request_layer,tui_main:L0,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,50,46.0,0.07685943273766821,1.0869565217391304,2,61.0
request_layer,tui_main:L1,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,55,46.0,0.26669226405185426,1.1956521739130435,3,60.0
request_layer,tui_main:L2,text,23,184,3.4782608695652173,4.0,4.0,0.6086956521739131,0.8695652173913043,61,46.0,0.2613220713080719,1.326086956521739,1,57.0
request_layer,tui_main:L3,text,23,184,3.4347826086956523,3.0,4.0,0.4782608695652174,0.9565217391304348,60,46.0,0.2920658444031392,1.3043478260869565,2,56.0
request_layer,tui_main:L4,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,55,46.0,0.23962399657661523,1.1956521739130435,1,60.0
request_layer,tui_main:L5,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,66,46.0,0.2736886589568298,1.434782608695652,0,64.0
request_layer,tui_main:L6,text,23,184,3.3043478260869565,3.0,4.0,0.391304347826087,0.9130434782608695,76,46.0,0.45574468028775283,1.6521739130434783,2,53.0
request_layer,tui_main:L7,text,23,184,3.391304347826087,3.0,4.0,0.4782608695652174,0.9130434782608695,79,46.0,0.4312355309755951,1.7173913043478262,0,55.0
request_layer,tui_main:L8,text,23,184,3.6956521739130435,4.0,4.0,0.6956521739130435,1.0,61,46.0,0.21132850103503892,1.326086956521739,1,62.0
request_layer,tui_main:L9,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,62,46.0,0.23564655857259567,1.3478260869565217,2,66.0
request_layer,tui_main:L10,text,23,184,3.9565217391304346,4.0,4.0,0.9565217391304348,1.0,50,46.0,0.06874516652539955,1.0869565217391304,1,68.0
request_layer,tui_main:L11,text,23,184,3.347826086956522,3.0,4.0,0.4782608695652174,0.8695652173913043,73,46.0,0.3943121118960229,1.5869565217391304,0,54.0
request_layer,tui_main:L12,text,23,184,4.0,4.0,4.0,1.0,1.0,57,46.0,0.19260918637684074,1.2391304347826086,3,69.0
request_layer,tui_main:L13,text,23,184,3.652173913043478,4.0,4.0,0.6956521739130435,0.9565217391304348,58,46.0,0.15974933105107683,1.2608695652173914,0,61.0
request_layer,tui_main:L14,text,23,184,3.4782608695652173,3.0,4.0,0.4782608695652174,1.0,67,46.0,0.34544018656675446,1.4565217391304348,0,57.0
request_layer,tui_main:L15,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,61,46.0,0.19625510962247597,1.326086956521739,3,61.0
request_layer,tui_main:L16,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,73,46.0,0.45210074658881355,1.5869565217391304,2,61.0
request_layer,tui_main:L17,text,23,184,3.5652173913043477,4.0,4.0,0.6086956521739131,0.9565217391304348,77,46.0,0.3952099774499531,1.673913043478261,2,59.0
request_layer,tui_main:L18,text,23,184,3.3043478260869565,3.0,4.0,0.391304347826087,0.9130434782608695,78,46.0,0.45987382176752567,1.6956521739130435,2,53.0
request_layer,tui_main:L19,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,75,46.0,0.40173301331687666,1.6304347826086956,0,64.0
request_layer,tui_main:L20,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,58,46.0,0.16484511834894675,1.2608695652173914,1,64.0
request_layer,tui_main:L21,text,23,184,3.6956521739130435,4.0,4.0,0.6956521739130435,1.0,55,46.0,0.21793410495395024,1.1956521739130435,1,62.0
request_layer,tui_main:L22,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,51,46.0,0.07987466552553842,1.108695652173913,3,66.0
request_layer,tui_main:L23,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,65,46.0,0.2464300880164051,1.4130434782608696,0,61.0
request_layer,tui_main:L24,text,23,184,3.9565217391304346,4.0,4.0,0.9565217391304348,1.0,55,46.0,0.16909075202287005,1.1956521739130435,3,68.0
request_layer,tui_main:L25,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,54,46.0,0.17186291631349887,1.173913043478261,0,60.0
request_layer,tui_main:L26,text,23,184,3.869565217391304,4.0,4.0,0.8695652173913043,1.0,52,46.0,0.17660953053556436,1.1304347826086956,0,66.0
request_layer,tui_main:L27,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,72,46.0,0.33502250016135743,1.565217391304348,3,65.0
request_layer,tui_main:L28,text,23,184,3.5217391304347827,4.0,4.0,0.5652173913043478,0.9565217391304348,83,46.0,0.489733927220383,1.8043478260869565,2,58.0
request_layer,tui_main:L29,text,23,184,3.739130434782609,4.0,4.0,0.7391304347826086,1.0,64,46.0,0.23664718540301347,1.391304347826087,2,63.0
request_layer,tui_main:L30,text,23,184,3.4347826086956523,3.0,4.0,0.43478260869565216,1.0,65,46.0,0.42876267224600045,1.4130434782608696,1,56.0
request_layer,tui_main:L31,text,23,184,3.4782608695652173,3.0,4.0,0.4782608695652174,1.0,81,46.0,0.49620487871797075,1.7608695652173914,0,57.0
request_layer,tui_main:L32,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,56,46.0,0.18763778806121814,1.2173913043478262,3,65.0
request_layer,tui_main:L33,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,59,46.0,0.3035704357341074,1.2826086956521738,1,65.0
request_layer,tui_main:L34,text,23,184,3.9130434782608696,4.0,4.0,0.9130434782608695,1.0,57,46.0,0.15600760972181874,1.2391304347826086,3,67.0
request_layer,tui_main:L35,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,64,46.0,0.2558391803465178,1.391304347826087,0,60.0
request_layer,tui_main:L36,text,23,184,3.8260869565217392,4.0,4.0,0.8260869565217391,1.0,56,46.0,0.19924242151981914,1.2173913043478262,3,65.0
request_layer,tui_main:L37,text,23,184,3.608695652173913,4.0,4.0,0.6956521739130435,0.9130434782608695,55,46.0,0.12861043006738296,1.1956521739130435,0,60.0
request_layer,tui_main:L38,text,23,184,3.4782608695652173,3.0,4.0,0.4782608695652174,1.0,57,46.0,0.2813517196857562,1.2391304347826086,0,57.0
request_layer,tui_main:L39,text,23,184,3.608695652173913,4.0,4.0,0.6521739130434783,0.9565217391304348,67,46.0,0.3565482492794941,1.4565217391304348,3,60.0
request_layer,tui_main:L40,text,23,184,3.9565217391304346,4.0,4.0,0.9565217391304348,1.0,66,46.0,0.2697755140432795,1.434782608695652,2,68.0
request_layer,tui_main:L41,text,23,184,3.5652173913043477,4.0,4.0,0.5652173913043478,1.0,77,46.0,0.40699228754019684,1.673913043478261,2,59.0
request_layer,tui_main:L42,text,23,184,3.608695652173913,4.0,4.0,0.6086956521739131,1.0,66,46.0,0.2567611263264721,1.434782608695652,1,60.0
request_layer,tui_main:L43,text,23,184,3.652173913043478,4.0,4.0,0.6521739130434783,1.0,70,46.0,0.3039593794371644,1.5217391304347827,2,61.0
request_layer,tui_main:L44,text,23,184,3.782608695652174,4.0,4.0,0.782608695652174,1.0,55,46.0,0.16909075202287005,1.1956521739130435,3,64.0
