workload_id,layer,tokens,split,split_fraction,is_modality_boundary,attention_all_ms,moe_all_ms,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,base_ms,ideal_wave_ms,ideal_improvement_pct
W2_standard,18,248,166,0.6693548387096774,False,0.6238400042057037,1.3010560274124146,0.4175703253957533,0.20626967880995045,0.8708681473808904,0.4301878800315242,1.9248960316181183,1.7186263528081678,10.715886750338132
W2_standard,18,248,186,0.75,False,0.6238400042057037,1.3010560274124146,0.4678800031542778,0.15596000105142593,0.9757920205593109,0.32526400685310364,1.9248960316181183,1.7689360305666924,8.10225583562152
W2_standard,18,248,198,0.7983870967741935,False,0.6238400042057037,1.3010560274124146,0.49806580980939247,0.12577419439631127,1.0387463444663632,0.2623096829460514,1.9248960316181183,1.799121837221807,6.53407728679155
W2_standard,18,248,223,0.8991935483870968,False,0.6238400042057037,1.3010560274124146,0.5609529070075481,0.06288709719815563,1.1699011859393889,0.1311548414730257,1.9248960316181183,1.8620089344199626,3.26703864339577
W2_standard,18,248,232,0.9354838709677419,True,0.6238400042057037,1.3010560274124146,0.5835922619988841,0.04024774220681963,1.2171169288696781,0.0839390985427365,1.9248960316181183,1.8846482894112986,2.090904731773302
W2_standard,18,248,247,0.9959677419354839,False,0.6238400042057037,1.3010560274124146,0.6213245203177775,0.0025154838879262223,1.2958098337534936,0.005246193658921022,1.9248960316181183,1.922380547730192,0.13068154573583346
W2_standard,19,248,1,0.004032258064516129,False,0.6199359893798828,1.2907520532608032,0.002499741892660818,0.617436247487222,0.0052046453760516255,1.2855474078847515,1.910688042640686,1.9054833972646343,0.27239639647603786
W2_standard,19,248,4,0.016129032258064516,True,0.6199359893798828,1.2907520532608032,0.009998967570643271,0.6099370218092396,0.020818581504206502,1.2699334717565967,1.910688042640686,1.8898694611364795,1.0895855859041292
W2_standard,19,248,12,0.04838709677419355,False,0.6199359893798828,1.2907520532608032,0.029996902711929813,0.589939086667953,0.06245574451261951,1.2282963087481837,1.910688042640686,1.8482322981280666,3.2687567577123655
W2_standard,19,248,25,0.10080645161290322,False,0.6199359893798828,1.2907520532608032,0.06249354731652044,0.5574424420633624,0.13011613440129063,1.1606359188595126,1.910688042640686,1.7805719082393954,6.809909911900758
W2_standard,19,248,37,0.14919354838709678,False,0.6199359893798828,1.2907520532608032,0.09249045002845026,0.5274455393514326,0.19257187891391017,1.098180174346893,1.910688042640686,1.718116163726776,10.078666669613124
W2_standard,19,248,50,0.20161290322580644,False,0.6199359893798828,1.2907520532608032,0.12498709463304088,0.4949488947468419,0.26023226880258127,1.030519784458222,1.910688042640686,1.6504557738381047,13.619819823801516
W2_standard,19,248,62,0.25,False,0.6199359893798828,1.2907520532608032,0.1549839973449707,0.4649519920349121,0.3226880133152008,0.9680640399456024,1.910688042640686,1.5880000293254852,16.88857658151388
W2_standard,19,248,82,0.33064516129032256,False,0.6199359893798828,1.2907520532608032,0.20497883519818705,0.4149571541816958,0.4267809208362333,0.86397113242457,1.910688042640686,1.4957308884589904,21.717682055946707
W2_standard,19,248,104,0.41935483870967744,False,0.6199359893798828,1.2907520532608032,0.25997315683672506,0.3599628325431577,0.5412831191093691,0.749468934151434,1.910688042640686,1.5507252100975282,18.8394350364839
