run_id,candidate,research_question,start_utc,end_utc,physical_gpus,elapsed_seconds,gpu_hours,kind,valid,artifact
dense_p2p0_control_v1:b0_alp:measure2_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:01:50.926827+00:00,2026-09-08T10:03:14.105232+00:00,"4,5,6,7",83.17840504646301,0.09242045005162557,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_alp/measure2_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b0_alp:measure3_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:03:14.785442+00:00,2026-09-08T10:03:47.037744+00:00,"4,5,6,7",32.25230264663696,0.03583589182959662,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_alp/measure3_heterogeneous_bursty.jsonl
dense_p2p0_control_v1:b0_pp_only:measure0_short_high_concurrency,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:04:37.075760+00:00,2026-09-08T10:04:48.637850+00:00,"4,5,6,7",11.562090158462524,0.012846766842736139,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_pp_only/measure0_short_high_concurrency.jsonl
dense_p2p0_control_v1:b0_pp_only:measure1_heterogeneous_steady,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:04:49.286213+00:00,2026-09-08T10:05:22.015152+00:00,"4,5,6,7",32.728938817977905,0.03636548757553101,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_pp_only/measure1_heterogeneous_steady.jsonl
dense_p2p0_control_v1:b0_pp_only:measure2_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:05:22.690245+00:00,2026-09-08T10:06:46.428159+00:00,"4,5,6,7",83.73791313171387,0.0930421257019043,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_pp_only/measure2_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b0_pp_only:measure3_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:06:47.095393+00:00,2026-09-08T10:07:18.432214+00:00,"4,5,6,7",31.33682107925415,0.03481869008806017,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b0_pp_only/measure3_heterogeneous_bursty.jsonl
dense_p2p0_control_v1:b1_alp:measure0_heterogeneous_steady,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:08:29.942003+00:00,2026-09-08T10:09:09.792229+00:00,"4,5,6,7",39.8502254486084,0.044278028276231556,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_alp/measure0_heterogeneous_steady.jsonl
dense_p2p0_control_v1:b1_alp:measure1_short_high_concurrency,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:09:10.359028+00:00,2026-09-08T10:09:26.800954+00:00,"4,5,6,7",16.441925525665283,0.018268806139628092,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_alp/measure1_short_high_concurrency.jsonl
dense_p2p0_control_v1:b1_alp:measure2_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:09:27.614388+00:00,2026-09-08T10:10:06.560469+00:00,"4,5,6,7",38.946080684661865,0.04327342298295763,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_alp/measure2_heterogeneous_bursty.jsonl
dense_p2p0_control_v1:b1_alp:measure3_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:10:07.271976+00:00,2026-09-08T10:11:45.120381+00:00,"4,5,6,7",97.84840488433838,0.10872044987148709,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_alp/measure3_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b1_pp_only:measure0_heterogeneous_steady,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:12:40.196773+00:00,2026-09-08T10:13:17.360956+00:00,"4,5,6,7",37.16418242454529,0.041293536027272544,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_pp_only/measure0_heterogeneous_steady.jsonl
dense_p2p0_control_v1:b1_pp_only:measure1_short_high_concurrency,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:13:18.067172+00:00,2026-09-08T10:13:32.293327+00:00,"4,5,6,7",14.226155042648315,0.015806838936275908,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_pp_only/measure1_short_high_concurrency.jsonl
dense_p2p0_control_v1:b1_pp_only:measure2_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:13:33.007156+00:00,2026-09-08T10:14:07.373810+00:00,"4,5,6,7",34.36665344238281,0.03818517049153646,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_pp_only/measure2_heterogeneous_bursty.jsonl
dense_p2p0_control_v1:b1_pp_only:measure3_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:14:08.119590+00:00,2026-09-08T10:15:31.762991+00:00,"4,5,6,7",83.64340114593506,0.09293711238437229,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b1_pp_only/measure3_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b2_alp:measure0_short_high_concurrency,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:16:38.694878+00:00,2026-09-08T10:16:53.661601+00:00,"4,5,6,7",14.96672248840332,0.01662969165378147,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_alp/measure0_short_high_concurrency.jsonl
dense_p2p0_control_v1:b2_alp:measure1_heterogeneous_steady,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:16:54.652933+00:00,2026-09-08T10:17:27.787473+00:00,"4,5,6,7",33.13454008102417,0.03681615564558241,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_alp/measure1_heterogeneous_steady.jsonl
dense_p2p0_control_v1:b2_alp:measure2_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:17:28.393930+00:00,2026-09-08T10:18:51.741892+00:00,"4,5,6,7",83.34796214103699,0.09260884682337443,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_alp/measure2_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b2_alp:measure3_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:18:52.417058+00:00,2026-09-08T10:19:24.535793+00:00,"4,5,6,7",32.11873483657837,0.03568748315175374,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_alp/measure3_heterogeneous_bursty.jsonl
dense_p2p0_control_v1:b2_pp_only:measure0_short_high_concurrency,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:20:18.977961+00:00,2026-09-08T10:20:30.324828+00:00,"4,5,6,7",11.346867084503174,0.012607630093892415,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_pp_only/measure0_short_high_concurrency.jsonl
dense_p2p0_control_v1:b2_pp_only:measure1_heterogeneous_steady,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:20:30.983000+00:00,2026-09-08T10:21:03.553153+00:00,"4,5,6,7",32.57015252113342,0.036189058356814914,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_pp_only/measure1_heterogeneous_steady.jsonl
dense_p2p0_control_v1:b2_pp_only:measure2_fastpp_official_azure_conv_192,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:21:04.252955+00:00,2026-09-08T10:22:27.717087+00:00,"4,5,6,7",83.46413159370422,0.09273792399300469,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_pp_only/measure2_fastpp_official_azure_conv_192.jsonl
dense_p2p0_control_v1:b2_pp_only:measure3_heterogeneous_bursty,FASTPP,Official PP/DC/ALP/BR independent-restart request-level comparison,2026-09-08T10:22:28.354049+00:00,2026-09-08T10:22:59.692254+00:00,"4,5,6,7",31.338204860687256,0.03482022762298584,measurement,CROSS_CONFIG_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/dense_p2p0_control_v1/b2_pp_only/measure3_heterogeneous_bursty.jsonl
cohort_pilot_v1:b0_b16_c512_graph,NANOFLOW,Native operation-plan regret on actual fixed-cohort request completion,2026-09-08T10:28:12.288315+00:00,2026-09-08T10:28:13.153278+00:00,"4,5,6,7",0.8649630546569824,0.0009610700607299805,measurement,COLLECTED_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/cohort_pilot_v1/b0_b16_c512_graph.json
cohort_pilot_v1:b0_b16_c512_plan2_graph,NANOFLOW,Native operation-plan regret on actual fixed-cohort request completion,2026-09-08T10:28:36.334908+00:00,2026-09-08T10:28:38.840627+00:00,"4,5,6,7",2.505718469619751,0.0027841316329108344,measurement,COLLECTED_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/cohort_pilot_v1/b0_b16_c512_plan2_graph.json
cohort_pilot_v1:b0_b4_c128_graph,NANOFLOW,Native operation-plan regret on actual fixed-cohort request completion,2026-09-08T10:28:58.715552+00:00,2026-09-08T10:28:59.447918+00:00,"4,5,6,7",0.7323660850524902,0.0008137400945027669,measurement,COLLECTED_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/cohort_pilot_v1/b0_b4_c128_graph.json
cohort_pilot_v1:b0_b4_c128_plan2_graph,NANOFLOW,Native operation-plan regret on actual fixed-cohort request completion,2026-09-08T10:29:19.177706+00:00,2026-09-08T10:29:21.412615+00:00,"4,5,6,7",2.23490834236145,0.0024832314915127223,measurement,COLLECTED_CORRECTNESS_PENDING,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/nanoflow_runs/cohort_pilot_v1/b0_b4_c128_plan2_graph.json
fastpp_runs:qwen3_mechanism_alp_v2:measure0_heterogeneous_steady,FASTPP,Native Qwen3 PP4 ALP prediction and stage-cost transfer,2026-09-08T10:34:36.502511+00:00,2026-09-08T10:35:14.040133+00:00,"4,5,6,7",37.537622928619385,0.041708469920688204,mechanism_diagnostic,INSTRUMENTED_NOT_CLEAN_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/qwen3_mechanism_alp_v2/measure0_heterogeneous_steady.jsonl
fastpp_runs:qwen3_mechanism_alp_v2:measure1_heterogeneous_bursty,FASTPP,Native Qwen3 PP4 ALP prediction and stage-cost transfer,2026-09-08T10:35:14.600574+00:00,2026-09-08T10:35:48.653073+00:00,"4,5,6,7",34.05249857902527,0.0378361095322503,mechanism_diagnostic,INSTRUMENTED_NOT_CLEAN_PERFORMANCE,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/fastpp_runs/qwen3_mechanism_alp_v2/measure1_heterogeneous_bursty.jsonl
clean_grid_v1:r0:long_text_plus_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:17.740678+00:00,2026-09-08T10:45:21.170991+00:00,"4,5,6,7",3.4303131103515625,0.0038114590115017363,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:text_only_no_image_control:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:21.173569+00:00,2026-09-08T10:45:24.300570+00:00,"4,5,6,7",3.127000331878662,0.0034744448131985134,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:long_text_plus_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:24.302654+00:00,2026-09-08T10:45:27.481339+00:00,"4,5,6,7",3.178685188293457,0.0035318724314371743,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:single_real_image:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:27.483588+00:00,2026-09-08T10:45:30.861007+00:00,"4,5,6,7",3.3774192333221436,0.003752688037024604,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:text_only_no_image_control:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:30.863600+00:00,2026-09-08T10:45:33.951331+00:00,"4,5,6,7",3.087731122970581,0.0034308123588562014,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:text_only_no_image_control:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:33.955313+00:00,2026-09-08T10:45:37.082450+00:00,"4,5,6,7",3.1271374225616455,0.003474597136179606,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:two_real_images:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:37.085366+00:00,2026-09-08T10:45:40.369527+00:00,"4,5,6,7",3.284160852432251,0.003649067613813612,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:two_real_images:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:40.371506+00:00,2026-09-08T10:45:43.885626+00:00,"4,5,6,7",3.5141193866729736,0.003904577096303304,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:long_text_plus_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:43.888718+00:00,2026-09-08T10:45:47.348123+00:00,"4,5,6,7",3.459404468536377,0.0038437827428181967,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:single_real_image:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:47.352134+00:00,2026-09-08T10:45:50.849682+00:00,"4,5,6,7",3.4975483417510986,0.0038861648241678873,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:two_real_images:b8,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:50.854434+00:00,2026-09-08T10:45:54.603968+00:00,"4,5,6,7",3.7495341300964355,0.004166149033440484,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
clean_grid_v1:r0:single_real_image:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-08T10:45:54.607059+00:00,2026-09-08T10:45:57.777682+00:00,"4,5,6,7",3.1706230640411377,0.003522914515601264,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/clean_grid_v1
