workload,repeat,layer,ep_rank,N,active_experts,Q,tail_count,padded_rows,padding_amplification,tail_oracle_speedup,expert_ms
L128_B4,2,46,0,339,24,24,24,2733,9.061946902654867,1.0103203207233196,0.6622400283813477
L128_B4,2,47,0,275,20,20,20,2285,9.309090909090909,1.0108799183611044,0.5842239856719971
L128_B8,0,0,0,225,27,27,27,3231,15.36,1.0155842944966098,0.7060160040855408
L128_B8,0,1,0,314,31,31,31,3654,12.636942675159236,1.0150761167954039,0.7475839853286743
L128_B8,0,2,0,277,25,25,25,2923,11.552346570397113,1.0186371548884205,0.7310720086097717
L128_B8,0,3,0,314,28,28,28,3270,11.414012738853502,1.0126291471908004,0.708512008190155
L128_B8,0,4,0,262,24,24,24,2810,11.725190839694656,1.0138884479137924,0.7135679721832275
L128_B8,0,5,0,263,21,21,21,2425,10.220532319391635,1.0133812776230788,0.6255999803543091
L128_B8,0,6,0,196,19,19,19,2236,12.408163265306122,1.0187838049561542,0.5757759809494019
L128_B8,0,7,0,376,20,20,20,2184,6.808510638297872,1.0156178783299195,0.6257280111312866
L128_B8,0,8,0,200,23,23,23,2744,14.72,1.0155818070490936,0.6394240260124207
L128_B8,0,9,0,111,14,14,14,1681,16.144144144144143,1.020273657457252,0.5438399910926819
L128_B8,0,10,0,361,23,23,23,2583,8.155124653739612,1.011565921964386,0.6312639713287354
L128_B8,0,11,0,229,22,22,22,2587,12.296943231441048,1.0148783876642888,0.6388480067253113
L128_B8,0,12,0,291,22,22,22,2525,9.676975945017182,1.010188991098517,0.6681280136108398
L128_B8,0,13,0,226,25,25,25,2974,14.15929203539823,1.0178171115924233,0.7107200026512146
L128_B8,0,14,0,352,24,24,24,2720,8.727272727272727,1.0132959838065385,0.6491519808769226
L128_B8,0,15,0,102,18,18,18,2202,22.58823529411765,1.0204191865356804,0.5626239776611328
L128_B8,0,16,0,255,21,21,21,2433,10.541176470588235,1.0165814965547946,0.6230400204658508
L128_B8,0,17,0,297,19,19,19,2135,8.188552188552189,1.012246548068707,0.5742400288581848
L128_B8,0,18,0,194,18,18,18,2110,11.876288659793815,1.0147056795564569,0.5880640149116516
L128_B8,0,19,0,406,19,19,19,2026,5.990147783251231,1.0121786930895367,0.5863999724388123
L128_B8,0,20,0,210,14,14,14,1582,8.533333333333333,1.0125345395383152,0.492576003074646
L128_B8,0,21,0,99,14,14,14,1693,18.1010101010101,1.0160997541981078,0.5238400101661682
L128_B8,0,22,0,290,24,24,24,2782,10.593103448275862,1.0119961160463224,0.6732159852981567
L128_B8,0,23,0,257,23,23,23,2687,11.455252918287938,1.0160996425817022,0.637440025806427
L128_B8,0,24,0,326,22,22,22,2490,8.63803680981595,1.0108332517156207,0.6162239909172058
L128_B8,0,25,0,178,24,24,24,2894,17.258426966292134,1.0172621201755565,0.7097600102424622
L128_B8,0,26,0,316,25,25,25,2884,10.126582278481013,1.0140652172269358,0.6789759993553162
L128_B8,0,27,0,134,17,17,17,2042,16.238805970149254,1.016881857478365,0.5405439734458923
L128_B8,0,28,0,228,21,21,21,2460,11.789473684210526,1.0158385127197596,0.626911997795105
L128_B8,0,29,0,264,20,20,20,2296,9.696969696969697,1.0122227866775322,0.596992015838623
L128_B8,0,30,0,171,22,22,22,2645,16.46783625730994,1.0176886990533767,0.6491519808769226
L128_B8,0,31,0,401,16,16,16,1647,5.107231920199501,1.0093947519809776,0.524832010269165
L128_B8,0,32,0,213,17,17,17,1963,10.215962441314554,1.012729268285884,0.5874879956245422
L128_B8,0,33,0,130,15,15,15,1790,14.76923076923077,1.015654419704691,0.5379840135574341
L128_B8,0,34,0,303,23,23,23,2641,9.716171617161717,1.0143797881125114,0.6178240180015564
L128_B8,0,35,0,274,23,23,23,2670,10.744525547445255,1.0173182801036522,0.6498559713363647
L128_B8,0,36,0,340,22,22,22,2476,8.282352941176471,1.0106595637676614,0.6346240043640137
L128_B8,0,37,0,183,25,25,25,3017,17.48633879781421,1.0209043874019492,0.6820480227470398
L128_B8,0,38,0,248,23,23,23,2696,11.870967741935484,1.0127645711619855,0.6906560063362122
L128_B8,0,39,0,147,18,18,18,2157,15.673469387755102,1.015520117494768,0.5599039793014526
L128_B8,0,40,0,226,24,24,24,2846,13.5929203539823,1.0162320045049964,0.6532480120658875
L128_B8,0,41,0,257,19,19,19,2175,9.463035019455253,1.0142516608073906,0.5988799929618835
L128_B8,0,42,0,293,20,20,20,2267,8.737201365187714,1.010479747765268,0.6113280057907104
L128_B8,0,43,0,312,21,21,21,2376,8.615384615384615,1.0145894473655652,0.6083199977874756
L128_B8,0,44,0,239,19,19,19,2193,10.175732217573222,1.011700569033928,0.57123202085495
L128_B8,0,45,0,324,20,20,20,2236,7.901234567901234,1.0158977252844401,0.5982080101966858
L128_B8,0,46,0,339,24,24,24,2733,9.061946902654867,1.0103203207233196,0.6534720063209534
L128_B8,0,47,0,275,20,20,20,2285,9.309090909090909,1.0108799183611044,0.634335994720459
L128_B8,1,0,0,225,27,27,27,3231,15.36,1.0155842944966098,0.733024001121521
L128_B8,1,1,0,314,31,31,31,3654,12.636942675159236,1.0150761167954039,0.7531200051307678
L128_B8,1,2,0,277,25,25,25,2923,11.552346570397113,1.0186371548884205,0.7009279727935791
L128_B8,1,3,0,314,28,28,28,3270,11.414012738853502,1.0126291471908004,0.7287999987602234
L128_B8,1,4,0,262,24,24,24,2810,11.725190839694656,1.0138884479137924,0.6597440242767334
L128_B8,1,5,0,263,21,21,21,2425,10.220532319391635,1.0133812776230788,0.6339520215988159
L128_B8,1,6,0,196,19,19,19,2236,12.408163265306122,1.0187838049561542,0.5934720039367676
L128_B8,1,7,0,376,20,20,20,2184,6.808510638297872,1.0156178783299195,0.6047040224075317
L128_B8,1,8,0,200,23,23,23,2744,14.72,1.0155818070490936,0.6412479877471924
L128_B8,1,9,0,111,14,14,14,1681,16.144144144144143,1.020273657457252,0.527679979801178
L128_B8,1,10,0,361,23,23,23,2583,8.155124653739612,1.011565921964386,0.6557440161705017
L128_B8,1,11,0,229,22,22,22,2587,12.296943231441048,1.0148783876642888,0.6270400285720825
L128_B8,1,12,0,291,22,22,22,2525,9.676975945017182,1.010188991098517,0.669152021408081
L128_B8,1,13,0,226,25,25,25,2974,14.15929203539823,1.0178171115924233,0.6596480011940002
L128_B8,1,14,0,352,24,24,24,2720,8.727272727272727,1.0132959838065385,0.6454079747200012
L128_B8,1,15,0,102,18,18,18,2202,22.58823529411765,1.0204191865356804,0.5898879766464233
L128_B8,1,16,0,255,21,21,21,2433,10.541176470588235,1.0165814965547946,0.6062399744987488
L128_B8,1,17,0,297,19,19,19,2135,8.188552188552189,1.012246548068707,0.5768640041351318
L128_B8,1,18,0,194,18,18,18,2110,11.876288659793815,1.0147056795564569,0.5749120116233826
L128_B8,1,19,0,406,19,19,19,2026,5.990147783251231,1.0121786930895367,0.5847679972648621
L128_B8,1,20,0,210,14,14,14,1582,8.533333333333333,1.0125345395383152,0.4960959851741791
L128_B8,1,21,0,99,14,14,14,1693,18.1010101010101,1.0160997541981078,0.5013759732246399
L128_B8,1,22,0,290,24,24,24,2782,10.593103448275862,1.0119961160463224,0.6756479740142822
L128_B8,1,23,0,257,23,23,23,2687,11.455252918287938,1.0160996425817022,0.653439998626709
L128_B8,1,24,0,326,22,22,22,2490,8.63803680981595,1.0108332517156207,0.6535360217094421
L128_B8,1,25,0,178,24,24,24,2894,17.258426966292134,1.0172621201755565,0.6763839721679688
L128_B8,1,26,0,316,25,25,25,2884,10.126582278481013,1.0140652172269358,0.6882879734039307
L128_B8,1,27,0,134,17,17,17,2042,16.238805970149254,1.016881857478365,0.5371519923210144
L128_B8,1,28,0,228,21,21,21,2460,11.789473684210526,1.0158385127197596,0.6391040086746216
L128_B8,1,29,0,264,20,20,20,2296,9.696969696969697,1.0122227866775322,0.5979520082473755
L128_B8,1,30,0,171,22,22,22,2645,16.46783625730994,1.0176886990533767,0.6206079721450806
L128_B8,1,31,0,401,16,16,16,1647,5.107231920199501,1.0093947519809776,0.5410240292549133
L128_B8,1,32,0,213,17,17,17,1963,10.215962441314554,1.012729268285884,0.5773119926452637
L128_B8,1,33,0,130,15,15,15,1790,14.76923076923077,1.015654419704691,0.5212159752845764
L128_B8,1,34,0,303,23,23,23,2641,9.716171617161717,1.0143797881125114,0.6316159963607788
L128_B8,1,35,0,274,23,23,23,2670,10.744525547445255,1.0173182801036522,0.6552320122718811
L128_B8,1,36,0,340,22,22,22,2476,8.282352941176471,1.0106595637676614,0.6190400123596191
L128_B8,1,37,0,183,25,25,25,3017,17.48633879781421,1.0209043874019492,0.7147520184516907
L128_B8,1,38,0,248,23,23,23,2696,11.870967741935484,1.0127645711619855,0.6473919749259949
L128_B8,1,39,0,147,18,18,18,2157,15.673469387755102,1.015520117494768,0.6222720146179199
L128_B8,1,40,0,226,24,24,24,2846,13.5929203539823,1.0162320045049964,0.6555839776992798
L128_B8,1,41,0,257,19,19,19,2175,9.463035019455253,1.0142516608073906,0.5945280194282532
L128_B8,1,42,0,293,20,20,20,2267,8.737201365187714,1.010479747765268,0.630016028881073
L128_B8,1,43,0,312,21,21,21,2376,8.615384615384615,1.0145894473655652,0.6494079828262329
L128_B8,1,44,0,239,19,19,19,2193,10.175732217573222,1.011700569033928,0.5863999724388123
L128_B8,1,45,0,324,20,20,20,2236,7.901234567901234,1.0158977252844401,0.6084799766540527
L128_B8,1,46,0,339,24,24,24,2733,9.061946902654867,1.0103203207233196,0.6589760184288025
L128_B8,1,47,0,275,20,20,20,2285,9.309090909090909,1.0108799183611044,0.6108160018920898
L128_B8,2,0,0,225,27,27,27,3231,15.36,1.0155842944966098,0.7120959758758545
L128_B8,2,1,0,314,31,31,31,3654,12.636942675159236,1.0150761167954039,0.7659519910812378
L128_B8,2,2,0,277,25,25,25,2923,11.552346570397113,1.0186371548884205,0.6948480010032654
L128_B8,2,3,0,314,28,28,28,3270,11.414012738853502,1.0126291471908004,0.7097920179367065
L128_B8,2,4,0,262,24,24,24,2810,11.725190839694656,1.0138884479137924,0.6563199758529663
L128_B8,2,5,0,263,21,21,21,2425,10.220532319391635,1.0133812776230788,0.6393280029296875
L128_B8,2,6,0,196,19,19,19,2236,12.408163265306122,1.0187838049561542,0.5877439975738525
L128_B8,2,7,0,376,20,20,20,2184,6.808510638297872,1.0156178783299195,0.6057919859886169
L128_B8,2,8,0,200,23,23,23,2744,14.72,1.0155818070490936,0.6507520079612732
L128_B8,2,9,0,111,14,14,14,1681,16.144144144144143,1.020273657457252,0.5191680192947388
L128_B8,2,10,0,361,23,23,23,2583,8.155124653739612,1.011565921964386,0.6418240070343018
L128_B8,2,11,0,229,22,22,22,2587,12.296943231441048,1.0148783876642888,0.6357120275497437
L128_B8,2,12,0,291,22,22,22,2525,9.676975945017182,1.010188991098517,0.6726400256156921
L128_B8,2,13,0,226,25,25,25,2974,14.15929203539823,1.0178171115924233,0.6695039868354797
L128_B8,2,14,0,352,24,24,24,2720,8.727272727272727,1.0132959838065385,0.6434239745140076
L128_B8,2,15,0,102,18,18,18,2202,22.58823529411765,1.0204191865356804,0.5607360005378723
L128_B8,2,16,0,255,21,21,21,2433,10.541176470588235,1.0165814965547946,0.6285759806632996
L128_B8,2,17,0,297,19,19,19,2135,8.188552188552189,1.012246548068707,0.591808021068573
L128_B8,2,18,0,194,18,18,18,2110,11.876288659793815,1.0147056795564569,0.5518720149993896
L128_B8,2,19,0,406,19,19,19,2026,5.990147783251231,1.0121786930895367,0.5954239964485168
L128_B8,2,20,0,210,14,14,14,1582,8.533333333333333,1.0125345395383152,0.48684799671173096
L128_B8,2,21,0,99,14,14,14,1693,18.1010101010101,1.0160997541981078,0.5202879905700684
L128_B8,2,22,0,290,24,24,24,2782,10.593103448275862,1.0119961160463224,0.6450880169868469
L128_B8,2,23,0,257,23,23,23,2687,11.455252918287938,1.0160996425817022,0.6347200274467468
L128_B8,2,24,0,326,22,22,22,2490,8.63803680981595,1.0108332517156207,0.6022080183029175
L128_B8,2,25,0,178,24,24,24,2894,17.258426966292134,1.0172621201755565,0.7199040055274963
L128_B8,2,26,0,316,25,25,25,2884,10.126582278481013,1.0140652172269358,0.6800320148468018
L128_B8,2,27,0,134,17,17,17,2042,16.238805970149254,1.016881857478365,0.5778560042381287
L128_B8,2,28,0,228,21,21,21,2460,11.789473684210526,1.0158385127197596,0.6184319853782654
L128_B8,2,29,0,264,20,20,20,2296,9.696969696969697,1.0122227866775322,0.6070399880409241
L128_B8,2,30,0,171,22,22,22,2645,16.46783625730994,1.0176886990533767,0.6208000183105469
L128_B8,2,31,0,401,16,16,16,1647,5.107231920199501,1.0093947519809776,0.5409280061721802
L128_B8,2,32,0,213,17,17,17,1963,10.215962441314554,1.012729268285884,0.5720319747924805
L128_B8,2,33,0,130,15,15,15,1790,14.76923076923077,1.015654419704691,0.5459520220756531
L128_B8,2,34,0,303,23,23,23,2641,9.716171617161717,1.0143797881125114,0.642911970615387
L128_B8,2,35,0,274,23,23,23,2670,10.744525547445255,1.0173182801036522,0.630623996257782
L128_B8,2,36,0,340,22,22,22,2476,8.282352941176471,1.0106595637676614,0.6403840184211731
L128_B8,2,37,0,183,25,25,25,3017,17.48633879781421,1.0209043874019492,0.6943039894104004
L128_B8,2,38,0,248,23,23,23,2696,11.870967741935484,1.0127645711619855,0.6553919911384583
L128_B8,2,39,0,147,18,18,18,2157,15.673469387755102,1.015520117494768,0.5772799849510193
L128_B8,2,40,0,226,24,24,24,2846,13.5929203539823,1.0162320045049964,0.6541439890861511
L128_B8,2,41,0,257,19,19,19,2175,9.463035019455253,1.0142516608073906,0.5980479717254639
L128_B8,2,42,0,293,20,20,20,2267,8.737201365187714,1.010479747765268,0.5989760160446167
L128_B8,2,43,0,312,21,21,21,2376,8.615384615384615,1.0145894473655652,0.6302400231361389
L128_B8,2,44,0,239,19,19,19,2193,10.175732217573222,1.011700569033928,0.597760021686554
L128_B8,2,45,0,324,20,20,20,2236,7.901234567901234,1.0158977252844401,0.6137599945068359
L128_B8,2,46,0,339,24,24,24,2733,9.061946902654867,1.0103203207233196,0.6515840291976929
L128_B8,2,47,0,275,20,20,20,2285,9.309090909090909,1.0108799183611044,0.5906559824943542
L512_B1,0,0,0,878,28,28,28,2706,4.082004555808656,1.004232968980026,0.7240960001945496
L512_B1,0,1,0,1046,31,32,31,3050,3.915869980879541,1.0022614415053972,0.77811199426651
L512_B1,0,2,0,1179,27,30,27,2661,3.2569974554707377,1.0069060357424897,0.7279360294342041
L512_B1,0,3,0,1121,28,29,28,2591,3.311329170383586,1.0058967564116423,0.7034879922866821
L512_B1,0,4,0,872,27,28,27,2712,4.110091743119266,1.0060433080554663,0.7202240228652954
L512_B1,0,5,0,1118,24,27,24,2338,3.0912343470483004,1.005941260260886,0.6658560037612915
L512_B1,0,6,0,714,24,25,24,2486,4.481792717086835,1.0075319711514041,0.6857920289039612
L512_B1,0,7,0,1480,24,31,24,2488,2.6810810810810812,1.0088678804558149,0.7060480117797852
L512_B1,0,8,0,790,26,27,26,2666,4.374683544303798,1.0088892235386366,0.6974080204963684
L512_B1,0,9,0,619,24,25,24,2581,5.169628432956381,1.016425398300364,0.6652160286903381
L512_B1,0,10,0,1272,30,33,30,2952,3.3207547169811322,1.0085170559726393,0.7890880107879639
L512_B1,0,11,0,927,24,26,24,2401,3.5900755124056096,1.0092171250936322,0.665727972984314
L512_B1,0,12,0,1247,25,28,25,2337,2.8740978348035284,1.0084225595320004,0.6724799871444702
L512_B1,0,13,0,721,27,27,27,2735,4.793342579750346,1.0074352178207198,0.6842880249023438
L512_B1,0,14,0,1473,30,34,30,2879,2.9545145960624577,1.005443069000406,0.773472011089325
L512_B1,0,15,0,394,21,21,21,2294,6.822335025380711,1.0154297176445992,0.5950719714164734
L512_B1,0,16,0,857,23,24,23,2215,3.5845974329054844,1.0073243301368873,0.6486080288887024
L512_B1,0,17,0,1202,23,26,23,2126,2.7687188019966724,1.005745894664569,0.6856639981269836
L512_B1,0,18,0,820,20,21,20,1868,3.2780487804878047,1.006621576622938,0.582207977771759
L512_B1,0,19,0,1542,19,25,19,1658,2.0752269779507135,1.0052688994838286,0.6107519865036011
L512_B1,0,20,0,927,21,23,21,2017,3.1758360302049624,1.0074461671660795,0.6264320015907288
L512_B1,0,21,0,610,22,23,22,2334,4.826229508196722,1.011786465732147,0.6524159908294678
L512_B1,0,22,0,1257,27,28,27,2327,2.851233094669849,1.0066629241542775,0.6906880140304565
L512_B1,0,23,0,1060,25,27,25,2396,3.260377358490566,1.0096223046423216,0.6870080232620239
L512_B1,0,24,0,1299,25,29,25,2413,2.8575827559661278,1.0071308793495728,0.7172160148620605
L512_B1,0,25,0,667,28,28,28,2917,5.373313343328336,1.00951648622918,0.7774080038070679
L512_B1,0,26,0,1376,30,33,30,2848,3.0697674418604652,1.0079423376245529,0.7780799865722656
L512_B1,0,27,0,599,25,26,25,2729,5.555926544240401,1.0129407350105077,0.6740800142288208
L512_B1,0,28,0,659,24,24,24,2413,4.661608497723824,1.0103886689649688,0.6376640200614929
L512_B1,0,29,0,1016,24,26,24,2312,3.2755905511811023,1.0077631387187038,0.6565759778022766
L512_B1,0,30,0,662,24,25,24,2538,4.833836858006042,1.0097478366626467,0.6982719898223877
L512_B1,0,31,0,1507,19,27,19,1949,2.2932979429329796,1.0061671077612693,0.6587200164794922
L512_B1,0,32,0,867,21,23,21,2077,3.395617070357555,1.008835212851199,0.6167680025100708
L512_B1,0,33,0,764,24,26,24,2564,4.356020942408377,1.0159354227988764,0.6802240014076233
L512_B1,0,34,0,1388,28,30,28,2452,2.76657060518732,1.0049105325640824,0.7238079905509949
L512_B1,0,35,0,1211,29,33,29,3013,3.4880264244426096,1.0099678298092303,0.7679359912872314
L512_B1,0,36,0,1276,26,29,26,2436,2.909090909090909,1.006007573427737,0.6830080151557922
L512_B1,0,37,0,777,27,28,27,2807,4.612612612612613,1.0074299003726548,0.7234879732131958
L512_B1,0,38,0,1094,29,31,29,2874,3.627056672760512,1.0070338709766071,0.7687680125236511
L512_B1,0,39,0,604,26,26,26,2724,5.509933774834437,1.0113021833748543,0.6994879841804504
L512_B1,0,40,0,720,27,27,27,2736,4.8,1.0110516467520172,0.6838399767875671
L512_B1,0,41,0,1039,23,25,23,2161,3.0798845043310874,1.0086430115301845,0.6530879735946655
L512_B1,0,42,0,951,23,23,23,1993,3.095688748685594,1.006293572228771,0.637503981590271
L512_B1,0,43,0,1193,24,29,24,2519,3.1114836546521376,1.007839370010699,0.7102720141410828
L512_B1,0,44,0,909,29,31,29,3059,4.365236523652365,1.010227877473227,0.7520319819450378
L512_B1,0,45,0,1260,28,32,28,2836,3.250793650793651,1.0081010754731683,0.7249600291252136
L512_B1,0,46,0,1678,26,32,26,2418,2.441001191895113,1.0045054053132039,0.7592960000038147
L512_B1,0,47,0,1226,24,25,24,1974,2.6101141924959217,1.007928298598657,0.6557120084762573
L512_B1,1,0,0,878,28,28,28,2706,4.082004555808656,1.004232968980026,0.7441279888153076
L512_B1,1,1,0,1046,31,32,31,3050,3.915869980879541,1.0022614415053972,0.7763519883155823
L512_B1,1,2,0,1179,27,30,27,2661,3.2569974554707377,1.0069060357424897,0.7383040189743042
L512_B1,1,3,0,1121,28,29,28,2591,3.311329170383586,1.0058967564116423,0.7135040163993835
L512_B1,1,4,0,872,27,28,27,2712,4.110091743119266,1.0060433080554663,0.7186239957809448
L512_B1,1,5,0,1118,24,27,24,2338,3.0912343470483004,1.005941260260886,0.6798400282859802
L512_B1,1,6,0,714,24,25,24,2486,4.481792717086835,1.0075319711514041,0.7222080230712891
L512_B1,1,7,0,1480,24,31,24,2488,2.6810810810810812,1.0088678804558149,0.7159039974212646
L512_B1,1,8,0,790,26,27,26,2666,4.374683544303798,1.0088892235386366,0.7009599804878235
L512_B1,1,9,0,619,24,25,24,2581,5.169628432956381,1.016425398300364,0.6623039841651917
L512_B1,1,10,0,1272,30,33,30,2952,3.3207547169811322,1.0085170559726393,0.7943360209465027
L512_B1,1,11,0,927,24,26,24,2401,3.5900755124056096,1.0092171250936322,0.6777920126914978
L512_B1,1,12,0,1247,25,28,25,2337,2.8740978348035284,1.0084225595320004,0.6915199756622314
L512_B1,1,13,0,721,27,27,27,2735,4.793342579750346,1.0074352178207198,0.6823999881744385
L512_B1,1,14,0,1473,30,34,30,2879,2.9545145960624577,1.005443069000406,0.7738879919052124
L512_B1,1,15,0,394,21,21,21,2294,6.822335025380711,1.0154297176445992,0.7160639762878418
L512_B1,1,16,0,857,23,24,23,2215,3.5845974329054844,1.0073243301368873,0.6647040247917175
L512_B1,1,17,0,1202,23,26,23,2126,2.7687188019966724,1.005745894664569,0.6711360216140747
L512_B1,1,18,0,820,20,21,20,1868,3.2780487804878047,1.006621576622938,0.5833920240402222
L512_B1,1,19,0,1542,19,25,19,1658,2.0752269779507135,1.0052688994838286,0.6404160261154175
L512_B1,1,20,0,927,21,23,21,2017,3.1758360302049624,1.0074461671660795,0.66457599401474
L512_B1,1,21,0,610,22,23,22,2334,4.826229508196722,1.011786465732147,0.6254079937934875
L512_B1,1,22,0,1257,27,28,27,2327,2.851233094669849,1.0066629241542775,0.6776639819145203
L512_B1,1,23,0,1060,25,27,25,2396,3.260377358490566,1.0096223046423216,0.6768959760665894
L512_B1,1,24,0,1299,25,29,25,2413,2.8575827559661278,1.0071308793495728,0.7362560033798218
L512_B1,1,25,0,667,28,28,28,2917,5.373313343328336,1.00951648622918,0.7392320036888123
L512_B1,1,26,0,1376,30,33,30,2848,3.0697674418604652,1.0079423376245529,0.7636799812316895
L512_B1,1,27,0,599,25,26,25,2729,5.555926544240401,1.0129407350105077,0.6684799790382385
