hypothesis,experiment,variant,pair_index,requests,prompt_words,output_tokens_requested,image_count,wave_e2e_ms,sum_request_e2e_ms,request_e2e_p50_ms,request_e2e_p90_ms,request_e2e_p99_ms,ttft_p50_ms,ttft_p99_ms
H45,common_regime_transition_repeat,A,615,8,3840,32,0,494.333272,3936.457586,492.10385399999996,493.0973497,493.50062467,198.055656,199.86126183
H45,common_regime_transition_repeat,A,616,8,3840,32,0,490.594898,3905.7999900000004,488.255828,489.328859,489.723743,194.06084800000002,195.90378172
H45,common_regime_transition_repeat,A,620,8,3840,32,0,502.196251,3998.780098,499.828818,500.9905735,501.38655685000003,193.702789,195.58680665999998
H45,common_regime_transition_repeat,A,622,8,3840,32,0,494.244123,3935.6620940000003,491.8779035,493.0463505,493.43110725,197.030766,198.80461001
H45,common_regime_transition_repeat,A,623,8,3840,32,0,501.719385,3996.156653,499.53752199999997,500.5601003,500.93910893000003,193.432125,195.16053117
H45,common_regime_transition_repeat,A,626,8,3840,32,0,538.240808,4287.397932,535.7078885,537.649259,538.1816531000001,219.75611750000002,223.71218240000002
H45,common_regime_transition_repeat,A,627,8,3840,32,0,499.632426,3978.4353659999997,497.33259799999996,498.4011115,498.78341755,194.225989,196.0891406
H45,common_regime_transition_repeat,A,628,8,3840,32,0,494.535708,3936.978218,491.94926399999997,493.3273012,493.73300481999996,197.79047250000002,199.6606269
H45,common_regime_transition_repeat,A,632,8,3840,32,0,492.288947,3920.2498639999994,490.00349900000003,491.08269359999997,491.46805326000003,193.9295575,195.74662689
H45,common_regime_transition_repeat,A,634,8,3840,32,0,504.837642,4020.018008,502.1958565,504.2204156,504.77591936,193.94133699999998,196.22261591
H45,common_regime_transition_repeat,A,635,8,3840,32,0,505.345221,4013.610728,501.77484,504.5911559,505.01706929,208.25917950000002,209.95664718999998
H45,common_regime_transition_repeat,A,638,8,3840,32,0,515.180398,4101.737538,512.577295,513.9730864,514.3797690399999,218.815841,220.66082559
H45,common_regime_transition_repeat,A,639,8,3840,32,0,490.87876,3908.269637,488.5631245,489.6122506,490.04268046,195.124377,197.0008267
H45,common_regime_transition_repeat,A,640,8,3840,32,0,498.573218,3970.051854,496.24734149999995,497.2355498,497.68746518,196.669279,198.55752674000001
H45,common_regime_transition_repeat,A,644,8,3840,32,0,501.858706,3996.235442,499.529348,500.63075299999997,501.0028751,203.781586,205.53670525
H45,common_regime_transition_repeat,A,646,8,3840,32,0,532.030935,4230.4622739999995,528.763195,530.6177556,531.1982325600001,191.593868,196.2950904
H45,common_regime_transition_repeat,A,647,8,3840,32,0,511.807962,4076.018387,509.5047445,510.5687892,510.98096922,206.87746149999998,210.75222159
H45,common_regime_transition_repeat,A,650,8,3840,32,0,490.222333,3903.8619660000004,488.006899,489.0181301,489.38283521,191.981446,195.61877739
H45,common_regime_transition_repeat,A,651,8,3840,32,0,501.081226,3990.0041189999997,498.663749,499.77971249999996,500.14581495,193.7449535,195.46524947
H45,common_regime_transition_repeat,A,652,8,3840,32,0,492.574275,3921.1495969999996,490.1110975,491.5035732,491.75226192,193.399475,195.41257003
H45,common_regime_transition_repeat,A,656,8,3840,32,0,489.790064,3899.7493569999997,487.5172145,488.57561369999996,488.96180307,193.47051249999998,195.26205457
H45,common_regime_transition_repeat,A,658,8,3840,32,0,512.655639,4079.88918,509.72986149999997,511.9494769,512.5850227899999,203.340683,205.97300423
H45,common_regime_transition_repeat,A,659,8,3840,32,0,488.640603,3891.2826410000002,486.44910749999997,487.46693500000003,487.8391579,193.0785805,194.8066149
H45,common_regime_transition_repeat,A,662,8,3840,32,0,503.100535,4005.784381,500.7234025,501.8973195,502.28871015,204.9702825,206.78425456
H45,common_regime_transition_repeat,A,663,8,3840,32,0,490.840984,3908.3466479999997,488.541294,489.61498609999995,490.03615181,194.6527285,196.41645491
H45,common_regime_transition_repeat,A,664,8,3840,32,0,503.567042,4010.5574189999998,501.346714,502.3966021,502.78990290999997,194.763604,196.57993846
H45,common_regime_transition_repeat,A,668,8,3840,32,0,489.70201,3898.792802,487.2846435,488.5190079,488.92884999,192.31555,196.10020839
H45,common_regime_transition_repeat,A,670,8,3840,32,0,495.074665,3942.28827,492.489069,494.4583864,495.01303714,192.9913,195.32065257
H45,common_regime_transition_repeat,A,671,8,3840,32,0,491.390918,3912.352932,489.091461,489.9410484,490.33158414,193.358778,197.00296712
H45,common_regime_transition_repeat,A,674,8,3840,32,0,491.886013,3916.254212,489.43044,490.74804539999997,491.13129204,194.1721215,195.97703572999998
H45,common_regime_transition_repeat,A,675,8,3840,32,0,502.616306,3995.825481,499.4221955,501.1858886,501.76811066,192.4588615,197.08465524
H45,common_regime_transition_repeat,A,676,8,3840,32,0,490.85733,3908.1106019999997,488.564428,489.6111729,490.01482839,194.347467,196.16237067
H45,common_regime_transition_repeat,A,680,8,3840,32,0,490.845831,3908.7553980000002,488.61499549999996,489.6248989,490.03372039,194.88982099999998,196.6696456
H45,common_regime_transition_repeat,A,682,8,3840,32,0,507.886491,4045.69501,505.683814,506.9187041,507.32844160999997,193.7589005,195.98506554
H45,common_regime_transition_repeat,A,683,8,3840,32,0,491.831394,3921.844266,490.248532,490.8382327,491.03547247,193.4484205,196.60044191
H45,common_regime_transition_repeat,A,686,8,3840,32,0,508.309721,4037.4121250000003,504.4795325,507.6112099,508.23986989,196.4001695,198.63467950999998
H45,common_regime_transition_repeat,A,687,8,3840,32,0,529.616987,4218.403364,527.336499,528.336619,528.7547752,227.589787,231.47798849
H45,common_regime_transition_repeat,A,688,8,3840,32,0,488.423792,3889.5769849999997,486.0455225,487.4770339,487.89214279,193.0297725,194.86337962
H45,common_regime_transition_repeat,A,692,8,3840,32,0,524.471623,4166.872541999999,520.8756344999999,521.829822,522.1721388000001,195.34033499999998,198.99311523
H45,common_regime_transition_repeat,A,694,8,3840,32,0,491.580298,3914.045437,489.244781,490.3310781,490.78348551,193.58535999999998,195.42975643
H45,common_regime_transition_repeat,A,695,8,3840,32,0,503.8796,4000.251001,500.0047295,501.2274885,501.63399285,193.685874,195.34615197
H45,common_regime_transition_repeat,A,698,8,3840,32,0,518.148892,4127.357846999999,515.9288845,516.9177478,517.3035950799999,194.0168215,195.81500732
H45,common_regime_transition_repeat,A,699,8,3840,32,0,491.395306,3913.2439910000003,489.1829765,490.1806747,490.56562297,194.52563149999997,198.18490881
H45,common_regime_transition_repeat,A,700,8,3840,32,0,502.002614,3998.142519,499.769132,500.79994619999997,501.19300572,194.11397649999998,195.85658339
H45,common_regime_transition_repeat,A,704,8,3840,32,0,494.863762,3941.480239,492.7148705,493.7136614,494.08225424,194.516345,196.18669812
H45,common_regime_transition_repeat,A,706,8,3840,32,0,489.198115,3895.417186,486.9510225,488.0173881,488.43544161,193.50298249999997,195.26663992000002
H45,common_regime_transition_repeat,A,707,8,3840,32,0,533.499933,4249.959956,531.2603939999999,532.3061438000001,532.65546998,205.1677435,208.72005758
H45,common_regime_transition_repeat,A,710,8,3840,32,0,490.352084,3905.176324,488.1465,489.1395754,489.47084704,194.01971550000002,195.82629993
H45,common_regime_transition_repeat,A,711,8,3840,32,0,498.60676,3970.7360750000003,496.384625,497.380586,497.769611,193.5500245,197.25604994
H45,common_regime_transition_repeat,A,712,8,3840,32,0,494.938313,3941.284101,492.49861799999996,493.7832785,494.18405615,195.216658,196.93860372
H45,common_regime_transition_repeat,A,716,8,3840,32,0,501.981738,3997.9213740000005,499.78648450000003,500.81575829999997,501.17221923,194.88788549999998,196.5370626
H45,common_regime_transition_repeat,A,718,8,3840,32,0,488.429263,3889.469871,485.946107,487.8299748,488.36933418,192.458413,194.70710989
H45,common_regime_transition_repeat,A,719,8,3840,32,0,493.094467,3926.997655,490.88753599999995,491.9083549,492.26288929,198.32667350000003,200.00432321
H45,common_regime_transition_repeat,A,722,8,3840,32,0,493.64446,3919.5983770000003,490.0306855,492.90533730000004,493.29193743,193.35417,197.05270914000002
H45,common_regime_transition_repeat,A,723,8,3840,32,0,494.970796,3930.69364,491.209747,494.309247,494.9046411,196.9261205,199.20275642000001
H45,common_regime_transition_repeat,A,724,8,3840,32,0,506.220244,4033.303183,504.2121095,505.0000322,505.35309932,207.2618125,208.71722879
H45,common_regime_transition_repeat,A,728,8,3840,32,0,490.74532,3908.103086,488.553446,489.5708052,489.95251212000005,193.5179545,195.29201824
H45,common_regime_transition_repeat,A,730,8,3840,32,0,502.216138,3999.984418,500.02533900000003,501.0247394,501.40392884,201.11453749999998,202.85106156
H45,common_regime_transition_repeat,A,731,8,3840,32,0,490.910723,3909.338996,488.50790500000005,489.80947249999997,490.18441385,194.43516549999998,196.20755827
H45,common_regime_transition_repeat,A,734,8,3840,32,0,502.394058,3990.3875630000002,498.59342200000003,501.7037327,502.32502546999996,204.8413415,206.99970007
H45,common_regime_transition_repeat,A,735,8,3840,32,0,498.931417,3972.9677119999997,496.5906755,497.7309245,498.11133424999997,191.287079,194.94959354
H45,common_regime_transition_repeat,A,736,8,3840,32,0,492.741337,3910.6379660000002,488.950058,491.9652082,492.38633422000004,193.001946,196.66643186000002
H45,common_regime_transition_repeat,A,740,8,3840,32,0,502.88053,4005.27954,500.69957999999997,501.65662629999997,502.00303242999996,195.1523535,196.82541376999998
H45,common_regime_transition_repeat,A,742,8,3840,32,0,496.226278,3944.227186,492.71861149999995,495.4179747,496.14544766999995,190.7054475,193.9200905
H45,common_regime_transition_repeat,A,743,8,3840,32,0,493.080823,3925.961322,490.7888475,491.79272330000003,492.19247783000003,195.2053055,199.00233072
H45,common_regime_transition_repeat,A,746,8,3840,32,0,491.068294,3909.570485,488.4395465,490.4258865,491.00405324999997,193.0925125,195.42490132999998
H45,common_regime_transition_repeat,A,747,8,3840,32,0,534.629402,4247.764577,531.029049,533.8150911,534.24634311,204.70350050000002,206.42489171
H45,common_regime_transition_repeat,A,748,8,3840,32,0,513.004172,4081.611282,509.857748,512.2381088,512.92756568,214.4961495,217.38613887
H45,common_regime_transition_repeat,A,752,8,3840,32,0,489.057387,3893.962834,486.766893,487.83064509999997,488.22916231,192.030287,195.73334683
H45,common_regime_transition_repeat,A,754,8,3840,32,0,506.569677,4023.193711,502.993103,505.769454,506.1603753,192.456525,194.21803213
H45,common_regime_transition_repeat,A,755,8,3840,32,0,499.003698,3973.78629,496.491514,498.4112999,498.94445819,192.8494425,195.08527032
H45,common_regime_transition_repeat,A,758,8,3840,32,0,510.32629,4064.449663,507.7999255,509.6881259,510.26247358999996,194.18744900000002,195.44230513000002
H45,common_regime_transition_repeat,A,759,8,3840,32,0,487.679246,3876.2274289999996,484.53777950000006,486.30178689999997,486.89038519,189.745861,194.29155688999998
H45,common_regime_transition_repeat,A,760,8,3840,32,0,499.838065,3980.117183,497.500769,498.630565,499.0099195,194.858005,196.59330592
H45,common_regime_transition_repeat,A,764,8,3840,32,0,522.541125,4162.203566,520.183079,521.4244575,521.81120505,193.460716,195.27946567
H45,common_regime_transition_repeat,A,766,8,3840,32,0,490.731803,3907.3037940000004,488.4318595,489.4753244,489.88212674,194.518923,196.35846309
H45,common_regime_transition_repeat,A,767,8,3840,32,0,489.231992,3896.7731730000005,487.0728845,488.2698088,488.68948078,191.994199,195.73477191
H45,common_regime_transition_repeat,A,770,8,3840,32,0,486.879925,3877.4458480000003,484.399413,486.2972989,486.82166239000003,192.022927,194.2679693
H45,common_regime_transition_repeat,A,771,8,3840,32,0,490.663605,3907.46009,488.4392235,489.4522103,489.79755803,193.7875935,195.60526877
H45,common_regime_transition_repeat,A,772,8,3840,32,0,500.780329,3976.9489160000003,497.1593255,500.0164679,500.41648199,203.9714835,205.6765742
H45,common_regime_transition_repeat,A,776,8,3840,32,0,492.530332,3922.225735,490.3284415,491.10568739999997,491.47474644,194.93904700000002,196.70585023
H45,common_regime_transition_repeat,A,778,8,3840,32,0,512.908848,4085.426272,510.70898850000003,511.7371787,512.12624717,204.98496899999998,206.71674895
H45,common_regime_transition_repeat,A,779,8,3840,32,0,505.358734,4024.987251,503.1414425,504.0896398,504.45035638,207.5151085,209.16049757
H45,common_regime_transition_repeat,A,782,8,3840,32,0,489.6192,3895.768121,486.9145355,488.3022415,488.79309025,192.875423,195.09288826000002
H45,common_regime_transition_repeat,A,783,8,3840,32,0,492.41906,3910.6119479999998,488.8684445,491.7605749,492.17339689,195.171059,196.92108797999998
H45,common_regime_transition_repeat,A,784,8,3840,32,0,504.64316,4019.084452,502.1575515,504.0619073,504.58503473,192.3791055,194.61319447
H45,common_regime_transition_repeat,A,788,8,3840,32,0,536.599623,4274.622648999999,534.3171895,535.3603161999999,535.74891532,194.7686625,196.62322166
H45,common_regime_transition_repeat,A,790,8,3840,32,0,492.088956,3918.779103,489.83889550000004,490.88875559999997,491.28272106000003,193.72932600000001,195.52834976
H45,common_regime_transition_repeat,A,791,8,3840,32,0,502.463918,4001.419562,500.200347,501.26724099999996,501.652738,192.933834,196.60555219
H45,common_regime_transition_repeat,A,794,8,3840,32,0,502.109057,3987.290121,498.536737,501.3412371,501.73146981,193.548717,197.24105883
H45,common_regime_transition_repeat,A,795,8,3840,32,0,501.359732,3981.550526,497.533535,500.6280318,501.28656198,203.95653249999998,206.16472275
H45,common_regime_transition_repeat,A,796,8,3840,32,0,488.813153,3892.224163,486.5398665,487.5190242,487.94651952,191.0099295,194.80792266
H45,common_regime_transition_repeat,A,800,8,3840,32,0,493.08874,3914.210542,489.36330899999996,492.3685549,492.75772669,194.220208,195.97128169
H45,common_regime_transition_repeat,A,802,8,3840,32,0,490.734266,3896.291529,486.99032250000005,489.91483550000004,490.32091145000004,192.55814750000002,194.28016042000002
H45,common_regime_transition_repeat,A,803,8,3840,32,0,495.30538,3933.767484,491.52670850000004,494.61574840000003,495.23641684,197.977428,200.13625389
H45,common_regime_transition_repeat,A,806,8,3840,32,0,492.850635,3924.4190129999997,490.6068355,491.5905172,491.98893172000004,193.9243315,197.66887709
H45,common_regime_transition_repeat,A,807,8,3840,32,0,496.113237,3950.818155,493.8511835,494.95629199999996,495.3640091,196.9762245,198.78474427
H45,common_regime_transition_repeat,A,808,8,3840,32,0,501.252354,3980.539691,497.6341745,500.503193,500.9082011,194.051688,195.86922049999998
H45,common_regime_transition_repeat,A,812,8,3840,32,0,514.26378,4095.898552,511.9918665,513.0298652,513.42804662,205.6220285,207.32819421000002
H45,common_regime_transition_repeat,A,814,8,3840,32,0,491.92578,3917.6813169999996,489.4303005,491.3473504,491.86793703999996,196.2395875,198.52010955
H45,common_regime_transition_repeat,A,815,8,3840,32,0,514.833456,4100.811332,512.619984,513.6572273,514.02844283,194.718886,196.4009607
H45,common_regime_transition_repeat,A,818,8,3840,32,0,503.093718,4006.7775730000003,500.866628,501.8280452,502.20910322,194.0830525,195.85066682
H45,common_regime_transition_repeat,A,819,8,3840,32,0,491.089734,3910.342065,488.634457,489.97278009999997,490.37715631,194.1463065,195.84125385000002
H45,common_regime_transition_repeat,A,820,8,3840,32,0,499.70479,3979.150421,497.454982,498.5328478,498.90986248,198.14945799999998,199.96156283
H45,common_regime_transition_repeat,A,824,8,3840,32,0,489.438203,3897.312468,487.168022,488.20979900000003,488.5912451,193.54567550000002,195.37329468000001
H45,common_regime_transition_repeat,A,826,8,3840,32,0,515.142059,4101.983728,512.7457395,513.8857943,514.30894073,204.4450895,206.27940018
H45,common_regime_transition_repeat,A,827,8,3840,32,0,492.725701,3923.731788,490.46951,491.4067362,491.82352782000004,196.3581845,198.13501904
H45,common_regime_transition_repeat,A,830,8,3840,32,0,490.836826,3908.468121,488.5633535,489.6078453,489.96921393,194.08973500000002,195.91051687
H45,common_regime_transition_repeat,A,831,8,3840,32,0,488.978017,3893.407253,486.5461345,487.85432959999997,488.24249276,193.25935049999998,195.00601469
H45,common_regime_transition_repeat,A,832,8,3840,32,0,516.070515,4111.850681,513.98336,514.8990677,515.26138637,195.296844,196.85681167
H45,common_regime_transition_repeat,A,836,8,3840,32,0,489.466286,3897.32118,487.162109,488.2197989,488.62882829,194.135356,196.05558003
H45,common_regime_transition_repeat,A,838,8,3840,32,0,487.74369,3881.9881609999998,485.203161,486.492486,486.9267828,193.09234750000002,195.09281863
