topology,submitted_batch,mini_batch_size,repeat,iteration,phase,layer,selected_sequences,sequence_ids,remaining_before,physical_rows,live_positions,live_ratio,accepted_positions,expert_row_histogram,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms,moe_sampled_critical_ms
ep4,32,1,shape,61,early,1,1,[8],[27],32,27,0.84375,4,"[1,0,3,0,0,0,0,0,0,0,2,3,0,0,2,0,1,1,0,0,0,1,0,1,6,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,16,7,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,25,0,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",42,6.095238095238095,2.0,0.6904761904761905,98.0,64.0,0.567791947206457,2,2.71875,167,0.65234375,1368064,1368064,0.9106559753417969,0.6638399958610535,0.4896639883518219,0.11468800157308578,0.22963200509548187,0.1435839980840683,0.14323200285434723,0.6456639766693115,0.6185600161552429,4.254144191741943,0.016095999628305435,5.6776961870491505,2.552063964307308
ep4,32,1,shape,61,early,16,1,[8],[27],32,27,0.84375,4,"[0,7,1,1,0,2,0,4,1,4,0,11,3,12,5,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,2,0,0,0,0,0,0,0,4,0,0,15,1,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,18,0,0,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,3,0,0,1,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0]",57,4.491228070175438,3.0,0.6842105263157895,79.0,64.0,0.14363106492851746,3,3.25,196,0.765625,1605632,1605632,0.8637760281562805,0.3662079870700836,0.48425599932670593,0.09763199836015701,0.213919997215271,0.11472000181674957,0.18937599658966064,0.57123202085495,0.2481279969215393,4.198592185974121,0.013567999936640263,5.220896200276911,2.1405120119452477
ep4,32,1,shape,61,early,31,1,[8],[27],32,27,0.84375,4,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,2,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,6,1,1,0,0,1,0,0,0,0,4,0,14,0,9,0,0,0,18,7,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,1,1,3,6,9,4,0,2,0,0,0,0,0,2,0,6,2,0,0]",57,4.491228070175438,2.0,0.7543859649122807,108.0,64.0,0.4003477492287174,3,3.5625,181,0.70703125,1482752,1482752,0.8548480272293091,0.2412160038948059,0.5012480020523071,0.10623999685049057,0.22102400660514832,0.15033599734306335,0.15724800527095795,0.5876160264015198,0.21846400201320648,4.1378560066223145,0.012864000163972378,5.114048040471971,2.0749120339751244
ep4,32,1,shape,62,early,1,1,[0],[26],32,26,0.8125,2,"[0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,1,0,0,0,8,0,0,0,1,1,2,0,18,0,0,0,0,0,0,19,2,0,0,0,0,22,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,2,0,0,0,0,3,0,1,1,0,0,22,0,14,25,0,0,0,0,0,4,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",58,4.413793103448276,1.0,0.8103448275862069,122.0,64.0,0.6993824005417209,1,2.6875,181,0.70703125,1482752,1482752,0.8390719890594482,0.4939520061016083,0.49692800641059875,0.0888959988951683,0.20553599298000336,0.10691200196743011,0.1329279989004135,0.6158080101013184,0.49647998809814453,3.997152090072632,0.013024000450968742,5.255392087623477,2.231295995414257
ep4,32,1,shape,62,early,16,1,[0],[26],32,26,0.8125,2,"[0,4,0,0,3,4,0,3,2,0,2,6,0,8,1,0,0,0,0,0,14,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,3,0,0,0,0,1,0,0,10,0,0,3,5,0,0,1,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,22,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,3,20,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,6,3,4,0,0,0,0,0]",61,4.19672131147541,3.0,0.7704918032786885,104.0,64.0,0.38337012957454053,2,3.0625,195,0.76171875,1597440,1597440,0.8378239870071411,0.4480319917201996,0.5332800149917603,0.12422399967908859,0.22575999796390533,0.17075200378894806,0.16806399822235107,0.6281920075416565,0.3224000036716461,4.1663360595703125,0.017343999817967415,5.302336068823934,2.339871995151043
ep4,32,1,shape,62,early,31,1,[0],[26],32,26,0.8125,2,"[25,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,4,0,1,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11,0,0,0,0,5,13,0,0,0,0,1,10,0,0,0,1,28,0,2,0,0,0,0,15,10,0,2,0,1,0,0,0,0,0,0,0,0,21,0,0,1,1,0,1,0,0,16,0,1,0,0,0,3,2,0,2,0,0]",59,4.338983050847458,2.0,0.7966101694915254,148.0,64.0,0.7703140846839683,3,3.09375,181,0.70703125,1482752,1482752,0.8322240114212036,0.33900800347328186,0.546176016330719,0.1592320054769516,0.20956799387931824,0.1653120070695877,0.17788800597190857,0.6236479878425598,0.2756800055503845,4.202976226806641,0.013248000293970108,5.293440226465464,2.251520037651062
ep4,32,1,shape,63,early,1,1,[1],[26],32,26,0.8125,1,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,15,0,0,0,1,2,0,3,10,0,0,0,0,0,0,9,0,2,0,0,0,25,0,0,0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,23,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,25,1,14,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0]",57,4.491228070175438,2.0,0.7719298245614035,129.0,64.0,0.7322942597156555,1,2.46875,178,0.6953125,1458176,1458176,0.8522560000419617,0.2306559979915619,0.47731199860572815,0.07952000200748444,0.229312002658844,0.09561599791049957,0.10809600353240967,0.5466880202293396,0.23417599499225616,3.920799970626831,0.012384000234305859,4.822143989615142,1.9646719992160797
ep4,32,1,shape,63,early,16,1,[1],[26],32,26,0.8125,1,"[0,0,0,0,0,5,0,1,0,0,0,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,4,0,0,4,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,31,0,0,4,0,3,0,0,0,0,0,0,0,0,27,29,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0]",46,5.565217391304348,3.0,0.717391304347826,135.0,64.0,0.6465994280174551,2,2.90625,191,0.74609375,1564672,1564672,0.8421760201454163,0.31462401151657104,0.5019840002059937,0.10688000172376633,0.19945600628852844,0.12051200121641159,0.15987199544906616,0.659775972366333,0.2346239984035492,3.994623899459839,0.012864000163972378,5.06175986584276,2.0856320410966873
ep4,32,1,shape,63,early,31,1,[1],[26],32,26,0.8125,1,"[0,1,5,0,0,1,0,0,0,0,0,0,5,0,2,0,0,1,0,1,10,0,0,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,12,0,2,0,1,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0,25,0,7,0,0,0,0,0,9,0,3,0,1,0,0,0,0,0,0,0,0,13,0,0,3,5,4,3,0,0,12,0,2,0,0,0,2,0,5,0,0,0]",56,4.571428571428571,2.5,0.6964285714285714,131.0,64.0,0.6158510054692612,3,2.78125,183,0.71484375,1499136,1499136,0.8601920008659363,0.36111998558044434,0.5031039714813232,0.09779199957847595,0.20102399587631226,0.11267200112342834,0.17900800704956055,0.5835840106010437,0.23820799589157104,4.115968227386475,0.012000000104308128,5.128768241032958,2.1359039545059204
ep4,32,1,shape,64,early,1,1,[4],[26],32,26,0.8125,7,"[0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,25,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,24,1,14,25,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,12,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0]",53,4.830188679245283,1.0,0.7735849056603774,101.0,64.0,0.5375317941177992,1,2.59375,157,0.61328125,1286144,1286144,0.8258559703826904,0.4914880096912384,0.5237439870834351,0.0981760025024414,0.20412799715995789,0.10524799674749374,0.1343040019273758,0.5428479909896851,0.4657920002937317,4.027679920196533,0.012992000207304955,5.183615913614631,2.248639963567257
ep4,32,1,shape,64,early,16,1,[4],[26],32,26,0.8125,7,"[0,6,0,0,0,1,0,3,2,0,0,6,4,3,1,0,8,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,5,0,2,0,0,1,1,2,4,9,0,2,4,0,1,0,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,11,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,1,28,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,4,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0]",59,4.338983050847458,2.0,0.6779661016949152,97.0,64.0,0.319644883523106,2,2.8125,204,0.796875,1671168,1671168,0.8350719809532166,0.23948800563812256,0.46825599670410156,0.0804160013794899,0.21942399442195892,0.10140799731016159,0.15398399531841278,0.5744640231132507,0.23148800432682037,3.9278080463409424,0.012575999833643436,4.90032006893307,1.944063976407051
ep4,32,1,shape,64,early,31,1,[4],[26],32,26,0.8125,7,"[0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0,0,2,0,16,0,0,0,0,20,0,0,1,0,1,0,0,1,20,0,0,0,1,0,5,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,22,4,19,3,0,0,4,0,0,2,0,0,0,0,0,16,0,0,1,0,0,18,3,0,0,0,0,0,0,0,0,0,1,1,0,0]",56,4.571428571428571,2.0,0.8035714285714286,123.0,64.0,0.701995620757352,3,2.71875,180,0.703125,1474560,1474560,0.8399999737739563,0.2948159873485565,0.5617280006408691,0.15116800367832184,0.2088959962129593,0.1611199975013733,0.15510399639606476,0.5862720012664795,0.2197439968585968,4.272096157073975,0.012191999703645706,5.245408151298761,2.2177279591560364
ep4,32,1,shape,65,early,1,1,[5],[26],32,26,0.8125,1,"[0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,24,0,0,1,0,0,1,0,0,1,13,0,0,2,0,0,2,0,7,0,0,0,0,1,1,8,1,0,0,0,0,25,1,0,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,11,0,0,0,0,0,2,1,1,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,22,0,24,24,0,0,0,0,0,0,4,2,1,0,0,0,2,0,1,0,1,0,0,2,0,1,3,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,0,13,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",61,4.19672131147541,1.0,0.819672131147541,113.0,64.0,0.6666768391150993,1,2.8125,180,0.703125,1474560,1474560,0.8822720050811768,0.5375999808311462,0.5267519950866699,0.10972800105810165,0.21878400444984436,0.10847999900579453,0.11648000031709671,0.5571839809417725,0.4041920006275177,4.106912136077881,0.012223999947309494,5.196992117911577,2.3836159855127335
ep4,32,1,shape,65,early,16,1,[5],[26],32,26,0.8125,1,"[0,4,0,1,1,0,0,0,0,0,3,0,0,8,1,0,0,0,0,17,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,6,20,0,1,0,0,0,8,0,0,1,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,1,1,0,0,1,0,5,0,0,3,0,0,0,2,1,0,0,1,0,0,7,5,1,0,0,0,0,0,1,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,1,0]",61,4.19672131147541,3.0,0.6721311475409836,67.0,64.0,0.03983608994994363,1,3.40625,207,0.80859375,1695744,1695744,0.8358399868011475,0.3056960105895996,0.49398401379585266,0.0835840031504631,0.19952000677585602,0.36902400851249695,0.178847998380661,0.6230720281600952,0.23529599606990814,4.181856155395508,0.01235199999064207,5.231424177996814,2.287648029625416
ep4,32,1,shape,65,early,31,1,[5],[26],32,26,0.8125,1,"[0,0,0,0,0,4,0,0,0,2,0,0,4,2,2,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,1,7,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,12,1,1,0,0,14,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,12,1,0,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0,20,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,1,0,3,1,12,1,0,0,0,0,0,0,1,1,4,7,0,0,0]",64,4.0,2.0,0.765625,90.0,64.0,0.2699555084870468,3,3.125,195,0.76171875,1597440,1597440,0.8648319840431213,0.3155199885368347,0.4912959933280945,0.0830719992518425,0.2340800017118454,0.1268479973077774,0.15855999290943146,0.6101440191268921,0.23283199965953827,4.204192161560059,0.016287999227643013,5.222016172483563,2.115647964179516
ep4,32,1,shape,66,early,1,1,[9],[26],32,26,0.8125,2,"[1,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,1,4,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,22,0,24,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",40,6.4,2.0,0.675,88.0,64.0,0.4796900447815235,1,2.96875,178,0.6953125,1458176,1458176,0.8519999980926514,0.509440004825592,0.5167359709739685,0.17033599317073822,0.24595199525356293,0.22899200022220612,0.14083200693130493,0.5418239831924438,0.549344003200531,4.171328067779541,0.01244799979031086,5.415776060894132,2.523455962538719
ep4,32,1,shape,66,early,16,1,[9],[26],32,26,0.8125,2,"[0,8,2,5,0,5,0,2,0,3,0,13,0,15,1,0,3,0,0,0,0,8,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,3,0,0,18,0,0,2,4,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,18,0,0,1,1,0,5,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0]",57,4.491228070175438,3.0,0.6491228070175439,88.0,64.0,0.36426697583983647,0,3.15625,200,0.78125,1638400,1638400,0.8486080169677734,0.2703999876976013,0.4681600034236908,0.07705599814653397,0.22944000363349915,0.09430400282144547,0.18227200210094452,0.6168000102043152,0.23718400299549103,3.9627840518951416,0.012671999633312225,5.011712066829205,1.9879680126905441
ep4,32,1,shape,66,early,31,1,[9],[26],32,26,0.8125,2,"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,14,0,0,1,2,0,6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3,13,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,9,1,0,1,0,0,0,2,1,0,0,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,2,1,3,0,1,0,0,0,0,6,1,7,0,1,0,0,0,10,9,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,22,6,5,0,2,0,5,0,0,0,0,0,0,2,0,0]",69,3.710144927536232,1.0,0.7246376811594203,114.0,64.0,0.45861437879497413,3,3.0,190,0.7421875,1556480,1556480,0.8352959752082825,0.4309439957141876,0.47836801409721375,0.10054399818181992,0.2215680032968521,0.13952000439167023,0.18160000443458557,0.6197119951248169,0.32655999064445496,4.119040012359619,0.025855999439954758,5.272768002003431,2.206239990890026
