fold,policy,fit_profile,eval_profile,layer,partition,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
B_last12,P_T_load,text,text,24,calibration_fit,modality_greedy_load+swap,13287,106296,3.6434861142470085,4.0,4.0,0.660721005494092,0.9827651087529163,26576,26574.0,5.949946677520094e-05,1.00007526153383,1,35124.0
B_last12,P_T_load,text,all,25,calibration,modality_greedy_load+swap,5286,42288,3.626939084373818,4.0,4.0,0.656072644721907,0.9708664396519107,11131,10572.0,0.04508744345528835,1.0528755202421491,2,13886.0
B_last12,P_T_load,text,vision,25,calibration,modality_greedy_load+swap,2643,21144,3.619750283768445,4.0,4.0,0.6500189178963299,0.9697313658721151,5718,5286.0,0.09726052773631717,1.0817253121452894,2,6924.0
B_last12,P_T_load,text,text,25,calibration,modality_greedy_load+swap,2643,21144,3.6341278849791903,4.0,4.0,0.6621263715474839,0.9720015134317064,5514,5286.0,0.04953437207723631,1.043132803632236,1,6962.0
B_last12,P_T_load,text,text,25,calibration_fit,modality_greedy_load+swap,13287,106296,3.6501843907578837,4.0,4.0,0.6677955896741176,0.9823888010837661,26575,26574.0,4.608808878571494e-05,1.000037630766915,2,35213.0
B_last12,P_T_load,text,all,26,calibration,modality_greedy_load+swap,5286,42288,3.6908815739689746,4.0,4.0,0.701853953840333,0.9890276201286416,11190,10572.0,0.0649832836834434,1.058456299659478,2,14224.0
B_last12,P_T_load,text,vision,26,calibration,modality_greedy_load+swap,2643,21144,3.6647748770336737,4.0,4.0,0.6768823306848278,0.987892546348846,5909,5286.0,0.12414255971004605,1.1178584941354521,0,7043.0
B_last12,P_T_load,text,text,26,calibration,modality_greedy_load+swap,2643,21144,3.7169882709042756,4.0,4.0,0.726825576995838,0.9901626939084374,5433,5286.0,0.018350847008200614,1.0278093076049943,2,7181.0
B_last12,P_T_load,text,text,26,calibration_fit,modality_greedy_load+swap,13287,106296,3.743132385038007,4.0,4.0,0.7559268457891172,0.9872055392488899,26576,26574.0,7.982691140060369e-05,1.00007526153383,0,36448.0
B_last12,P_T_load,text,all,27,calibration,modality_greedy_load+swap,5286,42288,3.6511539916761255,4.0,4.0,0.664207340143776,0.9869466515323496,11839,10572.0,0.09005482496011295,1.1198448732500945,0,14014.0
B_last12,P_T_load,text,vision,27,calibration,modality_greedy_load+swap,2643,21144,3.539916761256148,4.0,4.0,0.5599697313658721,0.9799470298902762,6342,5286.0,0.1737589983484997,1.1997729852440409,0,6713.0
B_last12,P_T_load,text,text,27,calibration,modality_greedy_load+swap,2643,21144,3.762391222096103,4.0,4.0,0.7684449489216799,0.993946273174423,5676,5286.0,0.06025446500188276,1.0737797956867197,2,7301.0
B_last12,P_T_load,text,text,27,calibration_fit,modality_greedy_load+swap,13287,106296,3.754722661247836,4.0,4.0,0.7611951531572213,0.9935275080906149,26575,26574.0,2.66089704668679e-05,1.000037630766915,1,36602.0
B_last12,P_T_load,text,all,28,calibration,modality_greedy_load+swap,5286,42288,3.6990162693908437,4.0,4.0,0.7122587968217934,0.9867574725690503,11399,10572.0,0.07012982437254718,1.0782255013242528,1,14267.0
B_last12,P_T_load,text,vision,28,calibration,modality_greedy_load+swap,2643,21144,3.619750283768445,4.0,4.0,0.6390465380249716,0.9807037457434733,6316,5286.0,0.14638546672816166,1.1948543321982596,1,6924.0
B_last12,P_T_load,text,text,28,calibration,modality_greedy_load+swap,2643,21144,3.7782822550132424,4.0,4.0,0.7854710556186152,0.9928111993946274,5515,5286.0,0.029013849111512505,1.0433219825955353,2,7343.0
B_last12,P_T_load,text,text,28,calibration_fit,modality_greedy_load+swap,13287,106296,3.7742153985098215,4.0,4.0,0.7788063520734553,0.9954090464363664,26575,26574.0,3.763076691502973e-05,1.000037630766915,1,36861.0
B_last12,P_T_load,text,all,29,calibration,modality_greedy_load+swap,5286,42288,3.669504351116156,4.0,4.0,0.6835035944003027,0.9860007567158532,11346,10572.0,0.08801084915276278,1.0732122587968218,3,14111.0
B_last12,P_T_load,text,vision,29,calibration,modality_greedy_load+swap,2643,21144,3.607642830117291,4.0,4.0,0.6280741581536133,0.9795686719636776,6000,5286.0,0.13644748298473292,1.1350737797956867,3,6892.0
B_last12,P_T_load,text,text,29,calibration,modality_greedy_load+swap,2643,21144,3.731365872115021,4.0,4.0,0.738933030646992,0.9924328414680288,5627,5286.0,0.05603834075469884,1.0645100264850549,2,7219.0
B_last12,P_T_load,text,text,29,calibration_fit,modality_greedy_load+swap,13287,106296,3.750959584556333,4.0,4.0,0.7579589072025288,0.9930006773538045,26575,26574.0,4.608808878571494e-05,1.000037630766915,0,36552.0
B_last12,P_T_load,text,all,30,calibration,modality_greedy_load+swap,5286,42288,3.7434733257661748,4.0,4.0,0.7502837684449489,0.9931895573212258,11585,10572.0,0.07687684108696043,1.095819144911086,2,14502.0
B_last12,P_T_load,text,vision,30,calibration,modality_greedy_load+swap,2643,21144,3.674990541051835,4.0,4.0,0.6867196367763905,0.9882709042754446,6242,5286.0,0.1290580496008381,1.1808550889141127,2,7070.0
B_last12,P_T_load,text,text,30,calibration,modality_greedy_load+swap,2643,21144,3.8119561104805144,4.0,4.0,0.8138479001135074,0.9981082103670071,5594,5286.0,0.03848827294950112,1.0582671206961787,1,7432.0
B_last12,P_T_load,text,text,30,calibration_fit,modality_greedy_load+swap,13287,106296,3.8021374275607736,4.0,4.0,0.8052231504478061,0.9969142771129675,26575,26574.0,3.763076691502973e-05,1.000037630766915,0,37232.0
B_last12,P_T_load,text,all,31,calibration,modality_greedy_load+swap,5286,42288,3.6691259931895575,4.0,4.0,0.6897465001891789,0.9793794930003784,10940,10572.0,0.034223358121205825,1.0348089292470677,2,14109.0
B_last12,P_T_load,text,vision,31,calibration,modality_greedy_load+swap,2643,21144,3.6220204313280364,4.0,4.0,0.6439651910707529,0.9780552402572834,5933,5286.0,0.09533690701183073,1.122398789254635,1,6930.0
B_last12,P_T_load,text,text,31,calibration,modality_greedy_load+swap,2643,21144,3.7162315550510785,4.0,4.0,0.735527809307605,0.9807037457434733,5805,5286.0,0.06388635492228124,1.0981838819523269,0,7179.0
B_last12,P_T_load,text,text,31,calibration_fit,modality_greedy_load+swap,13287,106296,3.758636261006999,4.0,4.0,0.7667645066606458,0.9918717543463536,26575,26574.0,6.517840022461342e-05,1.000037630766915,0,36654.0
B_last12,P_T_load,text,all,32,calibration,modality_greedy_load+swap,5286,42288,3.6693151721528565,4.0,4.0,0.6835035944003027,0.9858115777525539,12358,10572.0,0.10838532772718645,1.168936814226258,2,14110.0
B_last12,P_T_load,text,vision,32,calibration,modality_greedy_load+swap,2643,21144,3.611048051456678,4.0,4.0,0.6299659477866061,0.9810821036700719,6715,5286.0,0.1743329567638866,1.2703367385546727,2,6901.0
B_last12,P_T_load,text,text,32,calibration,modality_greedy_load+swap,2643,21144,3.727582292849035,4.0,4.0,0.7370412410139993,0.9905410518350359,5643,5286.0,0.04939763046936059,1.0675368898978435,2,7209.0
B_last12,P_T_load,text,text,32,calibration_fit,modality_greedy_load+swap,13287,106296,3.711070971626402,4.0,4.0,0.7254459245879431,0.9856250470384587,26575,26574.0,2.66089704668679e-05,1.000037630766915,2,36022.0
B_last12,P_T_load,text,all,33,calibration,modality_greedy_load+swap,5286,42288,3.7022323117669313,4.0,4.0,0.716042376087779,0.9861899356791525,12564,10572.0,0.13012461875400272,1.188422247446084,3,14284.0
B_last12,P_T_load,text,vision,33,calibration,modality_greedy_load+swap,2643,21144,3.6341278849791903,4.0,4.0,0.6583427922814983,0.975785092697692,7140,5286.0,0.23544642550014122,1.350737797956867,3,6962.0
B_last12,P_T_load,text,text,33,calibration,modality_greedy_load+swap,2643,21144,3.770336738554673,4.0,4.0,0.7737419598940598,0.996594778660613,5707,5286.0,0.08015240533060947,1.0796443435489973,1,7322.0
B_last12,P_T_load,text,text,33,calibration_fit,modality_greedy_load+swap,13287,106296,3.7624745992323323,4.0,4.0,0.7669902912621359,0.9954843079701964,26577,26574.0,7.982691140060369e-05,1.0001128923007452,1,36705.0
B_last12,P_T_load,text,all,34,calibration,modality_greedy_load+swap,5286,42288,3.6390465380249717,4.0,4.0,0.656829360575104,0.9822171774498676,11470,10572.0,0.057231053009182103,1.0849413545213773,0,13950.0
B_last12,P_T_load,text,vision,34,calibration,modality_greedy_load+swap,2643,21144,3.6288308740068103,4.0,4.0,0.6526674233825198,0.9761634506242906,6141,5286.0,0.12201669168657245,1.1617480136208853,0,6948.0
B_last12,P_T_load,text,text,34,calibration,modality_greedy_load+swap,2643,21144,3.6492622020431327,4.0,4.0,0.6609912977676883,0.9882709042754446,5453,5286.0,0.02153609529298667,1.03159288687098,2,7002.0
B_last12,P_T_load,text,text,34,calibration_fit,modality_greedy_load+swap,13287,106296,3.6297885150899374,4.0,4.0,0.6463460525325506,0.9834424625573869,26576,26574.0,7.040071849879471e-05,1.00007526153383,1,34942.0
B_last12,P_T_load,text,all,35,calibration,modality_greedy_load+swap,5286,42288,3.6447219069239503,4.0,4.0,0.6638289822171775,0.9808929247067726,11991,10572.0,0.10755722501324669,1.13422247446084,0,13980.0
B_last12,P_T_load,text,vision,35,calibration,modality_greedy_load+swap,2643,21144,3.623155505107832,4.0,4.0,0.6469920544835415,0.9761634506242906,6489,5286.0,0.17166831312221356,1.2275822928490352,0,6933.0
B_last12,P_T_load,text,text,35,calibration,modality_greedy_load+swap,2643,21144,3.666288308740068,4.0,4.0,0.6806659099508134,0.9856223987892546,5536,5286.0,0.04532326845601671,1.0472947408248203,1,7047.0
B_last12,P_T_load,text,text,35,calibration_fit,modality_greedy_load+swap,13287,106296,3.6777301121396855,4.0,4.0,0.688643034545044,0.9890870775946414,26577,26574.0,0.0001528568978068029,1.0001128923007452,3,35579.0
B_last12,P_T_load,text,all,36,calibration,modality_greedy_load+swap,5286,42288,3.701475595913734,4.0,4.0,0.7143397654180855,0.9871358304956489,11734,10572.0,0.1004925659979378,1.1099129776768824,2,14280.0
B_last12,P_T_load,text,vision,36,calibration,modality_greedy_load+swap,2643,21144,3.643965191070753,4.0,4.0,0.6602345819144911,0.9837306091562619,6161,5286.0,0.14234588783301952,1.165531592886871,2,6988.0
B_last12,P_T_load,text,text,36,calibration,modality_greedy_load+swap,2643,21144,3.7589860007567157,4.0,4.0,0.7684449489216799,0.9905410518350359,5689,5286.0,0.07618511901189264,1.0762391222096104,0,7292.0
B_last12,P_T_load,text,text,36,calibration_fit,modality_greedy_load+swap,13287,106296,3.7319936780311584,4.0,4.0,0.7422292466320464,0.989764431399112,26578,26574.0,0.00018435235514285977,1.0001505230676602,0,36300.0
B_last12,P_T_load,text,all,37,calibration,modality_greedy_load+swap,5286,42288,3.722096102913356,4.0,4.0,0.7279606507756338,0.9941354521377223,11276,10572.0,0.055578746253604726,1.066590995081347,1,14389.0
B_last12,P_T_load,text,vision,37,calibration,modality_greedy_load+swap,2643,21144,3.637911464245176,4.0,4.0,0.64737041241014,0.9905410518350359,5788,5286.0,0.08296991208162574,1.0949678395762392,0,6972.0
B_last12,P_T_load,text,text,37,calibration,modality_greedy_load+swap,2643,21144,3.8062807415815363,4.0,4.0,0.8085508891411275,0.9977298524404086,5690,5286.0,0.06191573433160643,1.0764283011729097,1,7417.0
B_last12,P_T_load,text,text,37,calibration_fit,modality_greedy_load+swap,13287,106296,3.7875366899977423,4.0,4.0,0.7928802588996764,0.9946564310980658,26580,26574.0,0.00015965382280120737,1.0002257846014901,1,37038.0
B_last12,P_T_load,text,all,38,calibration,modality_greedy_load+swap,5286,42288,3.6458569807037455,4.0,4.0,0.6621263715474839,0.9839197881195612,11908,10572.0,0.0762458112467584,1.1263715474839198,2,13986.0
B_last12,P_T_load,text,vision,38,calibration,modality_greedy_load+swap,2643,21144,3.5849413545213773,4.0,4.0,0.6110480514566781,0.9742716609912978,6704,5286.0,0.16199591360756507,1.2682557699583805,2,6832.0
B_last12,P_T_load,text,text,38,calibration,modality_greedy_load+swap,2643,21144,3.706772606886114,4.0,4.0,0.7132046916382898,0.9935679152478244,5357,5286.0,0.011752719304832682,1.013431706394249,1,7154.0
B_last12,P_T_load,text,text,38,calibration_fit,modality_greedy_load+swap,13287,106296,3.6995559569504026,4.0,4.0,0.7072326334010687,0.992323323549334,26577,26574.0,0.0001248071344304734,1.0001128923007452,0,35869.0
B_last12,P_T_load,text,all,39,calibration,modality_greedy_load+swap,5286,42288,3.659477866061294,4.0,4.0,0.6749905410518351,0.9844873250094589,11441,10572.0,0.05614911623279178,1.0821982595535375,3,14058.0
B_last12,P_T_load,text,vision,39,calibration,modality_greedy_load+swap,2643,21144,3.6329928111993945,4.0,4.0,0.6503972758229285,0.9825955353764662,6440,5286.0,0.12766798088247067,1.2183125236473704,3,6959.0
B_last12,P_T_load,text,text,39,calibration,modality_greedy_load+swap,2643,21144,3.685962920923193,4.0,4.0,0.6995838062807416,0.9863791146424518,5652,5286.0,0.05555600291225634,1.0692395005675368,1,7099.0
B_last12,P_T_load,text,text,39,calibration_fit,modality_greedy_load+swap,13287,106296,3.6866862346654625,4.0,4.0,0.6991043877474223,0.9875818469180402,26576,26574.0,5.949946677520094e-05,1.00007526153383,0,35698.0
B_last12,P_T_load,text,all,40,calibration,modality_greedy_load+swap,5286,42288,3.6573968974650017,4.0,4.0,0.6708286038592508,0.986568293605751,11552,10572.0,0.07671772611690812,1.0926976920166478,2,14047.0
B_last12,P_T_load,text,vision,40,calibration,modality_greedy_load+swap,2643,21144,3.562618236852062,4.0,4.0,0.58418463866818,0.978433598183882,6505,5286.0,0.1661972992998417,1.2306091562618238,2,6773.0
B_last12,P_T_load,text,text,40,calibration,modality_greedy_load+swap,2643,21144,3.752175558077942,4.0,4.0,0.7574725690503216,0.9947029890276201,5502,5286.0,0.03218072627062494,1.0408626560726448,3,7274.0
B_last12,P_T_load,text,text,40,calibration_fit,modality_greedy_load+swap,13287,106296,3.7600662301497705,4.0,4.0,0.7639798299089335,0.9960864002408369,26578,26574.0,0.00015052306766011892,1.0001505230676602,2,36673.0
B_last12,P_T_load,text,all,41,calibration,modality_greedy_load+swap,5286,42288,3.5891032917139616,4.0,4.0,0.6163450624290578,0.9727582292849035,11705,10572.0,0.0653137802280604,1.1071698827090428,2,13686.0
B_last12,P_T_load,text,vision,41,calibration,modality_greedy_load+swap,2643,21144,3.469163828982217,4.0,4.0,0.5130533484676504,0.9561104805145668,6135,5286.0,0.09953986926156562,1.1606129398410896,2,6526.0
B_last12,P_T_load,text,text,41,calibration,modality_greedy_load+swap,2643,21144,3.7090427544457056,4.0,4.0,0.7196367763904654,0.9894059780552402,5570,5286.0,0.03196032876307233,1.0537268255769958,2,7160.0
B_last12,P_T_load,text,text,41,calibration_fit,modality_greedy_load+swap,13287,106296,3.7091141717468203,4.0,4.0,0.7225859863024009,0.9865281854444193,26576,26574.0,7.526153383005946e-05,1.00007526153383,0,35996.0
B_last12,P_T_load,text,all,42,calibration,modality_greedy_load+swap,5286,42288,3.659667045024593,4.0,4.0,0.674233825198638,0.9854332198259553,11803,10572.0,0.084285411803233,1.1164396519107076,2,14059.0
B_last12,P_T_load,text,vision,42,calibration,modality_greedy_load+swap,2643,21144,3.6046159667045026,4.0,4.0,0.6254256526674233,0.9791903140370791,6318,5286.0,0.13670166660421396,1.1952326901248582,2,6884.0
B_last12,P_T_load,text,text,42,calibration,modality_greedy_load+swap,2643,21144,3.714718123344684,4.0,4.0,0.7230419977298524,0.9916761256148316,5583,5286.0,0.04874892649066001,1.0561861520998865,0,7175.0
B_last12,P_T_load,text,text,42,calibration_fit,modality_greedy_load+swap,13287,106296,3.727779032136675,4.0,4.0,0.7377888161360728,0.9900654775344322,26574,26574.0,0.0,1.0,0,36244.0
B_last12,P_T_load,text,all,43,calibration,modality_greedy_load+swap,5286,42288,3.685206205069996,4.0,4.0,0.6988270904275444,0.9863791146424518,11270,10572.0,0.07315580719670876,1.0660234581914492,3,14194.0
B_last12,P_T_load,text,vision,43,calibration,modality_greedy_load+swap,2643,21144,3.5951570185395383,4.0,4.0,0.6140749148694665,0.9810821036700719,5700,5286.0,0.11145571381574762,1.0783200908059023,3,6859.0
B_last12,P_T_load,text,text,43,calibration,modality_greedy_load+swap,2643,21144,3.775255391600454,4.0,4.0,0.7835792659856224,0.9916761256148316,5570,5286.0,0.040411965396063274,1.0537268255769958,3,7335.0
B_last12,P_T_load,text,text,43,calibration_fit,modality_greedy_load+swap,13287,106296,3.760818845488071,4.0,4.0,0.7725596447655603,0.9882592007225107,26575,26574.0,2.66089704668679e-05,1.000037630766915,2,36683.0
B_last12,P_T_load,text,all,44,calibration,modality_greedy_load+swap,5286,42288,3.6602345819144912,4.0,4.0,0.6818009837306092,0.978433598183882,11744,10572.0,0.09931172613004019,1.1108588724933788,0,14062.0
B_last12,P_T_load,text,vision,44,calibration,modality_greedy_load+swap,2643,21144,3.609156261823685,4.0,4.0,0.6326144532727961,0.9765418085508891,6419,5286.0,0.16108369329163438,1.2143397654180854,2,6896.0
B_last12,P_T_load,text,text,44,calibration,modality_greedy_load+swap,2643,21144,3.711312902005297,4.0,4.0,0.7309875141884222,0.9803253878168747,6051,5286.0,0.08361635276319501,1.14472190692395,0,7166.0
B_last12,P_T_load,text,text,44,calibration_fit,modality_greedy_load+swap,13287,106296,3.7393693083465043,4.0,4.0,0.751937984496124,0.98743132385038,26575,26574.0,2.66089704668679e-05,1.000037630766915,0,36398.0
B_last12,P_T_load,text,all,45,calibration,modality_greedy_load+swap,5286,42288,3.7198259553537647,4.0,4.0,0.7296632614453272,0.9903518728717366,11283,10572.0,0.04022617196481332,1.0672531214528944,2,14377.0
B_last12,P_T_load,text,vision,45,calibration,modality_greedy_load+swap,2643,21144,3.6617480136208855,4.0,4.0,0.674233825198638,0.987892546348846,5932,5286.0,0.07444270328876847,1.1222096102913357,2,7035.0
B_last12,P_T_load,text,text,45,calibration,modality_greedy_load+swap,2643,21144,3.777903897086644,4.0,4.0,0.7850926976920166,0.9928111993946274,5477,5286.0,0.03247547714025804,1.0361331819901627,0,7342.0
B_last12,P_T_load,text,text,45,calibration_fit,modality_greedy_load+swap,13287,106296,3.7779784752013246,4.0,4.0,0.7859561977873109,0.9920222774140137,26575,26574.0,6.517840022461342e-05,1.000037630766915,0,36911.0
B_last12,P_T_load,text,all,46,calibration,modality_greedy_load+swap,5286,42288,3.7088535754824066,4.0,4.0,0.7217177449867574,0.9871358304956489,11377,10572.0,0.0627986542808756,1.0761445327279606,1,14319.0
B_last12,P_T_load,text,vision,46,calibration,modality_greedy_load+swap,2643,21144,3.6625047294740827,4.0,4.0,0.6799091940976163,0.9825955353764662,5970,5286.0,0.09490158498520354,1.1293984108967083,1,7037.0
B_last12,P_T_load,text,text,46,calibration,modality_greedy_load+swap,2643,21144,3.75520242149073,4.0,4.0,0.7635262958758986,0.9916761256148316,5614,5286.0,0.04571109489510241,1.0620506999621642,2,7282.0
B_last12,P_T_load,text,text,46,calibration_fit,modality_greedy_load+swap,13287,106296,3.745841800255889,4.0,4.0,0.7511853691578234,0.9946564310980658,26574,26574.0,0.0,1.0,0,36484.0
B_last12,P_T_load,text,all,47,calibration,modality_greedy_load+swap,5286,42288,3.6821793416572075,4.0,4.0,0.6931517215285661,0.9890276201286416,10911,10572.0,0.02880424445195762,1.0320658342792282,2,14178.0
B_last12,P_T_load,text,vision,47,calibration,modality_greedy_load+swap,2643,21144,3.664396519107075,4.0,4.0,0.6787741203178207,0.9856223987892546,5519,5286.0,0.04293883242339894,1.0440786984487325,2,7042.0
B_last12,P_T_load,text,text,47,calibration,modality_greedy_load+swap,2643,21144,3.6999621642073404,4.0,4.0,0.7075293227393114,0.9924328414680288,5392,5286.0,0.017578380598285787,1.0200529701097238,2,7136.0
B_last12,P_T_load,text,text,47,calibration_fit,modality_greedy_load+swap,13287,106296,3.686987280800783,4.0,4.0,0.692406111236547,0.9945811695642357,26575,26574.0,3.763076691502973e-05,1.000037630766915,0,35702.0
B_last12,P_V_sat,vision,all,0,calibration,modality_coactivation_surrogate+swap,5286,42288,3.544457056375331,4.0,4.0,0.5749148694665154,0.9695421869088158,11319,10572.0,0.06848859832383823,1.0706583427922816,2,13450.0
B_last12,P_V_sat,vision,vision,0,calibration,modality_coactivation_surrogate+swap,2643,21144,3.5259175179720015,4.0,4.0,0.5618615209988649,0.9640559969731366,6090,5286.0,0.13725093499893296,1.152099886492622,0,6676.0
B_last12,P_V_sat,vision,text,0,calibration,modality_coactivation_surrogate+swap,2643,21144,3.5629965947786606,4.0,4.0,0.5879682179341658,0.9750283768444948,5892,5286.0,0.0729162822568835,1.1146424517593643,2,6774.0
B_last12,P_V_sat,vision,vision,0,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,3.37294896883938,3.0,4.0,0.45401174168297453,0.9203673039289477,42389,26572.0,0.39464975364346355,1.5952506397711876,0,31527.0
B_last12,P_V_sat,vision,all,1,calibration,modality_coactivation_surrogate+swap,5286,42288,3.41581536133182,3.0,4.0,0.49224366250472945,0.9252743094967839,12969,10572.0,0.13985746592354076,1.2267309875141885,0,12770.0
B_last12,P_V_sat,vision,vision,1,calibration,modality_coactivation_surrogate+swap,2643,21144,3.3878168747635264,3.0,4.0,0.4718123344684071,0.9186530457813091,7445,5286.0,0.2452004948977002,1.408437381763148,0,6311.0
B_last12,P_V_sat,vision,text,1,calibration,modality_coactivation_surrogate+swap,2643,21144,3.4438138479001137,4.0,4.0,0.5126749905410518,0.9318955732122588,5524,5286.0,0.040697447379816024,1.045024593265229,0,6459.0
B_last12,P_V_sat,vision,vision,1,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,3.230242360379347,3.0,4.0,0.36655125696221585,0.8680566009333133,44266,26572.0,0.46477542720967113,1.665888905614933,0,29631.0
B_last12,P_V_sat,vision,all,2,calibration,modality_coactivation_surrogate+swap,5286,42288,3.313658721150208,3.0,4.0,0.4269769201664775,0.8874385168369278,16358,10572.0,0.3400815677437936,1.5472947408248203,0,12230.0
B_last12,P_V_sat,vision,vision,2,calibration,modality_coactivation_surrogate+swap,2643,21144,3.295497540673477,3.0,4.0,0.41543700340522133,0.88157396897465,8745,5286.0,0.40995092259444876,1.6543700340522134,0,6067.0
B_last12,P_V_sat,vision,text,2,calibration,modality_coactivation_surrogate+swap,2643,21144,3.331819901626939,3.0,4.0,0.43851683692773363,0.8933030646992054,7613,5286.0,0.27042684500694175,1.4402194475974273,0,6163.0
B_last12,P_V_sat,vision,vision,2,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,3.0870088815294294,3.0,4.0,0.29263886798133376,0.8021978021978022,49777,26572.0,0.5711363468088775,1.8732876712328768,0,27728.0
B_last12,P_V_sat,vision,all,3,calibration,modality_coactivation_surrogate+swap,5286,42288,3.4621642073401437,4.0,4.0,0.5264850548618993,0.9371925841846387,14315,10572.0,0.2251808154640404,1.3540484298146047,0,13015.0
B_last12,P_V_sat,vision,vision,3,calibration,modality_coactivation_surrogate+swap,2643,21144,3.4449489216799094,4.0,4.0,0.5088914112750662,0.9371925841846387,8099,5286.0,0.3406267706136714,1.5321604237608777,0,6462.0
B_last12,P_V_sat,vision,text,3,calibration,modality_coactivation_surrogate+swap,2643,21144,3.4793794930003785,4.0,4.0,0.5440786984487325,0.9371925841846387,6216,5286.0,0.11374014473819587,1.1759364358683315,0,6553.0
B_last12,P_V_sat,vision,vision,3,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,3.0304832154147223,3.0,4.0,0.2767574890862562,0.7698329068192082,54794,26572.0,0.6610985009572872,2.0620954388077677,0,26977.0
B_last12,P_V_sat,vision,all,4,calibration,modality_coactivation_surrogate+swap,5286,42288,3.2410139992432843,3.0,4.0,0.4020052970109724,0.853953840332955,19346,10572.0,0.49921312589406136,1.8299281119939463,0,11846.0
B_last12,P_V_sat,vision,vision,4,calibration,modality_coactivation_surrogate+swap,2643,21144,3.1982595535376466,3.0,4.0,0.3692773363601968,0.8388195232690124,10309,5286.0,0.5735393108659936,1.950245932652289,0,5810.0
B_last12,P_V_sat,vision,text,4,calibration,modality_coactivation_surrogate+swap,2643,21144,3.2837684449489215,3.0,4.0,0.43473325766174803,0.8690881573968975,9037,5286.0,0.4270929933853748,1.7096102913356035,0,6036.0
B_last12,P_V_sat,vision,vision,4,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,2.835992774348939,3.0,4.0,0.2160168598524763,0.6555772994129159,59747,26572.0,0.7709028209297483,2.2484946560289027,0,24393.0
B_last12,P_V_sat,vision,all,5,calibration,modality_coactivation_surrogate+swap,5286,42288,3.3846008323874384,3.0,4.0,0.4678395762391222,0.9184638668180098,17158,10572.0,0.4110640294462074,1.6229663261445326,0,12605.0
B_last12,P_V_sat,vision,vision,5,calibration,modality_coactivation_surrogate+swap,2643,21144,3.351872871736663,3.0,4.0,0.4460839954597049,0.9073023079833522,8521,5286.0,0.41586968863840945,1.6119939462731745,0,6216.0
B_last12,P_V_sat,vision,text,5,calibration,modality_coactivation_surrogate+swap,2643,21144,3.417328793038214,3.0,4.0,0.48959515701853956,0.9296254256526674,8637,5286.0,0.41251280886799724,1.633938706015891,0,6389.0
B_last12,P_V_sat,vision,vision,5,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,2.962516935119675,3.0,4.0,0.25643534547644137,0.7287370164082493,57168,26572.0,0.7043965309594146,2.151437603492398,0,26074.0
B_last12,P_V_sat,vision,all,6,calibration,modality_coactivation_surrogate+swap,5286,42288,3.166855845629966,3.0,4.0,0.3376844494892168,0.8339008702232312,18939,10572.0,0.5601864663050897,1.7914301929625425,0,11454.0
B_last12,P_V_sat,vision,vision,6,calibration,modality_coactivation_surrogate+swap,2643,21144,3.193340900491865,3.0,4.0,0.34506242905788875,0.8486568293605751,8030,5286.0,0.5024675709827379,1.5191070752932274,0,5797.0
B_last12,P_V_sat,vision,text,6,calibration,modality_coactivation_surrogate+swap,2643,21144,3.1403707907680665,3.0,4.0,0.33030646992054485,0.8191449110858873,10909,5286.0,0.6612401912565342,2.0637533106318577,0,5657.0
B_last12,P_V_sat,vision,vision,6,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,2.6749209694415175,3.0,4.0,0.1743940990516333,0.5883636911034171,60653,26572.0,0.7970635280892303,2.2825906969742586,0,22253.0
B_last12,P_V_sat,vision,all,7,calibration,modality_coactivation_surrogate+swap,5286,42288,3.066590995081347,3.0,4.0,0.2996594778660613,0.7773363601967461,19608,10572.0,0.5867303849697375,1.854710556186152,0,10924.0
B_last12,P_V_sat,vision,vision,7,calibration,modality_coactivation_surrogate+swap,2643,21144,3.207718501702611,3.0,4.0,0.37041241013999243,0.838441165342414,8039,5286.0,0.44820019914938664,1.520809685962921,1,5835.0
B_last12,P_V_sat,vision,text,7,calibration,modality_coactivation_surrogate+swap,2643,21144,2.925463488460083,3.0,4.0,0.22890654559213017,0.7162315550510783,12453,5286.0,0.8185444082124849,2.355845629965948,0,5089.0
B_last12,P_V_sat,vision,vision,7,calibration_fit,modality_coactivation_surrogate+swap,13286,106288,2.7708113804004215,3.0,4.0,0.1963721210296553,0.6280295047418335,58505,26572.0,0.7543835898703299,2.2017537257263284,0,23527.0
B_last12,P_V_sat,vision,all,8,calibration,modality_coactivation_surrogate+swap,5286,42288,3.3038214150586453,3.0,4.0,0.4230041619371926,0.8861142640938328,16274,10572.0,0.39200111197900894,1.5393492243662505,0,12178.0
B_last12,P_V_sat,vision,vision,8,calibration,modality_coactivation_surrogate+swap,2643,21144,3.230798335225123,3.0,4.0,0.37230419977298523,0.8653045781309119,7661,5286.0,0.4018487376253844,1.4493000378357928,0,5896.0
