scope,layer,placement,fit_profile,eval_profile,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
layer,39,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.177223931194676,3.0,4.0,0.35608010546801433,0.8399773997112185,45201,31858.0,0.328335295847351,1.4188272961265616,0,34681.0
layer,39,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.60991839296924,3.0,3.0,0.09020715630885122,0.5699309478970496,70756,31860.0,0.818221549787272,2.220841180163214,0,25646.0
layer,39,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.530179854986032,4.0,4.0,0.5642361656046957,0.9661006309049248,63918,63718.0,0.0028367804457628937,1.0031388304717663,3,80609.0
layer,39,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.6265930064661935,4.0,4.0,0.6424132086132212,0.9841797978529726,34576,31858.0,0.11478534811996484,1.0853160901500407,0,41839.0
layer,39,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.433772755806654,3.0,4.0,0.48606403013182675,0.9480225988700565,38256,31860.0,0.11794414815389356,1.2007532956685498,3,38770.0
layer,39,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.530179854986032,4.0,4.0,0.5642361656046957,0.9661006309049248,63918,63718.0,0.0028367804457628937,1.0031388304717663,3,80609.0
layer,39,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6265930064661935,4.0,4.0,0.6424132086132212,0.9841797978529726,34576,31858.0,0.11478534811996484,1.0853160901500407,0,41839.0
layer,39,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.433772755806654,3.0,4.0,0.48606403013182675,0.9480225988700565,38256,31860.0,0.11794414815389356,1.2007532956685498,3,38770.0
layer,39,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.6640509746068615,4.0,4.0,0.6769829561505383,0.9870680184563232,63728,63718.0,0.00013546153756891356,1.0001569415235882,2,84874.0
layer,39,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6766275346851653,4.0,4.0,0.6863582145771863,0.9902693201079792,35359,31858.0,0.07876993939300023,1.109893904199887,1,42636.0
layer,39,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.651475204017577,4.0,4.0,0.667608286252354,0.9838669177652228,35219,31860.0,0.07853662122880858,1.1054300062774638,3,42238.0
layer,39,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.664678740701215,4.0,4.0,0.6798706801845632,0.9848708371260868,66849,63718.0,0.032038052388994924,1.0491383910355,2,84894.0
layer,39,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6003515600477116,4.0,4.0,0.6199384769916505,0.9805386402159583,31865,31858.0,0.00018437033279664026,1.00021972502982,0,41421.0
layer,39,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.7290018832391714,4.0,4.0,0.7397991211550533,0.9892027620841181,34987,31860.0,0.06399325264518017,1.098148148148148,2,43473.0
layer,39,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6129508145265072,4.0,4.0,0.6284252487523149,0.9845255657741926,66535,63718.0,0.04116643774268604,1.0442104271948272,1,83246.0
layer,39,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.57580513528784,4.0,4.0,0.5990959884487412,0.9767091468390985,34673,31858.0,0.08237703679194551,1.088360851277544,1,41030.0
layer,39,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.650094161958569,4.0,4.0,0.6577526679221595,0.9923414940364093,31862,31860.0,9.150897512312148e-05,1.0000627746390458,0,42216.0
layer,39,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.2173640101698107,3.0,4.0,0.39112966508678865,0.8350544587086851,104776,63718.0,0.4225547136668329,1.6443705075488873,0,70643.0
layer,39,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.0914056124050475,3.0,4.0,0.3105656350053362,0.7960323937472534,54822,31858.0,0.4998763040194989,1.7208236549689246,0,33314.0
