scope,key,modality,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,text_17_deep_field:L23,text,857,6856,3.6534422403733955,4.0,4.0,0.6651108518086347,0.9883313885647608,1951,1714.0,0.09872827926100967,1.1382730455075847,1,2274.0
request_layer,text_17_deep_field:L24,text,857,6856,3.620770128354726,4.0,4.0,0.6441073512252042,0.9766627771295215,2121,1714.0,0.18897792648641185,1.2374562427071178,3,2246.0
request_layer,text_17_deep_field:L25,text,857,6856,3.5647607934655774,4.0,4.0,0.5904317386231038,0.9743290548424738,2221,1714.0,0.17640117648759063,1.2957992998833139,3,2198.0
request_layer,text_17_deep_field:L26,text,857,6856,3.7164527421236873,4.0,4.0,0.7222870478413069,0.9941656942823804,2010,1714.0,0.1706337440884866,1.1726954492415402,3,2328.0
request_layer,text_17_deep_field:L27,text,857,6856,3.5367561260210034,4.0,4.0,0.544924154025671,0.9918319719953326,2453,1714.0,0.31658219119654946,1.4311551925320887,2,2174.0
request_layer,text_17_deep_field:L28,text,857,6856,3.6009334889148192,4.0,4.0,0.6161026837806302,0.9848308051341891,2568,1714.0,0.32563658762522435,1.4982497082847142,2,2229.0
request_layer,text_17_deep_field:L29,text,857,6856,3.715285880980163,4.0,4.0,0.7199533255542591,0.9953325554259043,2132,1714.0,0.19156389991594946,1.2438739789964994,0,2327.0
request_layer,text_17_deep_field:L30,text,857,6856,3.8051341890315054,4.0,4.0,0.8063010501750292,0.9988331388564761,2116,1714.0,0.2069818114527751,1.234539089848308,2,2404.0
request_layer,text_17_deep_field:L31,text,857,6856,3.693115519253209,4.0,4.0,0.6977829638273045,0.9953325554259043,2101,1714.0,0.13283075441534753,1.2257876312718787,3,2308.0
request_layer,text_17_deep_field:L32,text,857,6856,3.5239206534422403,4.0,4.0,0.5414235705950992,0.9824970828471412,2676,1714.0,0.3491538294717045,1.561260210035006,1,2163.0
request_layer,text_17_deep_field:L33,text,857,6856,3.498249708284714,4.0,4.0,0.5472578763127188,0.9509918319719953,2382,1714.0,0.26434781445854527,1.3897316219369895,1,2141.0
request_layer,text_17_deep_field:L34,text,857,6856,3.633605600933489,4.0,4.0,0.6522753792298717,0.9813302217036173,2047,1714.0,0.13244130994375655,1.1942823803967328,3,2257.0
request_layer,text_17_deep_field:L35,text,857,6856,3.603267211201867,4.0,4.0,0.6277712952158693,0.9754959159859977,2139,1714.0,0.16477240382071004,1.2479579929988331,0,2231.0
request_layer,text_17_deep_field:L36,text,857,6856,3.6592765460910153,4.0,4.0,0.6709451575262544,0.9883313885647608,2132,1714.0,0.21400333579535044,1.2438739789964994,3,2279.0
request_layer,text_17_deep_field:L37,text,857,6856,3.62193698949825,4.0,4.0,0.6522753792298717,0.969661610268378,1936,1714.0,0.11434643853718372,1.1295215869311552,1,2247.0
request_layer,text_17_deep_field:L38,text,857,6856,3.732788798133022,4.0,4.0,0.7362893815635939,0.9964994165694282,1949,1714.0,0.08148626733334262,1.1371061843640606,3,2342.0
request_layer,text_17_deep_field:L39,text,857,6856,3.5799299883313886,4.0,4.0,0.5950991831971996,0.9848308051341891,2056,1714.0,0.22453702844277562,1.1995332555425904,2,2211.0
request_layer,text_17_deep_field:L40,text,857,6856,3.7281213535589264,4.0,4.0,0.7467911318553092,0.9813302217036173,2299,1714.0,0.2444466179531385,1.3413068844807468,2,2338.0
request_layer,text_17_deep_field:L41,text,857,6856,3.738623103850642,4.0,4.0,0.7479579929988331,0.9906651108518086,2191,1714.0,0.22553685807580037,1.278296382730455,2,2347.0
request_layer,text_17_deep_field:L42,text,857,6856,3.766627771295216,4.0,4.0,0.7701283547257877,0.9964994165694282,2059,1714.0,0.12291360481420667,1.2012835472578762,3,2371.0
request_layer,text_17_deep_field:L43,text,857,6856,3.4644107351225206,3.0,4.0,0.47141190198366395,0.9929988331388565,2297,1714.0,0.38067000585702165,1.340140023337223,0,2112.0
request_layer,text_17_deep_field:L44,text,857,6856,3.789964994165694,4.0,4.0,0.79463243873979,0.9953325554259043,1909,1714.0,0.08092142069241655,1.1137689614935822,0,2391.0
request_layer,text_17_deep_field:L45,text,857,6856,3.7689614935822635,4.0,4.0,0.7759626604434072,0.9929988331388565,2122,1714.0,0.2023272115816259,1.2380396732788799,2,2373.0
request_layer,text_17_deep_field:L46,text,857,6856,3.4935822637106186,4.0,4.0,0.5367561260210035,0.9568261376896149,2709,1714.0,0.36046591082231905,1.5805134189031504,0,2137.0
request_layer,text_17_deep_field:L47,text,857,6856,3.423570595099183,3.0,4.0,0.4912485414235706,0.9323220536756126,2523,1714.0,0.3128219038786292,1.4719953325554258,3,2077.0
request,text_18_tui_main,text,60240,481920,3.630710491367862,4.0,4.0,0.6486387782204516,0.9820717131474104,128291,120480.0,0.04272522323590719,1.0648323373173971,2,158474.0
request_layer,text_18_tui_main:L0,text,1255,10040,3.5784860557768923,4.0,4.0,0.595219123505976,0.9832669322709163,2766,2510.0,0.09080475780276284,1.10199203187251,3,3236.0
request_layer,text_18_tui_main:L1,text,1255,10040,3.59601593625498,4.0,4.0,0.6087649402390438,0.9872509960159362,2754,2510.0,0.14436033840033308,1.097211155378486,2,3258.0
request_layer,text_18_tui_main:L2,text,1255,10040,3.4741035856573705,4.0,4.0,0.5386454183266932,0.9354581673306773,2801,2510.0,0.15265178225597817,1.1159362549800798,0,3105.0
request_layer,text_18_tui_main:L3,text,1255,10040,3.6796812749003984,4.0,4.0,0.6892430278884463,0.9904382470119522,3117,2510.0,0.17997608344679417,1.241832669322709,2,3363.0
request_layer,text_18_tui_main:L4,text,1255,10040,3.5075697211155377,4.0,4.0,0.552191235059761,0.9553784860557769,3296,2510.0,0.18411440119765046,1.3131474103585656,2,3147.0
request_layer,text_18_tui_main:L5,text,1255,10040,3.7665338645418327,4.0,4.0,0.7705179282868526,0.9960159362549801,2883,2510.0,0.10769286149336132,1.148605577689243,2,3472.0
request_layer,text_18_tui_main:L6,text,1255,10040,3.7888446215139444,4.0,4.0,0.7944223107569721,0.9944223107569721,2748,2510.0,0.08299054378812253,1.094820717131474,1,3500.0
request_layer,text_18_tui_main:L7,text,1255,10040,3.638247011952191,4.0,4.0,0.6454183266932271,0.9928286852589642,3077,2510.0,0.20517444778273927,1.2258964143426294,0,3311.0
request_layer,text_18_tui_main:L8,text,1255,10040,3.653386454183267,4.0,4.0,0.6764940239043825,0.9768924302788845,3460,2510.0,0.22661794449421138,1.3784860557768925,1,3330.0
request_layer,text_18_tui_main:L9,text,1255,10040,3.6310756972111555,4.0,4.0,0.648605577689243,0.9824701195219123,2975,2510.0,0.14740685900874517,1.1852589641434264,2,3302.0
request_layer,text_18_tui_main:L10,text,1255,10040,3.5840637450199204,4.0,4.0,0.6039840637450199,0.9800796812749004,3055,2510.0,0.16216314062215753,1.2171314741035857,1,3243.0
request_layer,text_18_tui_main:L11,text,1255,10040,3.5721115537848607,4.0,4.0,0.6031872509960159,0.9689243027888447,3158,2510.0,0.25752018516521674,1.258167330677291,2,3228.0
request_layer,text_18_tui_main:L12,text,1255,10040,3.6239043824701196,4.0,4.0,0.6358565737051792,0.9880478087649402,3152,2510.0,0.16075067746381203,1.2557768924302788,3,3293.0
request_layer,text_18_tui_main:L13,text,1255,10040,3.556972111553785,4.0,4.0,0.5872509960159362,0.9697211155378486,2881,2510.0,0.08896245736453207,1.147808764940239,3,3209.0
request_layer,text_18_tui_main:L14,text,1255,10040,3.6278884462151395,4.0,4.0,0.6382470119521912,0.9896414342629483,3794,2510.0,0.31855423707043123,1.5115537848605578,0,3298.0
request_layer,text_18_tui_main:L15,text,1255,10040,3.5338645418326693,4.0,4.0,0.5553784860557769,0.9784860557768924,3601,2510.0,0.28771188801623226,1.4346613545816733,2,3180.0
request_layer,text_18_tui_main:L16,text,1255,10040,3.619123505976096,4.0,4.0,0.6342629482071713,0.9848605577689243,3748,2510.0,0.3074490659861292,1.4932270916334662,2,3287.0
request_layer,text_18_tui_main:L17,text,1255,10040,3.6262948207171313,4.0,4.0,0.6366533864541832,0.9896414342629483,3321,2510.0,0.1933237939317606,1.3231075697211154,0,3296.0
request_layer,text_18_tui_main:L18,text,1255,10040,3.7171314741035855,4.0,4.0,0.7243027888446215,0.9928286852589642,3051,2510.0,0.1674639006748548,1.2155378486055777,2,3410.0
request_layer,text_18_tui_main:L19,text,1255,10040,3.702788844621514,4.0,4.0,0.7115537848605578,0.9912350597609562,2970,2510.0,0.1537425369582356,1.1832669322709164,0,3392.0
request_layer,text_18_tui_main:L20,text,1255,10040,3.6653386454183265,4.0,4.0,0.6749003984063745,0.9904382470119522,3354,2510.0,0.1971401135674595,1.3362549800796812,1,3345.0
request_layer,text_18_tui_main:L21,text,1255,10040,3.6685258964143426,4.0,4.0,0.6900398406374502,0.9784860557768924,2792,2510.0,0.07170706038797,1.1123505976095618,2,3349.0
request_layer,text_18_tui_main:L22,text,1255,10040,3.539442231075697,4.0,4.0,0.5649402390438247,0.9745019920318725,3133,2510.0,0.23419907929519784,1.2482071713147411,1,3187.0
request_layer,text_18_tui_main:L23,text,1255,10040,3.6239043824701196,4.0,4.0,0.6390438247011953,0.9848605577689243,3114,2510.0,0.19104883861352215,1.2406374501992032,1,3293.0
request_layer,text_18_tui_main:L24,text,1255,10040,3.5880478087649403,4.0,4.0,0.6063745019920319,0.9816733067729083,3101,2510.0,0.1942738722093517,1.2354581673306773,3,3248.0
request_layer,text_18_tui_main:L25,text,1255,10040,3.596812749003984,4.0,4.0,0.6191235059760957,0.9776892430278884,3055,2510.0,0.13108780626807118,1.2171314741035857,3,3259.0
request_layer,text_18_tui_main:L26,text,1255,10040,3.695617529880478,4.0,4.0,0.7027888446215139,0.9928286852589642,3462,2510.0,0.24260576624751234,1.3792828685258964,0,3383.0
request_layer,text_18_tui_main:L27,text,1255,10040,3.5840637450199204,4.0,4.0,0.5968127490039841,0.9872509960159362,3119,2510.0,0.21861894099379459,1.2426294820717132,2,3243.0
request_layer,text_18_tui_main:L28,text,1255,10040,3.5442231075697213,4.0,4.0,0.5721115537848606,0.9721115537848606,4205,2510.0,0.41018001762975753,1.6752988047808766,2,3193.0
request_layer,text_18_tui_main:L29,text,1255,10040,3.654183266932271,4.0,4.0,0.6637450199203188,0.9904382470119522,3227,2510.0,0.18014886024460713,1.2856573705179284,0,3331.0
request_layer,text_18_tui_main:L30,text,1255,10040,3.7235059760956175,4.0,4.0,0.7370517928286853,0.9864541832669322,3340,2510.0,0.25412143773359974,1.3306772908366533,2,3418.0
request_layer,text_18_tui_main:L31,text,1255,10040,3.7115537848605578,4.0,4.0,0.7155378486055777,0.9960159362549801,2952,2510.0,0.19077322220573037,1.1760956175298805,3,3403.0
request_layer,text_18_tui_main:L32,text,1255,10040,3.6390438247011954,4.0,4.0,0.651792828685259,0.9872509960159362,3309,2510.0,0.18432291476038296,1.3183266932270916,1,3312.0
request_layer,text_18_tui_main:L33,text,1255,10040,3.6860557768924305,4.0,4.0,0.6956175298804781,0.9904382470119522,2874,2510.0,0.12939347259911496,1.145019920318725,1,3371.0
request_layer,text_18_tui_main:L34,text,1255,10040,3.640637450199203,4.0,4.0,0.6661354581673307,0.9745019920318725,3006,2510.0,0.1645982558594438,1.197609561752988,0,3314.0
request_layer,text_18_tui_main:L35,text,1255,10040,3.586454183266932,4.0,4.0,0.6095617529880478,0.9768924302788845,2962,2510.0,0.22838660621355986,1.1800796812749004,2,3246.0
request_layer,text_18_tui_main:L36,text,1255,10040,3.611155378486056,4.0,4.0,0.6223107569721116,0.9888446215139443,3092,2510.0,0.1916262184811959,1.2318725099601593,3,3277.0
request_layer,text_18_tui_main:L37,text,1255,10040,3.662948207171315,4.0,4.0,0.6796812749003984,0.9832669322709163,2854,2510.0,0.09753554393368194,1.1370517928286852,1,3342.0
request_layer,text_18_tui_main:L38,text,1255,10040,3.6780876494023906,4.0,4.0,0.6900398406374502,0.9880478087649402,2962,2510.0,0.15187985709832122,1.1800796812749004,0,3361.0
request_layer,text_18_tui_main:L39,text,1255,10040,3.556175298804781,4.0,4.0,0.5745019920318725,0.9816733067729083,2712,2510.0,0.11792189333373955,1.0804780876494025,3,3208.0
request_layer,text_18_tui_main:L40,text,1255,10040,3.6573705179282867,4.0,4.0,0.6788844621513944,0.9784860557768924,3676,2510.0,0.29723451944524953,1.4645418326693227,2,3335.0
request_layer,text_18_tui_main:L41,text,1255,10040,3.662948207171315,4.0,4.0,0.6796812749003984,0.9832669322709163,3013,2510.0,0.22011384319620542,1.200398406374502,0,3342.0
request_layer,text_18_tui_main:L42,text,1255,10040,3.7243027888446214,4.0,4.0,0.748207171314741,0.9760956175298805,3220,2510.0,0.19265801112913547,1.2828685258964143,3,3419.0
request_layer,text_18_tui_main:L43,text,1255,10040,3.5912350597609564,4.0,4.0,0.5968127490039841,0.9944223107569721,3196,2510.0,0.29515701719419013,1.2733067729083665,2,3252.0
request_layer,text_18_tui_main:L44,text,1255,10040,3.737051792828685,4.0,4.0,0.7426294820717132,0.9944223107569721,2825,2510.0,0.08813204673997299,1.1254980079681276,0,3435.0
request_layer,text_18_tui_main:L45,text,1255,10040,3.670119521912351,4.0,4.0,0.6772908366533864,0.9928286852589642,3056,2510.0,0.20065941830754255,1.2175298804780876,2,3351.0
request_layer,text_18_tui_main:L46,text,1255,10040,3.543426294820717,4.0,4.0,0.5864541832669322,0.9569721115537848,3995,2510.0,0.35872882523936955,1.591633466135458,0,3192.0
request_layer,text_18_tui_main:L47,text,1255,10040,3.553784860557769,4.0,4.0,0.602390438247012,0.951394422310757,3342,2510.0,0.26232389969640757,1.3314741035856574,3,3205.0
request,text_19_tui_log,text,60240,481920,3.6416002656042497,4.0,4.0,0.6592131474103585,0.9824535192563081,126726,120480.0,0.0385738815724183,1.0518426294820717,2,159130.0
request_layer,text_19_tui_log:L0,text,1255,10040,3.615139442231076,4.0,4.0,0.6326693227091633,0.9824701195219123,2970,2510.0,0.12339057711222111,1.1832669322709164,3,3282.0
request_layer,text_19_tui_log:L1,text,1255,10040,3.5848605577689243,4.0,4.0,0.5976095617529881,0.9872509960159362,2971,2510.0,0.17609268804687736,1.1836653386454183,3,3244.0
request_layer,text_19_tui_log:L2,text,1255,10040,3.553784860557769,4.0,4.0,0.6031872509960159,0.950597609561753,2964,2510.0,0.17795056088869532,1.1808764940239045,2,3205.0
request_layer,text_19_tui_log:L3,text,1255,10040,3.6796812749003984,4.0,4.0,0.6884462151394423,0.9912350597609562,3201,2510.0,0.1695201567317484,1.2752988047808764,2,3363.0
request_layer,text_19_tui_log:L4,text,1255,10040,3.560159362549801,4.0,4.0,0.5960159362549801,0.9641434262948207,3300,2510.0,0.18617197801156793,1.3147410358565736,2,3213.0
request_layer,text_19_tui_log:L5,text,1255,10040,3.729083665338645,4.0,4.0,0.7370517928286853,0.9920318725099602,3081,2510.0,0.16510231273443507,1.2274900398406374,2,3425.0
request_layer,text_19_tui_log:L6,text,1255,10040,3.8334661354581674,4.0,4.0,0.8350597609561753,0.998406374501992,2791,2510.0,0.06701107578622606,1.1119521912350598,1,3556.0
request_layer,text_19_tui_log:L7,text,1255,10040,3.630278884462151,4.0,4.0,0.6446215139442231,0.9856573705179282,2963,2510.0,0.21805370871008842,1.1804780876494023,0,3301.0
request_layer,text_19_tui_log:L8,text,1255,10040,3.643824701195219,4.0,4.0,0.6701195219123506,0.9737051792828685,3090,2510.0,0.17145158066806834,1.2310756972111554,1,3318.0
request_layer,text_19_tui_log:L9,text,1255,10040,3.6900398406374504,4.0,4.0,0.7091633466135459,0.9808764940239044,3035,2510.0,0.12291143364353539,1.2091633466135459,3,3376.0
request_layer,text_19_tui_log:L10,text,1255,10040,3.5832669322709165,4.0,4.0,0.599203187250996,0.9840637450199203,2853,2510.0,0.11316880163652263,1.1366533864541832,3,3242.0
request_layer,text_19_tui_log:L11,text,1255,10040,3.5713147410358568,4.0,4.0,0.6079681274900398,0.9633466135458167,3362,2510.0,0.27945828842474185,1.3394422310756973,2,3227.0
request_layer,text_19_tui_log:L12,text,1255,10040,3.596812749003984,4.0,4.0,0.6047808764940239,0.9920318725099602,3202,2510.0,0.19208497224229806,1.2756972111553786,3,3259.0
request_layer,text_19_tui_log:L13,text,1255,10040,3.5203187250996018,4.0,4.0,0.5768924302788845,0.9442231075697212,3157,2510.0,0.17787740381443976,1.2577689243027887,3,3163.0
request_layer,text_19_tui_log:L14,text,1255,10040,3.564143426294821,4.0,4.0,0.5816733067729084,0.9824701195219123,3780,2510.0,0.31356226891537403,1.5059760956175299,0,3218.0
request_layer,text_19_tui_log:L15,text,1255,10040,3.6637450199203188,4.0,4.0,0.6701195219123506,0.9936254980079682,3181,2510.0,0.17990198545167438,1.2673306772908366,2,3343.0
request_layer,text_19_tui_log:L16,text,1255,10040,3.611155378486056,4.0,4.0,0.6294820717131474,0.9816733067729083,3665,2510.0,0.2983275072774673,1.4601593625498008,2,3277.0
request_layer,text_19_tui_log:L17,text,1255,10040,3.6223107569721114,4.0,4.0,0.6374501992031872,0.9848605577689243,3025,2510.0,0.11930691153763288,1.205179282868526,0,3291.0
request_layer,text_19_tui_log:L18,text,1255,10040,3.79601593625498,4.0,4.0,0.797609561752988,0.998406374501992,2697,2510.0,0.06366840515379929,1.0745019920318726,2,3509.0
request_layer,text_19_tui_log:L19,text,1255,10040,3.70996015936255,4.0,4.0,0.7163346613545817,0.9936254980079682,2779,2510.0,0.13931980966442178,1.1071713147410358,3,3401.0
request_layer,text_19_tui_log:L20,text,1255,10040,3.658167330677291,4.0,4.0,0.6693227091633466,0.9888446215139443,2959,2510.0,0.13839848413356873,1.1788844621513945,1,3336.0
request_layer,text_19_tui_log:L21,text,1255,10040,3.6430278884462153,4.0,4.0,0.6924302788844622,0.950597609561753,3159,2510.0,0.1666791527732453,1.2585657370517929,3,3317.0
request_layer,text_19_tui_log:L22,text,1255,10040,3.5840637450199204,4.0,4.0,0.6047808764940239,0.9792828685258964,2882,2510.0,0.15870281768113353,1.148207171314741,3,3243.0
request_layer,text_19_tui_log:L23,text,1255,10040,3.6215139442231075,4.0,4.0,0.6414342629482072,0.9800796812749004,3040,2510.0,0.21495177738028332,1.2111553784860558,2,3290.0
request_layer,text_19_tui_log:L24,text,1255,10040,3.6270916334661356,4.0,4.0,0.6382470119521912,0.9888446215139443,2950,2510.0,0.1373580729427159,1.1752988047808766,3,3297.0
request_layer,text_19_tui_log:L25,text,1255,10040,3.5617529880478087,4.0,4.0,0.6,0.9641434262948207,3390,2510.0,0.23858671434092024,1.350597609561753,3,3215.0
request_layer,text_19_tui_log:L26,text,1255,10040,3.590438247011952,4.0,4.0,0.6031872509960159,0.9872509960159362,3857,2510.0,0.3322383113355814,1.5366533864541834,0,3251.0
request_layer,text_19_tui_log:L27,text,1255,10040,3.643824701195219,4.0,4.0,0.649402390438247,0.9944223107569721,2877,2510.0,0.14417219721720723,1.146215139442231,1,3318.0
request_layer,text_19_tui_log:L28,text,1255,10040,3.585657370517928,4.0,4.0,0.6151394422310758,0.9705179282868526,4039,2510.0,0.3786318653925512,1.6091633466135458,2,3245.0
request_layer,text_19_tui_log:L29,text,1255,10040,3.599203187250996,4.0,4.0,0.6167330677290837,0.9824701195219123,2863,2510.0,0.0821842921057468,1.1406374501992032,0,3262.0
request_layer,text_19_tui_log:L30,text,1255,10040,3.802390438247012,4.0,4.0,0.8095617529880478,0.9928286852589642,3114,2510.0,0.17927135863894578,1.2406374501992032,2,3517.0
request_layer,text_19_tui_log:L31,text,1255,10040,3.69800796812749,4.0,4.0,0.7035856573705179,0.9944223107569721,2941,2510.0,0.19844817076840413,1.1717131474103586,3,3386.0
request_layer,text_19_tui_log:L32,text,1255,10040,3.6645418326693227,4.0,4.0,0.6764940239043825,0.9880478087649402,3092,2510.0,0.1770034377651543,1.2318725099601593,1,3344.0
request_layer,text_19_tui_log:L33,text,1255,10040,3.640637450199203,4.0,4.0,0.6756972111553785,0.9649402390438248,2632,2510.0,0.06461986822492627,1.0486055776892431,3,3314.0
request_layer,text_19_tui_log:L34,text,1255,10040,3.7243027888446214,4.0,4.0,0.7306772908366533,0.9936254980079682,2870,2510.0,0.10975318299891805,1.1434262948207172,0,3419.0
request_layer,text_19_tui_log:L35,text,1255,10040,3.5657370517928286,4.0,4.0,0.5880478087649402,0.9776892430278884,3154,2510.0,0.23278100659588435,1.256573705179283,2,3220.0
request_layer,text_19_tui_log:L36,text,1255,10040,3.5808764940239044,4.0,4.0,0.5904382470119522,0.9904382470119522,2957,2510.0,0.17794208691441052,1.1780876494023904,3,3239.0
request_layer,text_19_tui_log:L37,text,1255,10040,3.6430278884462153,4.0,4.0,0.6629482071713148,0.9800796812749004,3003,2510.0,0.18704935315712734,1.196414342629482,1,3317.0
request_layer,text_19_tui_log:L38,text,1255,10040,3.655776892430279,4.0,4.0,0.6717131474103586,0.9840637450199203,3172,2510.0,0.1955032893996738,1.2637450199203186,0,3333.0
request_layer,text_19_tui_log:L39,text,1255,10040,3.546613545816733,4.0,4.0,0.5721115537848606,0.9745019920318725,2804,2510.0,0.0954347522646257,1.1171314741035856,1,3196.0
request_layer,text_19_tui_log:L40,text,1255,10040,3.696414342629482,4.0,4.0,0.7107569721115538,0.9856573705179282,3568,2510.0,0.27612220541969473,1.4215139442231075,2,3384.0
request_layer,text_19_tui_log:L41,text,1255,10040,3.6756972111553785,4.0,4.0,0.6860557768924302,0.9896414342629483,2943,2510.0,0.16477680183299698,1.1725099601593625,1,3358.0
request_layer,text_19_tui_log:L42,text,1255,10040,3.839043824701195,4.0,4.0,0.8430278884462151,0.9960159362549801,2797,2510.0,0.12132864193969566,1.1143426294820717,3,3563.0
request_layer,text_19_tui_log:L43,text,1255,10040,3.6709163346613547,4.0,4.0,0.6733067729083665,0.9976095617529881,3112,2510.0,0.2563665306449963,1.2398406374501991,1,3352.0
request_layer,text_19_tui_log:L44,text,1255,10040,3.590438247011952,4.0,4.0,0.6055776892430279,0.9848605577689243,3458,2510.0,0.23305461876158115,1.3776892430278884,0,3251.0
request_layer,text_19_tui_log:L45,text,1255,10040,3.70199203187251,4.0,4.0,0.7027888446215139,0.999203187250996,3200,2510.0,0.24497537897225174,1.2749003984063745,0,3391.0
request_layer,text_19_tui_log:L46,text,1255,10040,3.6430278884462153,4.0,4.0,0.649402390438247,0.9936254980079682,3739,2510.0,0.32726616265660685,1.4896414342629483,0,3317.0
request_layer,text_19_tui_log:L47,text,1255,10040,3.5832669322709165,4.0,4.0,0.6239043824701195,0.9593625498007968,3244,2510.0,0.2419178161569143,1.2924302788844622,3,3242.0
request,text_20_tui_model_selection,text,60240,481920,3.6236885790172644,4.0,4.0,0.6469123505976095,0.9768758300132803,128381,120480.0,0.0469168664778139,1.0655793492695884,3,158051.0
request_layer,text_20_tui_model_selection:L0,text,1255,10040,3.689243027888446,4.0,4.0,0.7059760956175298,0.9832669322709163,3015,2510.0,0.12159588380936913,1.201195219123506,2,3375.0
request_layer,text_20_tui_model_selection:L1,text,1255,10040,3.585657370517928,4.0,4.0,0.600796812749004,0.9848605577689243,2951,2510.0,0.1981668260606131,1.1756972111553785,3,3245.0
request_layer,text_20_tui_model_selection:L2,text,1255,10040,3.5290836653386455,4.0,4.0,0.5960159362549801,0.9330677290836653,3516,2510.0,0.2549817915779186,1.400796812749004,2,3174.0
request_layer,text_20_tui_model_selection:L3,text,1255,10040,3.666135458167331,4.0,4.0,0.6804780876494024,0.9856573705179282,2923,2510.0,0.192389031567882,1.1645418326693227,2,3346.0
request_layer,text_20_tui_model_selection:L4,text,1255,10040,3.5250996015936256,4.0,4.0,0.5721115537848606,0.9529880478087649,3040,2510.0,0.18355749528075627,1.2111553784860558,2,3169.0
request_layer,text_20_tui_model_selection:L5,text,1255,10040,3.7322709163346612,4.0,4.0,0.7418326693227092,0.9904382470119522,3053,2510.0,0.1723997421244764,1.2163346613545816,2,3429.0
request_layer,text_20_tui_model_selection:L6,text,1255,10040,3.739442231075697,4.0,4.0,0.7450199203187251,0.9944223107569721,3044,2510.0,0.14986541795131478,1.2127490039840638,2,3438.0
request_layer,text_20_tui_model_selection:L7,text,1255,10040,3.658964143426295,4.0,4.0,0.6677290836653387,0.9912350597609562,3158,2510.0,0.18391967594374128,1.258167330677291,3,3337.0
request_layer,text_20_tui_model_selection:L8,text,1255,10040,3.4860557768924303,4.0,4.0,0.5314741035856574,0.9545816733067729,3682,2510.0,0.3107560782498126,1.4669322709163346,1,3120.0
request_layer,text_20_tui_model_selection:L9,text,1255,10040,3.4780876494023905,4.0,4.0,0.545816733067729,0.9330677290836653,3708,2510.0,0.32466856336406874,1.4772908366533866,3,3110.0
request_layer,text_20_tui_model_selection:L10,text,1255,10040,3.509163346613546,4.0,4.0,0.5354581673306773,0.9737051792828685,3123,2510.0,0.22886686432649325,1.2442231075697212,1,3149.0
request_layer,text_20_tui_model_selection:L11,text,1255,10040,3.7274900398406374,4.0,4.0,0.7354581673306773,0.9920318725099602,3023,2510.0,0.1423760797331813,1.2043824701195218,2,3423.0
request_layer,text_20_tui_model_selection:L12,text,1255,10040,3.545019920318725,4.0,4.0,0.5553784860557769,0.9896414342629483,3794,2510.0,0.30156902013761855,1.5115537848605578,3,3194.0
request_layer,text_20_tui_model_selection:L13,text,1255,10040,3.400796812749004,3.0,4.0,0.47808764940239046,0.9266932270916335,3739,2510.0,0.28300751313005057,1.4896414342629483,3,3013.0
request_layer,text_20_tui_model_selection:L14,text,1255,10040,3.7561752988047807,4.0,4.0,0.7641434262948207,0.9920318725099602,3524,2510.0,0.23559480601327906,1.4039840637450198,0,3459.0
request_layer,text_20_tui_model_selection:L15,text,1255,10040,3.5681274900398408,4.0,4.0,0.5856573705179283,0.9824701195219123,3827,2510.0,0.3686700482578813,1.5247011952191234,2,3223.0
request_layer,text_20_tui_model_selection:L16,text,1255,10040,3.751394422310757,4.0,4.0,0.7585657370517929,0.9928286852589642,2907,2510.0,0.12087218685122542,1.1581673306772908,2,3453.0
request_layer,text_20_tui_model_selection:L17,text,1255,10040,3.648605577689243,4.0,4.0,0.6621513944223107,0.9864541832669322,3254,2510.0,0.2690864200739804,1.296414342629482,2,3324.0
request_layer,text_20_tui_model_selection:L18,text,1255,10040,3.745816733067729,4.0,4.0,0.7458167330677291,1.0,2812,2510.0,0.08060273964369473,1.1203187250996016,2,3446.0
request_layer,text_20_tui_model_selection:L19,text,1255,10040,3.710756972111554,4.0,4.0,0.7250996015936255,0.9856573705179282,3019,2510.0,0.14699980515359534,1.202788844621514,3,3402.0
request_layer,text_20_tui_model_selection:L20,text,1255,10040,3.6390438247011954,4.0,4.0,0.649402390438247,0.9896414342629483,3460,2510.0,0.26047262153946565,1.3784860557768925,1,3312.0
request_layer,text_20_tui_model_selection:L21,text,1255,10040,3.352988047808765,3.0,4.0,0.46215139442231074,0.8908366533864542,4015,2510.0,0.41348699195499705,1.599601593625498,3,2953.0
request_layer,text_20_tui_model_selection:L22,text,1255,10040,3.541832669322709,4.0,4.0,0.5784860557768924,0.9633466135458167,3239,2510.0,0.26178815702416447,1.2904382470119522,3,3190.0
request_layer,text_20_tui_model_selection:L23,text,1255,10040,3.7163346613545816,4.0,4.0,0.7203187250996016,0.9960159362549801,2751,2510.0,0.09409562394000907,1.0960159362549802,3,3409.0
request_layer,text_20_tui_model_selection:L24,text,1255,10040,3.501195219123506,4.0,4.0,0.5258964143426295,0.9752988047808765,3734,2510.0,0.2883007656440216,1.4876494023904383,3,3139.0
request_layer,text_20_tui_model_selection:L25,text,1255,10040,3.4557768924302787,4.0,4.0,0.5043824701195219,0.951394422310757,3662,2510.0,0.2698273167133908,1.4589641434262948,3,3082.0
