label,wave,iteration,scheduler_iteration,worker_dp_rank,ep_rank,layer,total_assignments,dispatched_rows,runtime_m,delay_ms,measured,pre_moe_cuda_ms,prepare_host_ms,dispatch_cuda_ms,expert_cuda_ms,combine_cuda_ms,event_wait_cuda_ms,ep_entry_to_done_ms
B_bal_4k_repeat_reverse,2,1,71,2,2,27,8,4,4,0.0,True,1.747488021850586,0.485919,0.41174399852752686,0.6719359755516052,0.2104959934949875,0.02067199908196926,1.0487040281295776
B_bal_4k_repeat_reverse,2,1,71,2,2,28,4,4,4,0.0,True,1.7542719841003418,0.492277,0.4159039855003357,0.6332160234451294,0.2311359941959381,0.02969600073993206,1.0084799528121948
B_bal_4k_repeat_reverse,2,1,71,2,2,29,8,4,4,0.0,True,1.744704008102417,0.467877,0.39392000436782837,0.6465920209884644,0.2706559896469116,0.12646399438381195,1.0724799633026123
B_bal_4k_repeat_reverse,2,1,71,2,2,30,0,0,0,0.0,True,1.75491201877594,0.46134,0.38521599769592285,0.023423999547958374,0.3410559892654419,0.21558399498462677,0.4973120093345642
B_bal_4k_repeat_reverse,2,1,71,2,2,31,8,4,4,0.0,True,1.7298239469528198,0.494529,0.4193919897079468,0.6381440162658691,0.22137600183486938,0.021376000717282295,1.007423996925354
B_bal_4k_repeat_reverse,2,1,71,2,2,32,4,4,4,0.0,True,1.628159999847412,0.477143,0.3949440121650696,0.6540160179138184,0.20134399831295013,0.019999999552965164,0.9971200227737427
B_bal_4k_repeat_reverse,2,1,71,2,2,33,4,4,4,0.0,True,1.4205119609832764,0.423815,0.3664959967136383,0.5182719826698303,0.16156800091266632,0.018400000408291817,0.8047040104866028
B_bal_4k_repeat_reverse,2,1,71,2,2,34,4,4,4,0.0,True,1.4862079620361328,0.420222,0.35305601358413696,0.5448960065841675,0.17484800517559052,0.019551999866962433,0.8354880213737488
B_bal_4k_repeat_reverse,2,1,71,2,2,35,8,4,4,0.0,True,1.438655972480774,0.442207,0.3664320111274719,0.6172800064086914,0.22579200565814972,0.023360000923275948,0.9934080243110657
B_bal_4k_repeat_reverse,2,1,71,2,2,36,4,4,4,0.0,True,1.455072045326233,0.394837,0.3333120048046112,0.5197439789772034,0.158720001578331,0.018400000408291817,0.7924479842185974
B_bal_4k_repeat_reverse,2,1,71,2,2,37,12,4,4,0.0,True,1.4028799533843994,0.410451,0.3470720052719116,0.5266879796981812,0.3603839874267578,0.25119999051094055,1.0015360116958618
B_bal_4k_repeat_reverse,2,1,71,2,2,38,8,4,4,0.0,True,1.9984960556030273,1.090054,1.0204479694366455,0.6236799955368042,0.21436800062656403,0.02364799939095974,0.9966400265693665
B_bal_4k_repeat_reverse,2,1,71,2,2,39,8,4,4,0.0,True,1.6147199869155884,0.415149,0.34563198685646057,0.5494400262832642,0.16569599509239197,0.018688000738620758,0.8279680013656616
B_bal_4k_repeat_reverse,2,1,71,2,2,40,4,4,4,0.0,True,1.4112000465393066,0.429088,0.3529599905014038,0.5412480235099792,0.1555519998073578,0.017632000148296356,0.8098239898681641
B_bal_4k_repeat_reverse,2,1,71,2,2,41,12,4,4,0.0,True,1.4312959909439087,0.41717,0.3548159897327423,0.5995519757270813,0.20739200711250305,0.022143999114632607,0.947488009929657
B_bal_4k_repeat_reverse,2,1,71,2,2,42,8,4,4,0.0,True,1.4801280498504639,0.400319,0.33750399947166443,0.6503360271453857,0.16249600052833557,0.017952000722289085,0.929535984992981
B_bal_4k_repeat_reverse,2,1,71,2,2,43,8,4,4,0.0,True,1.4775999784469604,0.469392,0.40275201201438904,0.5640320181846619,0.16515199840068817,0.01788800023496151,0.8481600284576416
B_bal_4k_repeat_reverse,2,1,71,2,2,44,12,4,4,0.0,True,1.4380799531936646,0.399899,0.33878400921821594,0.55731201171875,0.2147199958562851,0.022112000733613968,0.9335359930992126
B_bal_4k_repeat_reverse,2,1,71,2,2,45,12,4,4,0.0,True,1.600767970085144,0.43494,0.3469119966030121,0.5064640045166016,0.16067199409008026,0.01852799952030182,0.8078399896621704
B_bal_4k_repeat_reverse,2,1,71,2,2,46,12,4,4,0.0,True,1.3861119747161865,0.423081,0.3457599878311157,0.6199679970741272,0.22601599991321564,0.10089600086212158,0.9635840058326721
B_bal_4k_repeat_reverse,2,1,71,2,2,47,12,4,4,0.0,True,1.8273919820785522,0.80266,0.7338240146636963,0.561631977558136,0.20108799636363983,0.022272000089287758,0.8967040181159973
B_bal_4k_repeat_reverse,2,1,72,2,2,0,4,4,4,0.0,True,1.5331519842147827,0.418468,0.3508799970149994,0.6000959873199463,0.17286400496959686,0.018559999763965607,0.8888639807701111
B_bal_4k_repeat_reverse,2,1,72,2,2,1,12,4,4,0.0,True,1.409119963645935,0.417474,0.35123199224472046,0.5412480235099792,0.15596799552440643,0.01740800030529499,0.8118079900741577
B_bal_4k_repeat_reverse,2,1,72,2,2,2,4,4,4,0.0,True,1.721343994140625,0.464027,0.38547199964523315,0.6156160235404968,0.1737920045852661,0.018144000321626663,0.9418240189552307
B_bal_4k_repeat_reverse,2,1,72,2,2,3,8,4,4,0.0,True,1.3718080520629883,0.389541,0.3319680094718933,0.5055680274963379,0.1982720047235489,0.018719999119639397,0.835968017578125
B_bal_4k_repeat_reverse,2,1,72,2,2,4,8,4,4,0.0,True,1.427456021308899,0.430363,0.37036800384521484,0.5378239750862122,0.17971199750900269,0.01849599927663803,0.8314560055732727
B_bal_4k_repeat_reverse,2,1,72,2,2,5,12,4,4,0.0,True,1.6294080018997192,0.468597,0.39692801237106323,0.5722879767417908,0.155008003115654,0.017311999574303627,0.845695972442627
B_bal_4k_repeat_reverse,2,1,72,2,2,6,8,4,4,0.0,True,1.5176000595092773,0.540162,0.48499199748039246,0.5066239833831787,0.3590719997882843,0.20694400370121002,0.9787520170211792
B_bal_4k_repeat_reverse,2,1,72,2,2,7,8,4,4,0.0,True,1.7274240255355835,0.674177,0.6121919751167297,0.5467519760131836,0.16041600704193115,0.02035200037062168,0.8251839876174927
B_bal_4k_repeat_reverse,2,1,72,2,2,8,0,0,0,0.0,True,1.6542400121688843,0.415453,0.3415679931640625,0.023423999547958374,0.35705599188804626,0.2536639869213104,0.5118399858474731
B_bal_4k_repeat_reverse,2,1,72,2,2,9,4,4,4,0.0,True,1.299839973449707,0.402897,0.3442879915237427,0.5321919918060303,0.15433600544929504,0.017535999417304993,0.7994880080223083
B_bal_4k_repeat_reverse,2,1,72,2,2,10,12,4,4,0.0,True,1.530079960823059,0.45217,0.37958401441574097,0.5601919889450073,0.17295999825000763,0.01836800016462803,0.8602240085601807
B_bal_4k_repeat_reverse,2,1,72,2,2,11,12,4,4,0.0,True,1.4598400592803955,0.468586,0.40380799770355225,0.6276159882545471,0.1950719952583313,0.01881599985063076,0.9864640235900879
B_bal_4k_repeat_reverse,2,1,72,2,2,12,12,4,4,0.0,True,1.4559359550476074,0.398733,0.33952000737190247,0.518559992313385,0.1579200029373169,0.017983999103307724,0.7923200130462646
B_bal_4k_repeat_reverse,2,1,72,2,2,13,12,4,4,0.0,True,1.434656023979187,0.44047,0.37065601348876953,0.5377280116081238,0.1624000072479248,0.01894400082528591,0.817471981048584
B_bal_4k_repeat_reverse,2,1,72,2,2,14,8,4,4,0.0,True,1.4205759763717651,0.422421,0.3548800051212311,0.5765439867973328,0.19392000138759613,0.022592000663280487,0.9048640131950378
B_bal_4k_repeat_reverse,2,1,72,2,2,15,12,4,4,0.0,True,1.7135039567947388,0.474305,0.40188801288604736,0.5344640016555786,0.34835198521614075,0.23481599986553192,0.9849920272827148
B_bal_4k_repeat_reverse,2,1,72,2,2,16,4,4,4,0.0,True,1.7109440565109253,0.80544,0.7467520236968994,0.5269439816474915,0.1934719979763031,0.01759999990463257,0.8340160250663757
B_bal_4k_repeat_reverse,2,1,72,2,2,17,12,4,4,0.0,True,1.4679679870605469,0.435761,0.3734399974346161,0.5862399935722351,0.20272000133991241,0.021536000072956085,0.933023989200592
B_bal_4k_repeat_reverse,2,1,72,2,2,18,12,4,4,0.0,True,1.5035200119018555,0.433935,0.37007999420166016,0.5370240211486816,0.16355200111865997,0.018015999346971512,0.8155840039253235
B_bal_4k_repeat_reverse,2,1,72,2,2,19,8,4,4,0.0,True,1.4480960369110107,0.46952,0.40537598729133606,0.5607360005378723,0.18396799266338348,0.03280000016093254,0.8629440069198608
B_bal_4k_repeat_reverse,2,1,72,2,2,20,8,4,4,0.0,True,1.4637119770050049,0.402931,0.3404479920864105,0.5784000158309937,0.2030079960823059,0.02112000063061714,0.9275519847869873
B_bal_4k_repeat_reverse,2,1,72,2,2,21,4,4,4,0.0,True,1.5973119735717773,0.43986,0.3699840009212494,0.5451200008392334,0.17900800704956055,0.019200000911951065,0.8398079872131348
B_bal_4k_repeat_reverse,2,1,72,2,2,22,4,4,4,0.0,True,1.3854080438613892,0.407104,0.34569600224494934,0.6133120059967041,0.17164799571037292,0.018400000408291817,0.9125120043754578
B_bal_4k_repeat_reverse,2,1,72,2,2,23,8,4,4,0.0,True,1.487936019897461,0.448442,0.3856000006198883,0.5242239832878113,0.18111999332904816,0.018624000251293182,0.8239359855651855
B_bal_4k_repeat_reverse,2,1,72,2,2,24,12,4,4,0.0,True,1.596384048461914,0.424315,0.35868799686431885,0.5411199927330017,0.33084800839424133,0.21651199460029602,0.9757440090179443
B_bal_4k_repeat_reverse,2,1,72,2,2,25,16,4,4,0.0,True,1.66867196559906,0.728421,0.6665279865264893,0.5152000188827515,0.17308799922466278,0.03254399821162224,0.8007680177688599
B_bal_4k_repeat_reverse,2,1,72,2,2,26,8,4,4,0.0,True,1.4201600551605225,0.405407,0.3399040102958679,0.7221119999885559,0.19327999651432037,0.020800000056624413,1.050112009048462
B_bal_4k_repeat_reverse,2,1,72,2,2,27,8,4,4,0.0,True,1.7289600372314453,0.485999,0.39398398995399475,0.5735999941825867,0.16495999693870544,0.01775999926030636,0.8612480163574219
B_bal_4k_repeat_reverse,2,1,72,2,2,28,4,4,4,0.0,True,1.4343039989471436,0.4071,0.3463360071182251,0.5477439761161804,0.16169600188732147,0.01775999926030636,0.8277119994163513
B_bal_4k_repeat_reverse,2,1,72,2,2,29,8,4,4,0.0,True,1.4553279876708984,0.450802,0.3816640079021454,0.5882560014724731,0.21536000072956085,0.02112000063061714,0.9395840167999268
B_bal_4k_repeat_reverse,2,1,72,2,2,30,0,0,0,0.0,True,1.43612802028656,0.364995,0.2996160089969635,0.02239999920129776,0.39180800318717957,0.29795199632644653,0.5243200063705444
B_bal_4k_repeat_reverse,2,1,72,2,2,31,4,4,4,0.0,True,1.2103040218353271,0.438936,0.3657279908657074,0.6518080234527588,0.17558400332927704,0.01849599927663803,0.9610559940338135
B_bal_4k_repeat_reverse,2,1,72,2,2,32,0,0,0,0.0,True,1.4407680034637451,0.388501,0.31996798515319824,0.037856001406908035,0.371616005897522,0.2715519964694977,0.5145279765129089
B_bal_4k_repeat_reverse,2,1,72,2,2,33,4,4,4,0.0,True,1.9054720401763916,0.883393,0.8080959916114807,0.5443840026855469,0.212351992726326,0.08662399649620056,0.8912960290908813
B_bal_4k_repeat_reverse,2,1,72,2,2,34,4,4,4,0.0,True,1.7965439558029175,0.805915,0.7399680018424988,0.608672022819519,0.19036799669265747,0.018432000651955605,0.9317119717597961
B_bal_4k_repeat_reverse,2,1,72,2,2,35,12,4,4,0.0,True,1.4325120449066162,0.403734,0.33935999870300293,0.5299839973449707,0.1929599940776825,0.021663999184966087,0.8557760119438171
B_bal_4k_repeat_reverse,2,1,72,2,2,36,8,4,4,0.0,True,1.625599980354309,0.438182,0.37094399333000183,0.5194879770278931,0.1592639982700348,0.022752000018954277,0.7896959781646729
B_bal_4k_repeat_reverse,2,1,72,2,2,37,8,4,4,0.0,True,1.339743971824646,0.404956,0.33612799644470215,0.5238080024719238,0.16582399606704712,0.017823999747633934,0.8170560002326965
B_bal_4k_repeat_reverse,2,1,72,2,2,38,8,4,4,0.0,True,1.4698560237884521,0.414593,0.34751999378204346,0.5459200143814087,0.1528320014476776,0.016607999801635742,0.8098880052566528
B_bal_4k_repeat_reverse,2,1,72,2,2,39,8,4,4,0.0,True,1.690559983253479,0.478464,0.4017919898033142,0.674560010433197,0.19910399615764618,0.020255999639630318,1.020416021347046
B_bal_4k_repeat_reverse,2,1,72,2,2,40,4,4,4,0.0,True,1.4317439794540405,0.411765,0.3412800133228302,0.5990719795227051,0.17267200350761414,0.018112000077962875,0.8979520201683044
B_bal_4k_repeat_reverse,2,1,72,2,2,41,16,4,4,0.0,True,1.4961919784545898,0.438719,0.3532159924507141,0.5875200033187866,0.1908160001039505,0.019840000197291374,0.90665602684021
B_bal_4k_repeat_reverse,2,1,72,2,2,42,8,4,4,0.0,True,1.535647988319397,0.419042,0.3492160141468048,0.520255982875824,0.35094401240348816,0.22124800086021423,0.9910079836845398
B_bal_4k_repeat_reverse,2,1,72,2,2,43,8,4,4,0.0,True,1.6858559846878052,0.810023,0.7507200241088867,0.5668479800224304,0.15878400206565857,0.017664000391960144,0.8455039858818054
B_bal_4k_repeat_reverse,2,1,72,2,2,44,12,4,4,0.0,True,1.502336025238037,0.44754,0.3702720105648041,0.6237120032310486,0.21872000396251678,0.03497600182890892,0.9816640019416809
B_bal_4k_repeat_reverse,2,1,72,2,2,45,16,4,4,0.0,True,1.1306240558624268,0.339344,0.29337599873542786,0.3867200016975403,0.15328000485897064,0.0695360004901886,0.6141759753227234
B_bal_4k_repeat_reverse,2,1,72,2,2,46,12,4,4,0.0,True,1.1943039894104004,0.418085,0.37065601348876953,0.3948799967765808,0.14230400323867798,0.05158400163054466,0.6090880036354065
B_bal_4k_repeat_reverse,2,1,72,2,2,47,12,4,4,0.0,True,1.1239680051803589,0.36887,0.3251200020313263,0.3874239921569824,0.1138560026884079,0.023391999304294586,0.5757120251655579
B_bal_4k_repeat_reverse,2,1,73,2,2,0,4,4,4,0.0,True,1.1925760507583618,0.326509,0.2779200077056885,0.3996799886226654,0.1225920021533966,0.011711999773979187,0.6057599782943726
B_bal_4k_repeat_reverse,2,1,73,2,2,1,12,4,4,0.0,True,1.078879952430725,0.32985,0.2834239900112152,0.38867199420928955,0.12134400010108948,0.013088000006973743,0.588703989982605
B_bal_4k_repeat_reverse,2,1,73,2,2,2,4,4,4,0.0,True,1.0672320127487183,0.309122,0.2622720003128052,0.37808001041412354,0.13542400300502777,0.012415999546647072,0.5976960062980652
B_bal_4k_repeat_reverse,2,1,73,2,2,3,8,4,4,0.0,True,1.1618239879608154,0.466302,0.42371198534965515,0.401311993598938,0.5206720232963562,0.434112012386322,0.9969279766082764
B_bal_4k_repeat_reverse,2,1,73,2,2,4,8,4,4,0.0,True,1.8466559648513794,1.414506,1.3706560134887695,0.3553279936313629,0.4970879852771759,0.415008008480072,0.9210559725761414
B_bal_4k_repeat_reverse,2,1,73,2,2,5,12,4,4,0.0,True,1.2740479707717896,0.838632,0.7905279994010925,0.38684800267219543,0.11430399864912033,0.012319999746978283,0.5849599838256836
B_bal_4k_repeat_reverse,2,1,73,2,2,6,8,4,4,0.0,True,1.046463966369629,0.345058,0.30294400453567505,0.3726080060005188,0.11772800236940384,0.012640000320971012,0.572767972946167
B_bal_4k_repeat_reverse,2,1,73,2,2,7,8,4,4,0.0,True,1.0773760080337524,0.328072,0.28227201104164124,0.3797439932823181,0.21583999693393707,0.13052800297737122,0.6711360216140747
B_bal_4k_repeat_reverse,2,1,73,2,2,8,0,0,0,0.0,True,1.1585279703140259,0.449189,0.40400001406669617,0.013535999692976475,0.49692800641059875,0.4179840087890625,0.5823360085487366
B_bal_4k_repeat_reverse,2,1,73,2,2,9,4,4,4,0.0,True,1.2667200565338135,0.883975,0.8417919874191284,0.40300801396369934,0.13504000008106232,0.012384000234305859,0.6214720010757446
B_bal_4k_repeat_reverse,2,1,73,2,2,10,12,4,4,0.0,True,1.038591980934143,0.317548,0.2735680043697357,0.484607994556427,0.11615999788045883,0.012191999703645706,0.6822080016136169
B_bal_4k_repeat_reverse,2,1,73,2,2,11,12,4,4,0.0,True,1.072160005569458,0.321297,0.27644801139831543,0.3858239948749542,0.1098560020327568,0.011327999643981457,0.5746240019798279
B_bal_4k_repeat_reverse,2,1,73,2,2,12,12,4,4,0.0,True,1.0678399801254272,0.329113,0.28275200724601746,0.397024005651474,0.18931199610233307,0.10521599650382996,0.6611840128898621
B_bal_4k_repeat_reverse,2,1,73,2,2,13,12,4,4,0.0,True,1.1466560363769531,0.427804,0.3842880129814148,0.3691520094871521,0.12281599640846252,0.021888000890612602,0.5882880091667175
B_bal_4k_repeat_reverse,2,1,73,2,2,14,8,4,4,0.0,True,1.1035200357437134,0.355902,0.2967360019683838,0.36134400963783264,0.11052799969911575,0.026655999943614006,0.547872006893158
B_bal_4k_repeat_reverse,2,1,73,2,2,15,12,4,4,0.0,True,1.6786240339279175,0.929785,0.879647970199585,0.39849600195884705,0.5601919889450073,0.47727999091148376,1.031615972518921
B_bal_4k_repeat_reverse,2,1,73,2,2,16,4,4,4,0.0,True,1.7950400114059448,1.409078,1.3597760200500488,0.38921600580215454,0.13760000467300415,0.012608000077307224,0.6089280247688293
B_bal_4k_repeat_reverse,2,1,73,2,2,17,16,4,4,0.0,True,1.0496000051498413,0.346927,0.3006719946861267,0.37516799569129944,0.14207999408245087,0.012256000190973282,0.60726398229599
B_bal_4k_repeat_reverse,2,1,73,2,2,18,12,4,4,0.0,True,1.0354559421539307,0.319227,0.27673599123954773,0.388480007648468,0.11798399686813354,0.012415999546647072,0.5904639959335327
B_bal_4k_repeat_reverse,2,1,73,2,2,19,8,4,4,0.0,True,1.0611200332641602,0.322692,0.2779200077056885,0.3784320056438446,0.11846400052309036,0.03033600002527237,0.5743039846420288
B_bal_4k_repeat_reverse,2,1,73,2,2,20,8,4,4,0.0,True,1.138975977897644,0.402044,0.3394879996776581,0.3783999979496002,0.1170559972524643,0.030592000111937523,0.5783039927482605
B_bal_4k_repeat_reverse,2,1,73,2,2,21,4,4,4,0.0,True,1.0941760540008545,0.398057,0.3553279936313629,0.378464013338089,0.12038400024175644,0.015519999898970127,0.5803840160369873
B_bal_4k_repeat_reverse,2,1,73,2,2,22,4,4,4,0.0,True,1.0781439542770386,0.318789,0.2752639949321747,0.37785598635673523,0.12191999703645706,0.01958400011062622,0.5764480233192444
B_bal_4k_repeat_reverse,2,1,73,2,2,23,8,4,4,0.0,True,1.03929603099823,0.294099,0.25046399235725403,0.37916800379753113,0.11472000181674957,0.021856000646948814,0.5875200033187866
B_bal_4k_repeat_reverse,2,1,73,2,2,24,4,4,4,0.0,True,1.0875200033187866,0.382577,0.33689600229263306,0.40515199303627014,0.11667200177907944,0.012256000190973282,0.6040639877319336
B_bal_4k_repeat_reverse,2,1,73,2,2,25,16,4,4,0.0,True,1.0471359491348267,0.325352,0.2762559950351715,0.3782399892807007,0.11606399714946747,0.011744000017642975,0.5752639770507812
B_bal_4k_repeat_reverse,2,1,73,2,2,26,8,4,4,0.0,True,1.053887963294983,0.324048,0.2794240117073059,0.38092800974845886,0.24607999622821808,0.16633599996566772,0.6976959705352783
B_bal_4k_repeat_reverse,2,1,73,2,2,27,8,4,4,0.0,True,1.8452800512313843,1.153044,1.10588800907135,0.37433600425720215,0.5809599757194519,0.49795201420783997,1.0362240076065063
B_bal_4k_repeat_reverse,2,1,73,2,2,28,4,4,4,0.0,True,1.590783953666687,1.240607,1.1958400011062622,0.39846399426460266,0.21568000316619873,0.13312000036239624,0.6934720277786255
B_bal_4k_repeat_reverse,2,1,73,2,2,29,12,4,4,0.0,True,1.174623966217041,0.462159,0.4166080057621002,0.37785598635673523,0.12121599912643433,0.01727999933063984,0.5780159831047058
B_bal_4k_repeat_reverse,2,1,73,2,2,30,0,0,0,0.0,True,1.0325759649276733,0.290964,0.24639999866485596,0.013311999849975109,0.5042240023612976,0.43964800238609314,0.5876799821853638
B_bal_4k_repeat_reverse,2,1,73,2,2,31,4,4,4,0.0,True,1.1513919830322266,0.749863,0.7051839828491211,0.388480007648468,0.1244800016283989,0.01651199907064438,0.5923839807510376
B_bal_4k_repeat_reverse,2,1,73,2,2,32,0,0,0,0.0,True,1.0765119791030884,0.33564,0.2926720082759857,0.025151999667286873,0.4893760085105896,0.4182400107383728,0.6004160046577454
B_bal_4k_repeat_reverse,2,1,73,2,2,33,8,4,4,0.0,True,1.1851199865341187,0.754022,0.6929280161857605,0.4063360095024109,0.1120000034570694,0.011776000261306763,0.596671998500824
B_bal_4k_repeat_reverse,2,1,73,2,2,34,8,4,4,0.0,True,1.0309439897537231,0.319489,0.27539199590682983,0.37968000769615173,0.12316799908876419,0.011744000017642975,0.5836480259895325
B_bal_4k_repeat_reverse,2,1,73,2,2,35,12,4,4,0.0,True,1.0745600461959839,0.312836,0.2688319981098175,0.38464000821113586,0.18681600689888,0.10540799796581268,0.6422399878501892
B_bal_4k_repeat_reverse,2,1,73,2,2,36,12,4,4,0.0,True,1.1802560091018677,0.450977,0.40835198760032654,0.36105599999427795,0.11311999708414078,0.022816000506281853,0.5688959956169128
B_bal_4k_repeat_reverse,2,1,73,2,2,37,8,4,4,0.0,True,1.096832036972046,0.358398,0.3145279884338379,0.4060479998588562,0.12028799951076508,0.03219199925661087,0.6044480204582214
B_bal_4k_repeat_reverse,2,1,73,2,2,38,8,4,4,0.0,True,1.096735954284668,0.354047,0.3049919903278351,0.3763200044631958,0.5203520059585571,0.4188160002231598,0.9759039878845215
B_bal_4k_repeat_reverse,2,1,73,2,2,39,8,4,4,0.0,True,1.8742400407791138,1.47418,1.431839942932129,0.3782080113887787,0.5612159967422485,0.4785279929637909,1.0113600492477417
B_bal_4k_repeat_reverse,2,1,73,2,2,40,4,4,4,0.0,True,1.2424960136413574,0.87763,0.8339200019836426,0.378495991230011,0.11407999694347382,0.013632000423967838,0.571615993976593
B_bal_4k_repeat_reverse,2,1,73,2,2,41,16,4,4,0.0,True,1.1121599674224854,0.366698,0.3078399896621704,0.3782399892807007,0.10911999642848969,0.011776000261306763,0.5748159885406494
B_bal_4k_repeat_reverse,2,1,73,2,2,42,8,4,4,0.0,True,1.0314879417419434,0.335959,0.2917119860649109,0.4779199957847595,0.11868800222873688,0.01235199999064207,0.67740797996521
B_bal_4k_repeat_reverse,2,1,73,2,2,43,8,4,4,0.0,True,1.0744960308074951,0.321647,0.27744001150131226,0.40400001406669617,0.14982399344444275,0.06444799900054932,0.6331520080566406
B_bal_4k_repeat_reverse,2,1,73,2,2,44,12,4,4,0.0,True,1.137760043144226,0.397379,0.35308799147605896,0.37331199645996094,0.1125119999051094,0.021727999672293663,0.5614399909973145
B_bal_4k_repeat_reverse,2,1,73,2,2,45,16,4,4,0.0,True,1.0656319856643677,0.340355,0.29446399211883545,0.4074240028858185,0.1571200042963028,0.07433599978685379,0.6378239989280701
B_bal_4k_repeat_reverse,2,1,73,2,2,46,12,4,4,0.0,True,1.1635199785232544,0.474444,0.42979198694229126,0.37996798753738403,0.11168000102043152,0.012543999589979649,0.571008026599884
B_bal_4k_repeat_reverse,2,1,73,2,2,47,12,4,4,0.0,True,1.0431679487228394,0.307117,0.26492801308631897,0.3829759955406189,0.11776000261306763,0.02953599952161312,0.5779200196266174
B_bal_4k_repeat_reverse,2,1,74,2,2,0,4,4,4,0.0,True,1.2396800518035889,0.376837,0.3259519934654236,0.3837440013885498,0.11779200285673141,0.012319999746978283,0.5837119817733765
B_bal_4k_repeat_reverse,2,1,74,2,2,1,12,4,4,0.0,True,1.2058559656143188,0.440514,0.39587199687957764,0.3843519985675812,0.5983359813690186,0.5113919973373413,1.0529919862747192
B_bal_4k_repeat_reverse,2,1,74,2,2,2,4,4,4,0.0,True,1.7816640138626099,1.43232,1.3860479593276978,0.40118399262428284,0.1188800036907196,0.03683200106024742,0.5959360003471375
B_bal_4k_repeat_reverse,2,1,74,2,2,3,8,4,4,0.0,True,1.1167999505996704,0.375674,0.32716798782348633,0.38441601395606995,0.11760000139474869,0.011744000017642975,0.5984960198402405
B_bal_4k_repeat_reverse,2,1,74,2,2,4,8,4,4,0.0,True,1.052448034286499,0.350231,0.3075839877128601,0.39395201206207275,0.11894399672746658,0.012160000391304493,0.5968319773674011
B_bal_4k_repeat_reverse,2,1,74,2,2,5,12,4,4,0.0,True,1.067296028137207,0.328125,0.27033600211143494,0.37254399061203003,0.11760000139474869,0.017023999243974686,0.5686399936676025
B_bal_4k_repeat_reverse,2,1,74,2,2,6,8,4,4,0.0,True,1.1571840047836304,0.403338,0.3596799969673157,0.3943359851837158,0.11635199934244156,0.01196799986064434,0.5872960090637207
B_bal_4k_repeat_reverse,2,1,74,2,2,7,8,4,4,0.0,True,1.077407956123352,0.31552,0.2664639949798584,0.3781439960002899,0.11680000275373459,0.012160000391304493,0.5897279977798462
B_bal_4k_repeat_reverse,2,1,74,2,2,8,0,0,0,0.0,True,1.043776035308838,0.359285,0.31545600295066833,0.020576000213623047,0.45267200469970703,0.38256001472473145,0.5485439896583557
B_bal_4k_repeat_reverse,2,1,74,2,2,9,4,4,4,0.0,True,1.1592639684677124,0.706166,0.6629760265350342,0.3917439877986908,0.1125119999051094,0.011615999974310398,0.5942400097846985
B_bal_4k_repeat_reverse,2,1,74,2,2,10,12,4,4,0.0,True,1.0530879497528076,0.316317,0.26204800605773926,0.3922240138053894,0.1178240031003952,0.012191999703645706,0.5897600054740906
B_bal_4k_repeat_reverse,2,1,74,2,2,11,8,4,4,0.0,True,1.0361599922180176,0.308312,0.2600319981575012,0.40454399585723877,0.11459200084209442,0.012256000190973282,0.6107519865036011
B_bal_4k_repeat_reverse,2,1,74,2,2,12,12,4,4,0.0,True,1.0645439624786377,0.333486,0.2879039943218231,0.3899199962615967,0.11830399930477142,0.012032000347971916,0.5877760052680969
B_bal_4k_repeat_reverse,2,1,74,2,2,13,12,4,4,0.0,True,1.1531840562820435,0.416684,0.3739840090274811,0.3741439878940582,0.76528000831604,0.6816319823265076,1.232192039489746
B_bal_4k_repeat_reverse,2,1,74,2,2,14,8,4,4,0.0,True,1.73580801486969,1.541226,1.4950400590896606,0.39983999729156494,0.11564800143241882,0.01775999926030636,0.5923839807510376
B_bal_4k_repeat_reverse,2,1,74,2,2,15,12,4,4,0.0,True,1.126207947731018,0.402345,0.35580798983573914,0.40639999508857727,0.11744000017642975,0.012191999703645706,0.6038720011711121
B_bal_4k_repeat_reverse,2,1,74,2,2,16,8,4,4,0.0,True,1.0332800149917603,0.299085,0.25628799200057983,0.3545919954776764,0.11660800129175186,0.022048000246286392,0.5470399856567383
B_bal_4k_repeat_reverse,2,1,74,2,2,17,16,4,4,0.0,True,1.058303952217102,0.334502,0.29264000058174133,0.37363201379776,0.1090880036354065,0.023072000592947006,0.5748159885406494
B_bal_4k_repeat_reverse,2,1,74,2,2,18,12,4,4,0.0,True,1.1655679941177368,0.45158,0.4073919951915741,0.4090240001678467,0.11321599781513214,0.011552000418305397,0.6011520028114319
B_bal_4k_repeat_reverse,2,1,74,2,2,19,8,4,4,0.0,True,1.0247999429702759,0.297812,0.2556160092353821,0.3776639997959137,0.12668800354003906,0.012032000347971916,0.5818880200386047
B_bal_4k_repeat_reverse,2,1,74,2,2,20,8,4,4,0.0,True,1.0849920511245728,0.319377,0.273824006319046,0.37856000661849976,0.10876800119876862,0.02051199972629547,0.5609599947929382
B_bal_4k_repeat_reverse,2,1,74,2,2,21,4,4,4,0.0,True,1.0754879713058472,0.360196,0.31465598940849304,0.3838079869747162,0.11343999952077866,0.01196799986064434,0.5748159885406494
B_bal_4k_repeat_reverse,2,1,74,2,2,22,4,4,4,0.0,True,1.071776032447815,0.340129,0.29552000761032104,0.39347198605537415,0.11823999881744385,0.01190400030463934,0.5906879901885986
