rank,case_id,condition,wall_ms,dispatch_ms,expert_ms,combine_ms,iterations
2,B_after_S_26,similar,0.8540480136871338,0.19041599985212088,0.4498559981584549,0.09107199311256409,2
2,B_after_D_27,disjoint,0.8925279974937439,0.20563199603930116,0.4355519860982895,0.1205119788646698,2
2,B_after_A_28,alternating,0.9772320091724396,0.24440000113099813,0.44467200338840485,0.16512000560760498,2
2,B_after_D_29,disjoint,0.8564960062503815,0.17823999654501677,0.43995198607444763,0.10228797793388367,2
2,B_after_A_30,alternating,0.8762080073356628,0.2023040005005896,0.43089598417282104,0.11689597368240356,2
2,B_after_D_31,disjoint,0.8947679996490479,0.2139360038563609,0.4375839978456497,0.11153602600097656,2
2,B_steady_32,steady,0.9294880032539368,0.261616000905633,0.44308800995349884,0.10215997695922852,2
2,B_after_A_33,alternating,0.8880000114440918,0.2108319979161024,0.447952002286911,0.09595197439193726,2
2,B_steady_34,steady,0.9019039869308472,0.21601599967107177,0.4323839992284775,0.11881601810455322,2
2,B_after_A_35,alternating,0.9001280069351196,0.1969280014745891,0.4561599791049957,0.1220960021018982,2
2,B_after_D_36,disjoint,0.8845280110836029,0.19518399890512228,0.4336479902267456,0.12587201595306396,2
2,B_after_S_37,similar,0.8678399920463562,0.19655999867245555,0.4480160027742386,0.0920799970626831,2
2,B_steady_38,steady,0.8694080114364624,0.20185599941760302,0.44595199823379517,0.09656000137329102,2
2,B_steady_39,steady,0.8928639888763428,0.1892159995622933,0.44599999487400055,0.12184000015258789,2
2,B_after_S_40,similar,0.8699040114879608,0.19340799935162067,0.4366079866886139,0.10900801420211792,2
2,B_after_S_41,similar,0.8924160003662109,0.21044799778610468,0.43273599445819855,0.1175680160522461,2
2,B_after_D_42,disjoint,0.9180160164833069,0.18667200207710266,0.47281600534915924,0.11945602297782898,2
2,B_after_A_43,alternating,0.8761440217494965,0.20729599939659238,0.4355199784040451,0.10774397850036621,2
2,B_after_S_44,similar,0.8890880048274994,0.20379200344905257,0.44220802187919617,0.11233600974082947,2
2,B_after_S_45,similar,0.9414079785346985,0.23644799832254648,0.44441600143909454,0.12384000420570374,2
2,B_after_A_46,alternating,0.8621760010719299,0.18839999800547957,0.46196798980236053,0.07964801788330078,2
2,B_after_D_47,disjoint,0.9273599982261658,0.21431999653577805,0.5002400279045105,0.08107200264930725,2
2,B_steady_48,steady,0.8877600133419037,0.1843679971061647,0.43296000361442566,0.13684797286987305,2
2,B_after_D_49,disjoint,0.9022719860076904,0.21073599951341748,0.4540800005197525,0.10841599106788635,2
2,B_steady_50,steady,0.907232016324997,0.24049599654972553,0.4446079879999161,0.09097597002983093,2
2,B_after_S_51,similar,0.8802079856395721,0.2013440034352243,0.44596800208091736,0.10318398475646973,2
2,B_after_D_52,disjoint,0.9021439850330353,0.20774400001391768,0.447407990694046,0.10681599378585815,2
2,B_steady_53,steady,0.8844639956951141,0.2079199985601008,0.4320479780435562,0.11251199245452881,2
2,B_after_A_54,alternating,0.9756159782409668,0.24350400501862168,0.46139198541641235,0.14860799908638,2
2,B_after_A_55,alternating,0.858927994966507,0.19463999848812819,0.44067201018333435,0.08955198526382446,2
2,B_after_S_56,similar,0.8987520039081573,0.21113600162789226,0.44145600497722626,0.11009600758552551,2
2,B_after_A_57,alternating,0.917248010635376,0.24825600208714604,0.45163199305534363,0.09732797741889954,2
2,B_after_D_58,disjoint,0.8973440229892731,0.2153279953636229,0.4570240080356598,0.09841600060462952,2
2,B_after_S_59,similar,0.8802720010280609,0.20627199579030275,0.43876801431179047,0.10393601655960083,2
2,B_after_D_60,disjoint,0.8901920020580292,0.2039040052331984,0.44700801372528076,0.10502398014068604,2
2,B_after_A_61,alternating,0.8879840075969696,0.20956800365820527,0.443247988820076,0.11081600189208984,2
2,B_after_S_62,similar,0.875135987997055,0.2010720013640821,0.44675198197364807,0.1074720025062561,2
2,B_after_S_63,similar,0.8751360177993774,0.20671999780461192,0.4315839856863022,0.11297598481178284,2
2,B_after_A_64,alternating,0.8819040060043335,0.21347199752926826,0.4320639818906784,0.10033601522445679,2
2,B_after_A_65,alternating,0.8777439892292023,0.20812800666317344,0.4511360228061676,0.08456003665924072,2
2,B_after_D_66,disjoint,0.8987680077552795,0.23241599835455418,0.4562080055475235,0.08601599931716919,2
2,B_after_D_67,disjoint,0.8814879953861237,0.20705600269138813,0.4506080001592636,0.09713602066040039,2
2,B_after_S_68,similar,0.9190079867839813,0.22711999481543899,0.4781759977340698,0.08868801593780518,2
2,B_steady_69,steady,0.859503984451294,0.1947200046852231,0.4344480037689209,0.10497602820396423,2
2,B_steady_70,steady,0.9943040013313293,0.24204799439758062,0.45201602578163147,0.18119996786117554,2
2,B_steady_71,steady,0.88577601313591,0.20649600308388472,0.4360319972038269,0.11030399799346924,2
2,B_after_A_72,alternating,0.8784480094909668,0.20771199744194746,0.45075200498104095,0.09691199660301208,2
2,B_after_S_73,similar,0.8841120004653931,0.19790400099009275,0.44095997512340546,0.10228803753852844,2
2,B_steady_74,steady,0.9202719926834106,0.2343999925069511,0.4405120015144348,0.12009599804878235,2
2,B_after_A_75,alternating,0.8803040087223053,0.20584000647068024,0.4323839843273163,0.11711999773979187,2
2,B_after_D_76,disjoint,0.9018400013446808,0.20233599934726954,0.43460801243782043,0.14104002714157104,2
2,B_after_S_77,similar,0.9008319973945618,0.2192640001885593,0.43779201805591583,0.11137601733207703,2
2,B_after_D_78,disjoint,0.8626559972763062,0.2081119967624545,0.43995201587677,0.09615999460220337,2
2,B_after_A_79,alternating,0.875247985124588,0.20827200403437018,0.45067198574543,0.08672001957893372,2
2,B_steady_80,steady,0.8710080087184906,0.18792000133544207,0.4421439915895462,0.08935996890068054,2
2,B_after_D_81,disjoint,0.8830239772796631,0.21726400218904018,0.4457760155200958,0.10360002517700195,2
2,B_steady_82,steady,0.8741599917411804,0.20515200542286038,0.43992000818252563,0.09724798798561096,2
2,B_steady_83,steady,0.9004160165786743,0.22203199286013842,0.45817598700523376,0.09318399429321289,2
2,B_after_S_84,similar,0.859935998916626,0.19608000107109547,0.45182402431964874,0.08899202942848206,2
2,B_steady_85,steady,0.8668000102043152,0.19345599971711636,0.42747199535369873,0.11228799819946289,2
2,B_after_D_86,disjoint,0.8897280097007751,0.19811199977993965,0.43249599635601044,0.11790400743484497,2
2,B_after_S_87,similar,0.8926239907741547,0.1956799984909594,0.43907198309898376,0.12718400359153748,2
2,B_steady_88,steady,0.8938719928264618,0.21174400486052036,0.46184001863002777,0.09755203127861023,2
2,B_steady_89,steady,0.920415997505188,0.24342400394380093,0.4416479915380478,0.09771201014518738,2
2,B_after_A_90,alternating,0.8795839846134186,0.1947200009599328,0.43643200397491455,0.1186080276966095,2
2,B_after_D_91,disjoint,0.8977600038051605,0.21340800449252129,0.43267199397087097,0.12302401661872864,2
2,B_after_S_92,similar,0.9328159987926483,0.20465600211173296,0.44551999866962433,0.1438879668712616,2
2,B_after_D_93,disjoint,0.8875360190868378,0.19940799847245216,0.4640800207853317,0.07767999172210693,2
2,B_after_A_94,alternating,0.8847520053386688,0.2193119996227324,0.4426079988479614,0.10188800096511841,2
2,B_steady_95,steady,0.8604799807071686,0.1810560030862689,0.45343999564647675,0.08646401762962341,2
2,B_after_D_96,disjoint,0.8937920033931732,0.2291200002655387,0.44462399184703827,0.09700798988342285,2
2,B_after_D_97,disjoint,0.89342400431633,0.20630399696528912,0.442703977227211,0.1045600175857544,2
2,B_steady_98,steady,0.9064320027828217,0.20568000571802258,0.4443199783563614,0.11990401148796082,2
2,B_after_S_99,similar,0.8746559917926788,0.19998399866744876,0.4517120122909546,0.0992480218410492,2
2,B_after_S_100,similar,0.8831200003623962,0.20352000137791038,0.4400479942560196,0.11177599430084229,2
2,B_after_D_101,disjoint,0.8974079787731171,0.21876800106838346,0.4344000071287155,0.12079998850822449,2
2,B_after_A_102,alternating,0.912447988986969,0.24551999475806952,0.44600000977516174,0.09678399562835693,2
2,B_after_S_103,similar,0.8743040263652802,0.19412799598649144,0.4468480199575424,0.10020798444747925,2
2,B_after_D_104,disjoint,0.9247840046882629,0.20731200324371457,0.4421439915895462,0.15064001083374023,2
2,B_after_S_105,similar,0.8865439891815186,0.21166400099173188,0.4396959990262985,0.10363200306892395,2
2,B_after_S_106,similar,0.896943986415863,0.21140799717977643,0.44273601472377777,0.10971200466156006,2
2,B_after_S_107,similar,0.8687039911746979,0.21163199981674552,0.4525599777698517,0.08089601993560791,2
2,B_after_D_108,disjoint,0.8902880251407623,0.1882240050472319,0.4488160014152527,0.1167680025100708,2
2,B_after_A_109,alternating,1.4034560024738312,0.21478400100022554,0.45502398908138275,0.608896017074585,2
2,B_after_D_110,disjoint,1.192799985408783,0.3615360055118799,0.44196800887584686,0.2645120322704315,2
2,B_after_A_111,alternating,0.8570400178432465,0.1957919979467988,0.45451200008392334,0.08193597197532654,2
2,B_steady_112,steady,0.9103999733924866,0.23923199763521552,0.42984001338481903,0.10459199547767639,2
2,B_steady_113,steady,0.893455982208252,0.21316800266504288,0.4507199674844742,0.10387200117111206,2
2,B_steady_114,steady,0.8780640065670013,0.18527999706566334,0.44627198576927185,0.10734400153160095,2
2,B_steady_115,steady,0.8655520081520081,0.19545600656419992,0.4449600279331207,0.09491202235221863,2
2,B_after_A_116,alternating,0.8760319948196411,0.19248000299558043,0.45231999456882477,0.0968320369720459,2
2,B_after_S_117,similar,0.9006720185279846,0.21982400165870786,0.4467040002346039,0.10041597485542297,2
2,B_after_A_118,alternating,0.8762879967689514,0.20993600320070982,0.4486079812049866,0.08836802840232849,2
2,B_after_D_119,disjoint,0.939600020647049,0.2515200017951429,0.43134401738643646,0.11846399307250977,2
3,B_after_A_0,alternating,2.27182400226593,0.32700799824669957,0.9479200541973114,0.20500797033309937,2
3,B_after_A_1,alternating,2.1346240043640137,0.2030559964478016,0.9111679792404175,0.22409600019454956,2
3,B_after_S_2,similar,2.070032000541687,0.19280000170692801,0.9399519860744476,0.11747211217880249,2
3,B_steady_3,steady,2.0495039224624634,0.1771839978173375,1.0343679785728455,0.08935999870300293,2
3,B_after_D_4,disjoint,2.880511999130249,0.3008159874007106,1.2684799432754517,0.1363840103149414,2
3,B_after_D_5,disjoint,1.9186879992485046,0.1882399977184832,0.8923200368881226,0.1691678762435913,2
3,B_after_A_6,alternating,1.5946720242500305,0.173248000908643,0.7671839594841003,0.11497598886489868,2
3,B_steady_7,steady,1.583519995212555,0.17660800274461508,0.7584799826145172,0.08846396207809448,2
3,B_after_A_8,alternating,1.3560640215873718,0.19332800013944507,0.6625760197639465,0.09340804815292358,2
3,B_after_S_9,similar,1.0991999804973602,0.1753119993954897,0.5781120210886002,0.07708805799484253,2
3,B_after_D_10,disjoint,1.294096052646637,0.35022399481385946,0.48001596331596375,0.31782397627830505,2
3,B_steady_11,steady,1.2723039984703064,0.3337440020404756,0.46320001780986786,0.3444800078868866,2
3,B_after_A_12,alternating,1.2326880097389221,0.24822399951517582,0.6356000304222107,0.20351997017860413,2
3,B_steady_13,steady,0.8568800091743469,0.1740960036404431,0.48156799376010895,0.07137599587440491,2
3,B_after_A_14,alternating,1.0174720287322998,0.1717280000448227,0.5942239761352539,0.08214402198791504,2
3,B_after_A_15,alternating,0.8636000156402588,0.17032000049948692,0.4780320078134537,0.06652802228927612,2
3,B_after_A_16,alternating,0.863968014717102,0.17108799843117595,0.46955201029777527,0.08764800429344177,2
3,B_steady_17,steady,0.8532800078392029,0.17129600094631314,0.46560001373291016,0.08060801029205322,2
3,B_steady_18,steady,0.8587360084056854,0.1865440015681088,0.4727519750595093,0.06748798489570618,2
3,B_after_S_19,similar,0.8538880050182343,0.17459199763834476,0.47415998578071594,0.07135999202728271,2
3,B_after_D_20,disjoint,1.0517919659614563,0.17566399741917849,0.6135839819908142,0.10052797198295593,2
3,B_after_S_21,similar,1.022544026374817,0.2938879975117743,0.4880960136651993,0.09836795926094055,2
3,B_after_S_22,similar,0.8467999994754791,0.1719199987128377,0.4806399941444397,0.0618080198764801,2
3,B_after_S_23,similar,0.8827840089797974,0.18009599763900042,0.48470400273799896,0.07420799136161804,2
3,B_after_D_24,disjoint,0.847216010093689,0.1726239938288927,0.4767199903726578,0.0660800039768219,2
3,B_steady_25,steady,0.8480799794197083,0.17750400584191084,0.4652639925479889,0.05795198678970337,2
3,B_after_S_26,similar,0.8359839916229248,0.17199999745935202,0.47593599557876587,0.05761599540710449,2
3,B_after_D_27,disjoint,0.8568160235881805,0.17040000297129154,0.4715679883956909,0.06812798976898193,2
3,B_after_A_28,alternating,0.9281919896602631,0.19463999709114432,0.5025120228528976,0.08838397264480591,2
3,B_after_D_29,disjoint,0.883103996515274,0.2059040004387498,0.4652640074491501,0.07622399926185608,2
3,B_after_A_30,alternating,0.85139200091362,0.17785599827766418,0.4585440158843994,0.08241599798202515,2
3,B_after_D_31,disjoint,0.8602239787578583,0.18022399861365557,0.47443199157714844,0.06219199299812317,2
3,B_steady_32,steady,0.8972800076007843,0.22988800425082445,0.4710720032453537,0.0692639946937561,2
3,B_after_A_33,alternating,0.8594080209732056,0.18038400169461966,0.46718399226665497,0.07315200567245483,2
3,B_steady_34,steady,0.8714080154895782,0.18492800137028098,0.48632000386714935,0.06460797786712646,2
3,B_after_A_35,alternating,0.8876639902591705,0.18660800531506538,0.49856002628803253,0.07412800192832947,2
3,B_after_D_36,disjoint,0.8567520081996918,0.16956799663603306,0.4729439914226532,0.06679996848106384,2
3,B_after_S_37,similar,0.8504160046577454,0.1805279990658164,0.470351979136467,0.07129597663879395,2
3,B_steady_38,steady,0.8993439972400665,0.227503995411098,0.46883200109004974,0.06825602054595947,2
3,B_steady_39,steady,0.8735359907150269,0.17158399615436792,0.4800800085067749,0.0806560218334198,2
3,B_after_S_40,similar,0.8501279950141907,0.1733760004863143,0.4650399684906006,0.06993597745895386,2
3,B_after_S_41,similar,0.8673920035362244,0.1850720033980906,0.4702559858560562,0.07155200839042664,2
3,B_after_D_42,disjoint,0.8924640119075775,0.16932799760252237,0.5119839906692505,0.07889601588249207,2
3,B_after_A_43,alternating,0.8477280139923096,0.1800479982048273,0.4653119891881943,0.07678398489952087,2
3,B_after_S_44,similar,0.8559840023517609,0.1715840008109808,0.4605280011892319,0.08480000495910645,2
3,B_after_S_45,similar,0.8795680105686188,0.17377599561586976,0.4843040108680725,0.07654401659965515,2
3,B_after_A_46,alternating,0.8614239990711212,0.1832640036009252,0.4726720005273819,0.06852799654006958,2
3,B_after_D_47,disjoint,0.8982720077037811,0.18359999964013696,0.4736959785223007,0.11062401533126831,2
3,B_steady_48,steady,0.9018400013446808,0.19817600026726723,0.47363199293613434,0.08828800916671753,2
3,B_after_D_49,disjoint,0.8773919939994812,0.1830560020171106,0.4774239957332611,0.07691198587417603,2
3,B_steady_50,steady,0.8758080005645752,0.21127998922020197,0.4618080109357834,0.06726402044296265,2
3,B_after_S_51,similar,0.8504799902439117,0.16950400033965707,0.472463995218277,0.06864002346992493,2
3,B_after_D_52,disjoint,0.8630239963531494,0.1736960015259683,0.4830719977617264,0.06329599022865295,2
3,B_steady_53,steady,0.8587679862976074,0.179840003605932,0.46780799329280853,0.06628802418708801,2
3,B_after_A_54,alternating,0.9373279809951782,0.2092960081063211,0.5044000148773193,0.061040014028549194,2
3,B_after_A_55,alternating,0.8430399894714355,0.18028799956664443,0.45867200195789337,0.0753600001335144,2
3,B_after_S_56,similar,0.8675040006637573,0.18113600183278322,0.45580798387527466,0.09751999378204346,2
3,B_after_A_57,alternating,0.8738080263137817,0.20361599838361144,0.4732480049133301,0.06523200869560242,2
3,B_after_D_58,disjoint,0.8564319908618927,0.17441599955782294,0.4697280079126358,0.07764801383018494,2
3,B_after_S_59,similar,0.8570560216903687,0.18529599905014038,0.46956799924373627,0.07340800762176514,2
3,B_after_D_60,disjoint,0.8569119870662689,0.1733440007083118,0.47249600291252136,0.06815996766090393,2
3,B_after_A_61,alternating,0.8589439988136292,0.17899199994280934,0.4773920029401779,0.06512001156806946,2
3,B_after_S_62,similar,0.8517439961433411,0.17926400527358055,0.46779198944568634,0.07388800382614136,2
3,B_after_S_63,similar,0.839711993932724,0.17315200017765164,0.4625439941883087,0.06857600808143616,2
3,B_after_A_64,alternating,0.8436000049114227,0.17695999843999743,0.46504001319408417,0.06276801228523254,2
3,B_after_A_65,alternating,0.8489920198917389,0.17758400365710258,0.46751998364925385,0.06575998663902283,2
3,B_after_D_66,disjoint,0.8653279840946198,0.20068799937143922,0.47331200540065765,0.06020799279212952,2
3,B_after_D_67,disjoint,0.854416012763977,0.17985599394887686,0.4732000082731247,0.07169598340988159,2
3,B_after_S_68,similar,0.8737120032310486,0.17691200273111463,0.47651197016239166,0.08272001147270203,2
3,B_steady_69,steady,0.8391999900341034,0.1734880032017827,0.45686399936676025,0.07099202275276184,2
3,B_steady_70,steady,0.9450400173664093,0.19444800121709704,0.5073120146989822,0.07865601778030396,2
3,B_steady_71,steady,0.8524160087108612,0.17297600209712982,0.4618400037288666,0.07919999957084656,2
3,B_after_A_72,alternating,0.8436000049114227,0.17302399827167392,0.4771679937839508,0.06539198756217957,2
3,B_after_S_73,similar,0.855103999376297,0.17838400090113282,0.47099199891090393,0.06649601459503174,2
3,B_steady_74,steady,0.899728000164032,0.21473600203171372,0.474016010761261,0.07899197936058044,2
3,B_after_A_75,alternating,0.8516800105571747,0.17803199961781502,0.47180798649787903,0.0697920024394989,2
3,B_after_D_76,disjoint,0.8710559904575348,0.17167999828234315,0.46851199865341187,0.09427198767662048,2
3,B_after_S_77,similar,0.8563839793205261,0.17548800306394696,0.4705920070409775,0.07118400931358337,2
3,B_after_D_78,disjoint,0.8246879875659943,0.1724160024896264,0.468624010682106,0.061215996742248535,2
3,B_after_A_79,alternating,0.8453600108623505,0.18046400416642427,0.47017599642276764,0.06676799058914185,2
3,B_steady_80,steady,0.8897759914398193,0.20599999837577343,0.46534402668476105,0.08129599690437317,2
3,B_after_D_81,disjoint,0.8479840159416199,0.1828479995019734,0.47328001260757446,0.055727988481521606,2
3,B_steady_82,steady,0.8428159952163696,0.17339199548587203,0.4651999920606613,0.06886398792266846,2
3,B_steady_83,steady,0.8815679848194122,0.2060159989632666,0.47519998252391815,0.0727199912071228,2
3,B_after_S_84,similar,0.8343839943408966,0.17214400134980679,0.4646400213241577,0.0679360032081604,2
3,B_steady_85,steady,0.8447040021419525,0.1751040038652718,0.4636320024728775,0.07116800546646118,2
3,B_after_D_86,disjoint,0.8551200032234192,0.16849600058048964,0.47331199049949646,0.07692798972129822,2
3,B_after_S_87,similar,0.8691840171813965,0.17281599855050445,0.4784639924764633,0.07964801788330078,2
3,B_steady_88,steady,0.8637279868125916,0.17467200243845582,0.483024001121521,0.06739199161529541,2
3,B_steady_89,steady,0.8538720011711121,0.18059200095012784,0.46726399660110474,0.07345598936080933,2
3,B_after_A_90,alternating,0.8534239828586578,0.17158399987965822,0.46640001237392426,0.07947200536727905,2
3,B_after_D_91,disjoint,0.855103999376297,0.17215999774634838,0.4641279876232147,0.08182400465011597,2
3,B_after_S_92,similar,0.915552020072937,0.18414400285109878,0.47140800952911377,0.12239998579025269,2
3,B_after_D_93,disjoint,0.8639359772205353,0.17179200053215027,0.46745601296424866,0.085999995470047,2
3,B_after_A_94,alternating,0.8542879819869995,0.18566400138661265,0.4639839828014374,0.06617599725723267,2
3,B_steady_95,steady,0.8515840172767639,0.17126400489360094,0.46835198998451233,0.07129597663879395,2
3,B_after_D_96,disjoint,0.8357279896736145,0.1747039956972003,0.46883200109004974,0.06636801362037659,2
3,B_after_D_97,disjoint,0.8513279855251312,0.17478399677202106,0.4829760193824768,0.05926400423049927,2
3,B_steady_98,steady,0.8760159909725189,0.17196800047531724,0.46619202196598053,0.10121598839759827,2
3,B_after_S_99,similar,0.8463679850101471,0.17383999982848763,0.4768959879875183,0.06510400772094727,2
3,B_after_S_100,similar,0.8559359908103943,0.18087999941781163,0.47814399003982544,0.06067201495170593,2
3,B_after_D_101,disjoint,0.8578239977359772,0.17689600493758917,0.4724159985780716,0.0705920159816742,2
3,B_after_A_102,alternating,0.8345760107040405,0.17152000404894352,0.4785440266132355,0.058368027210235596,2
3,B_after_S_103,similar,0.8525279760360718,0.17881599441170692,0.4790239930152893,0.06612801551818848,2
3,B_after_D_104,disjoint,0.895007997751236,0.17911999812349677,0.4758879840373993,0.0944640040397644,2
3,B_after_S_105,similar,0.8521279990673065,0.17851199582219124,0.47016000747680664,0.06860801577568054,2
3,B_after_S_106,similar,0.8590559959411621,0.17292800266295671,0.4777279943227768,0.06072002649307251,2
3,B_after_S_107,similar,0.8305439949035645,0.174063999671489,0.4720959961414337,0.05588802695274353,2
3,B_after_D_108,disjoint,0.8686719834804535,0.17028799979016185,0.47649599611759186,0.07558402419090271,2
3,B_after_A_109,alternating,1.3795999884605408,0.17371199745684862,0.8335360139608383,0.1499040126800537,2
3,B_after_D_110,disjoint,1.034608006477356,0.20195200480520725,0.530784010887146,0.09593597054481506,2
3,B_after_A_111,alternating,0.8292320072650909,0.17041599517688155,0.4750560075044632,0.05035203695297241,2
3,B_steady_112,steady,0.8487679958343506,0.18184000020846725,0.4662240147590637,0.06703999638557434,2
3,B_steady_113,steady,0.8601599931716919,0.18142400262877345,0.4787680208683014,0.06284797191619873,2
3,B_steady_114,steady,0.8765119910240173,0.18608000269159675,0.4726080149412155,0.07788804173469543,2
3,B_steady_115,steady,0.8381760120391846,0.17369599780067801,0.4718399941921234,0.06406399607658386,2
3,B_after_A_116,alternating,0.8610879778862,0.17431999882683158,0.4728640168905258,0.07219198346138,2
3,B_after_S_117,similar,0.8553279936313629,0.1742399944923818,0.46460801362991333,0.06668803095817566,2
3,B_after_A_118,alternating,0.856799989938736,0.18841599905863404,0.4628800004720688,0.07686403393745422,2
3,B_after_D_119,disjoint,0.9205600023269653,0.22316800244152546,0.46671997010707855,0.07904002070426941,2
