request_id,category,budget,seed,chunks,tile_sum,padding_sum,frag_mean,p10_batch
tui_model_selection,chart_document,128,1,11,50530,2672176,1.0089915143517905,1.0
tui_model_selection,chart_document,128,2,10,48703,2643904,1.0095848639540128,1.0
tui_model_selection,chart_document,128,3,10,46917,2415456,1.0119857175074551,1.0
tui_model_selection,chart_document,128,4,11,52485,2749600,1.0085922885983623,1.0
tui_model_selection,chart_document,128,5,10,47900,2483776,1.0117895671001689,1.0
tui_model_selection,chart_document,128,6,11,51914,2594496,1.0112183988285657,1.0
tui_model_selection,chart_document,128,7,11,50817,2679504,1.0092526856003887,1.0
tui_model_selection,chart_document,128,8,10,45083,2412224,0.9122974007960049,1.0
tui_model_selection,chart_document,128,9,10,48629,2354368,1.0155543438209498,1.0
tui_model_selection,chart_document,256,0,6,31672,1445184,1.0452059485539218,1.9500000000000002
tui_model_selection,chart_document,256,1,6,30731,1415328,1.047157895373239,1.6500000000000012
tui_model_selection,chart_document,256,2,5,28312,1338880,1.0603182919687684,2.0
tui_model_selection,chart_document,256,3,6,30665,1404960,1.0467983649536743,1.9000000000000004
tui_model_selection,chart_document,256,4,6,28149,1328448,0.8819132083723414,1.5
tui_model_selection,chart_document,256,5,6,31582,1438624,1.0461564475327285,1.6000000000000014
tui_model_selection,chart_document,256,6,6,31950,1449152,1.0454112822281671,1.0
tui_model_selection,chart_document,256,7,5,26620,1146080,1.0696073109967774,2.0
tui_model_selection,chart_document,256,8,6,30886,1415424,1.0456659536363904,1.5500000000000007
tui_model_selection,chart_document,256,9,5,28309,1338688,1.0606739311237994,2.0
tui_model_selection,chart_document,512,0,3,18475,1108480,1.0961147129605522,2.0
tui_model_selection,chart_document,512,1,3,19637,783680,1.1549305363047766,2.0
tui_model_selection,chart_document,512,2,3,18213,1098496,1.0965782509361301,2.0
tui_model_selection,chart_document,512,3,4,22267,859840,1.1121749241357788,2.0
tui_model_selection,chart_document,512,4,3,17471,1425856,1.046921117884826,2.0
tui_model_selection,chart_document,512,5,3,19633,783424,1.1538687096938358,2.0
tui_model_selection,chart_document,512,6,3,12545,1132672,0.7206801070283011,3.0
tui_model_selection,chart_document,512,7,3,16455,1246944,1.052550025739103,2.9000000000000004
tui_model_selection,chart_document,512,8,3,18560,1101248,1.0932791977681484,2.0
tui_model_selection,chart_document,512,9,3,18560,1110784,1.0992832917169555,2.0
tui_model_selection,chart_document,1024,0,2,13374,804224,1.1511310186119457,3.0500000000000007
tui_model_selection,chart_document,1024,1,2,12863,805632,1.1243805850958297,3.0
tui_model_selection,chart_document,1024,2,2,12909,805376,1.1268261420589256,3.0
tui_model_selection,chart_document,1024,3,2,13327,804032,1.147160823319187,3.0
tui_model_selection,chart_document,1024,4,2,13372,803776,1.151066192290037,3.0500000000000007
tui_model_selection,chart_document,1024,5,2,13350,804288,1.149055298253179,3.3000000000000007
tui_model_selection,chart_document,1024,6,2,12219,786432,1.1292193450467027,2.0
tui_model_selection,chart_document,1024,7,2,13163,808960,1.1342890534348322,3.0
tui_model_selection,chart_document,1024,8,2,13025,807296,1.1296990662800137,3.0
tui_model_selection,chart_document,1024,9,2,13372,804928,1.150860437236618,3.200000000000001
fast_gptq,chart_document,128,0,13,65742,3466688,1.004909595710903,1.0
fast_gptq,chart_document,128,1,13,64704,3452384,1.004936149315312,1.0
fast_gptq,chart_document,128,2,12,61474,3192672,1.0060848719153128,1.0
fast_gptq,chart_document,128,3,14,66258,3639168,0.9318333683731427,1.0
fast_gptq,chart_document,128,4,13,64145,3386048,1.0054890057491663,1.0
fast_gptq,chart_document,128,5,14,66196,3479456,0.9337722978182778,1.0
fast_gptq,chart_document,128,6,13,65987,3470368,1.0050534963599467,1.0
fast_gptq,chart_document,128,7,12,61478,3204384,1.0060997193212295,1.0
fast_gptq,chart_document,128,8,13,66323,3328160,1.0063550717221297,1.0
fast_gptq,chart_document,128,9,12,61703,3214720,1.006390124181281,1.0
fast_gptq,chart_document,256,0,7,39172,1757120,1.034144085209091,2.0
fast_gptq,chart_document,256,1,7,34848,1628928,0.8941676168929413,2.0
fast_gptq,chart_document,256,2,7,39464,1924352,1.0313070085355045,2.0
fast_gptq,chart_document,256,3,7,39259,1765216,1.0339303358260792,2.0
fast_gptq,chart_document,256,4,8,39605,1933376,0.9018575068735556,2.0
fast_gptq,chart_document,256,5,7,39649,1936192,1.0310684902540297,2.0
fast_gptq,chart_document,256,6,6,34189,1453824,1.0517422695518954,2.0
fast_gptq,chart_document,256,7,7,39675,1937856,1.0302654805235558,2.0
fast_gptq,chart_document,256,8,7,37657,1717504,1.0364551205189219,2.0
fast_gptq,chart_document,256,9,6,34879,1630912,1.0459959279199182,2.0
fast_gptq,chart_document,512,0,4,24418,1196576,1.0943917886769399,3.0
fast_gptq,chart_document,512,1,4,21841,1088624,1.0917199182650912,3.0
fast_gptq,chart_document,512,2,4,25480,1029376,1.1103312500418883,3.0
fast_gptq,chart_document,512,3,4,18984,1389696,0.8136416147954962,3.0
fast_gptq,chart_document,512,4,4,25565,1034816,1.1197584146245747,3.0
fast_gptq,chart_document,512,5,3,18459,1377920,1.060236738897928,4.0
fast_gptq,chart_document,512,6,4,18718,1385920,0.8013623822069805,3.0
fast_gptq,chart_document,512,7,4,22292,1494592,1.0572225608255896,3.0
fast_gptq,chart_document,512,8,4,22412,1497792,1.0545833766029824,3.0
fast_gptq,chart_document,512,9,4,22919,1511680,1.0529127426931326,3.0
fast_gptq,chart_document,1024,0,2,13073,1072000,1.1046986292214378,5.600000000000001
fast_gptq,chart_document,1024,1,2,13057,1069952,1.1029588321073536,5.600000000000001
fast_gptq,chart_document,1024,2,3,13025,1065856,0.7319897416684289,4.250000000000001
fast_gptq,chart_document,1024,3,3,16293,1166784,1.0637722577246134,4.100000000000001
fast_gptq,chart_document,1024,4,3,13403,1071232,1.0650645392224791,4.4
fast_gptq,chart_document,1024,5,2,13785,748032,1.16715758144514,5.0
fast_gptq,chart_document,1024,6,2,13021,1065344,1.0988844962785997,5.450000000000001
fast_gptq,chart_document,1024,7,2,13046,1068544,1.1014714024794945,5.5
fast_gptq,chart_document,1024,8,3,13022,1065472,0.7320331955119594,4.45
fast_gptq,chart_document,1024,9,2,13042,1068032,1.1012990448057558,5.6000000000000005
retina,fine_grained,128,0,16,76234,4135552,0.9392609732097418,1.0
retina,fine_grained,128,1,16,76382,3982912,0.9400798405093825,1.0
retina,fine_grained,128,2,16,80440,4268928,1.0013939643174679,1.0
retina,fine_grained,128,3,16,75929,4116032,0.9394502723259173,1.0
retina,fine_grained,128,4,17,80749,4259552,0.9433616182820964,1.0
retina,fine_grained,128,5,16,78980,4208864,1.001654464969138,1.0
retina,fine_grained,128,6,15,72081,3869760,0.9359442033630724,1.0
retina,fine_grained,128,7,16,80651,4119648,1.0027206912502575,1.0
retina,fine_grained,128,8,15,75167,3963648,1.00241755898369,1.0
retina,fine_grained,128,9,17,84247,4532640,1.0014631595905898,1.0
retina,fine_grained,256,0,8,43653,1927552,1.032151577317544,2.0
retina,fine_grained,256,1,8,44650,2114176,1.0272129043511715,2.0
retina,fine_grained,256,2,8,44515,2105536,1.0278380052971876,2.0
retina,fine_grained,256,3,9,49279,2410432,1.0189660028107113,2.0
retina,fine_grained,256,4,9,47789,2205312,1.0221490019716863,2.0
retina,fine_grained,256,5,7,39726,1799040,1.0436886381316777,2.0
retina,fine_grained,256,6,9,47687,2209600,1.0216250745397286,2.0
retina,fine_grained,256,7,8,43695,1924032,1.0316686893182272,2.0
retina,fine_grained,256,8,8,43054,1912192,1.0357370058079838,2.0
retina,fine_grained,256,9,8,39905,1810496,0.907791365870347,2.0
retina,fine_grained,512,0,4,24172,1576896,1.0648591734731336,3.1000000000000014
retina,fine_grained,512,1,5,31004,1240832,1.111992951202502,3.0
retina,fine_grained,512,2,4,23474,1900864,1.0326686344789902,3.3000000000000007
retina,fine_grained,512,3,5,25506,1265728,0.8938181089537084,3.0
retina,fine_grained,512,4,4,24155,1576832,1.067219787537822,3.6000000000000014
retina,fine_grained,512,5,4,23228,1894016,1.0315074496406982,3.700000000000001
retina,fine_grained,512,6,4,24398,1577600,1.0675867257726195,3.3000000000000007
retina,fine_grained,512,7,5,24414,1584832,0.8560137110866196,3.0
retina,fine_grained,512,8,5,24406,1584192,0.8565134689590098,3.0
retina,fine_grained,512,9,5,27431,1672384,1.056124785014857,3.0
retina,fine_grained,1024,0,3,18291,1274560,1.0864998327055029,5.0
retina,fine_grained,1024,1,3,18435,1277312,1.0824636046422422,4.250000000000002
retina,fine_grained,1024,2,3,18842,1276480,1.0865053201600954,4.150000000000002
retina,fine_grained,1024,3,3,18660,1275200,1.0808252509444822,4.200000000000001
retina,fine_grained,1024,4,3,15693,1021120,1.1008381022345206,5.0
retina,fine_grained,1024,5,3,17721,1106976,1.092341825163303,5.0
retina,fine_grained,1024,6,3,18344,1276736,1.0854563613504025,5.0
retina,fine_grained,1024,7,3,16429,1073408,1.097285113904188,4.800000000000001
retina,fine_grained,1024,8,3,18302,1275072,1.086098364933136,5.0
retina,fine_grained,1024,9,3,17183,1093888,1.0940879973258242,5.0
method,chart_document,128,0,18,88538,4474048,1.011611251017307,1.0
method,chart_document,128,1,20,92663,5031872,0.9570583212163387,1.0
method,chart_document,128,2,18,88044,4590208,1.0099380873851271,1.0
method,chart_document,128,3,20,95238,4948800,1.0080178525020436,1.0
method,chart_document,128,4,19,91417,4839648,1.0081461983582622,1.0
method,chart_document,128,5,17,83956,4474624,1.010364336423987,1.0
method,chart_document,128,6,19,92544,4717056,1.0096415867635906,1.0
method,chart_document,128,7,18,87262,4584256,1.0095107223394288,1.0
method,chart_document,128,8,21,96416,4970784,0.9606348714064089,1.0
method,chart_document,128,9,19,88051,4736704,0.955640645569616,1.0
method,chart_document,256,0,10,54779,2607296,1.0480467521612271,2.0
method,chart_document,256,1,10,52604,2400896,1.0499480830602133,2.0
method,chart_document,256,2,11,58922,2736576,1.0381782366298493,2.0
method,chart_document,256,3,11,57060,2682112,1.0398228854739016,2.0
method,chart_document,256,4,9,49782,2169344,1.0622226150627911,2.0
method,chart_document,256,5,10,54937,2617408,1.044198809559719,2.0
method,chart_document,256,6,9,50500,2333440,1.055788328805571,2.0
method,chart_document,256,7,9,50484,2332416,1.0581591198129072,2.0
method,chart_document,256,8,9,48548,2130592,1.0635109237212124,2.0
method,chart_document,256,9,10,52300,2369968,1.0492059143955619,2.0
method,chart_document,512,0,6,37384,1354176,1.149947211877258,2.5
method,chart_document,512,1,5,30011,2184768,1.076147923899563,3.0
method,chart_document,512,2,5,31981,1536768,1.1383052691491489,3.0
method,chart_document,512,3,5,30612,1854464,1.1121938148528423,3.0
method,chart_document,512,4,5,26148,2232224,1.0492615287705336,3.0
method,chart_document,512,5,6,31026,1862400,0.9237692029118665,2.9000000000000004
method,chart_document,512,6,5,29793,2169856,1.0723643543652912,3.0
method,chart_document,512,7,5,29987,2174208,1.072304447791023,3.0
method,chart_document,512,8,5,31217,1868864,1.1135209243761495,3.0
method,chart_document,512,9,5,29449,2153856,1.0745638531469826,3.0
method,chart_document,1024,0,3,19443,1590144,1.1250921365251925,4.0
method,chart_document,1024,1,4,19402,1584896,0.8400723938795642,4.0
method,chart_document,1024,2,3,19374,1581312,1.11975850541175,4.550000000000001
method,chart_document,1024,3,3,19982,1270336,1.1623147020344051,4.0
method,chart_document,1024,4,3,19902,1276288,1.1582838050362643,4.0
method,chart_document,1024,5,3,20262,1279616,1.175052608679356,4.0
method,chart_document,1024,6,3,19974,1281280,1.1626912999297114,4.0
method,chart_document,1024,7,3,20233,1279296,1.1734102239828117,4.200000000000002
method,chart_document,1024,8,3,19718,1277184,1.1543286469241218,4.250000000000002
method,chart_document,1024,9,3,16795,1021040,1.1687178898455761,4.6000000000000005
